dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Service - other,1,1,1991,1991,1991,1991,1247590,634895,218,218,218,218,0,33
Cruise,7,5,1982,1984,1988,1983,81272589,13398805,731,864,775,817,23,1782
General cargo,13,2,1995,1994,1993,1995,50716827,41586210,715,720,784,750,18,1425
Yacht,1,1,1911,1911,1911,1911,217190,232782,717,717,717,717,0,0
