port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Jamestown - Rupert'S Bay,1,1,1991,1991,1991,1991,1247590,634895,218,218,218,218,0,33
Georgetown - Jamestown,18,8,1988,1977,1991,1993,111747120,47988130,715,721,721,717,31,2390
Tristan De Cunha - Jamestown,3,3,1980,1980,1982,1984,20459486,7229667,1391,1396,1381,1365,11,817
