,imp_code_str3,imp_name,HS2,description,USD,tonne
0,659,Saint Kitts and Nevis,87, Pedestrian controlled tractors,37393490.607,4785.3955000000005
1,659,Saint Kitts and Nevis,84, Nuclear reactors,19509021.741,2341.4591179999998
2,659,Saint Kitts and Nevis,85, Electric motors of an output < 37.5 watts,14549252.207,1641.473554
3,659,Saint Kitts and Nevis,94," Seats, aircraft",13055377.138,1947.010547
4,659,Saint Kitts and Nevis,22, Mineral and aerated waters not sweetened or flavoured,12804050.042,11063.654571
5,659,Saint Kitts and Nevis,39, Polyethylene - specific gravity <0.94 in primary form,7606217.751999999,2382.210248
6,659,Saint Kitts and Nevis,21," Coffee extracts, essences, concentrates, preparations",6992902.950999999,2758.03308
7,659,Saint Kitts and Nevis,44, Fuel wood,6926449.666,6111.949449000001
8,659,Saint Kitts and Nevis,02," Bovine carcasses and half carcasses, fresh or chilled",6486902.197,3010.4879870000004
9,659,Saint Kitts and Nevis,73, Sheet piling of iron or steel,5984809.571,2176.1358139999998
10,659,Saint Kitts and Nevis,04, Milk not concentrated nor sweetened < 1% fat,5795633.227,2544.7136920000003
11,659,Saint Kitts and Nevis,19," Infant foods of cereals, flour, starch or milk, retai",5406827.97,1753.4176389999998
12,659,Saint Kitts and Nevis,48, Newsprint,4647910.705,1449.3682950000002
13,659,Saint Kitts and Nevis,20," Cucumbers,gherkins, prepared or preserved by vinegar",4385404.318,2886.8873860000003
14,659,Saint Kitts and Nevis,32, Quebracho tanning extract,4255224.936000001,1853.748668
15,659,Saint Kitts and Nevis,90," Optical fibres, except for telecommunications",4144969.5489999996,419.51232999999996
16,659,Saint Kitts and Nevis,62," Mens, boys overcoats of wool or hair, not knit",4045312.959,333.213131
17,659,Saint Kitts and Nevis,25," Salt (sodium chloride) including solution, salt water",4044086.935,38497.450914
18,659,Saint Kitts and Nevis,72," Pig iron, non-alloy, <0.5% phosphorus",4010686.267,4488.162517
19,659,Saint Kitts and Nevis,07," Potatoes seed, fresh or chilled",3695223.375,2194.404352
20,659,Saint Kitts and Nevis,34," Soaps, for toilet use, solid",3185953.446,1711.9090379999998
21,659,Saint Kitts and Nevis,16," Sausages, similar products of meat, meat offal & bloo",3028024.9579999996,952.550242
22,659,Saint Kitts and Nevis,76," Aluminium unwrought, not alloyed",3020109.658,517.769079
23,659,Saint Kitts and Nevis,03," Ornamental fish, live",2995927.918,609.625434
24,659,Saint Kitts and Nevis,40," Natural rubber latex, including prevulcanised",2874193.391,743.344218
