,exp_code_str3,exp_name,HS2,description,USD,tonne
0,768,Togo,27," Anthracite, not agglomerated",1852213626.936,3097967.004058
1,768,Togo,25," Salt (sodium chloride) including solution, salt water",33355449.939,396890.082079
2,768,Togo,72," Pig iron, non-alloy, <0.5% phosphorus",39271004.776,130586.95978800001
3,768,Togo,12, Soya beans,90234087.143,88411.880618
4,768,Togo,89," Cruise ships, excursion boats, ferry boats",15579574.743999999,39903.625859
5,768,Togo,15," Lard, other pig fat and poultry fat, rendered",30687233.815999996,32721.995292
6,768,Togo,08," Coconuts, fresh or dried",40859811.903,15681.624078
7,768,Togo,22, Mineral and aerated waters not sweetened or flavoured,4157842.576,11875.362484
8,768,Togo,39, Polyethylene - specific gravity <0.94 in primary form,3506702.422,6866.731557
9,768,Togo,52," Cotton, not carded or combed",11585811.83,6393.764469
10,768,Togo,31," Animal or vegetable fertilizers, in packs >10 kg",1560369.983,5941.102391
11,768,Togo,09," Coffee, not roasted, not decaffeinated",14914840.226,4709.614861
12,768,Togo,44, Fuel wood,2052334.1009999998,3961.6673119999996
13,768,Togo,87, Pedestrian controlled tractors,5362147.478,2501.61942
14,768,Togo,85, Electric motors of an output < 37.5 watts,1348447.682,2440.961005
15,768,Togo,02," Bovine carcasses and half carcasses, fresh or chilled",1347861.397,2099.123531
16,768,Togo,46, Plaits and products of plaiting materials,1102682.673,1860.245222
17,768,Togo,73, Sheet piling of iron or steel,1028049.207,1851.3575409999999
18,768,Togo,17," Raw sugar, cane",650689.434,1790.96285
19,768,Togo,20," Cucumbers,gherkins, prepared or preserved by vinegar",1097460.252,1571.3967559999999
20,768,Togo,04, Milk not concentrated nor sweetened < 1% fat,855053.387,1344.459625
21,768,Togo,23," Flour or meal, pellet of meat or offal for animal fee",152984.80800000002,1204.178721
22,768,Togo,18," Cocoa beans, whole or broken, raw or roasted",2559786.33,1174.913188
23,768,Togo,10, Durum wheat,152617.28500000003,998.877422
24,768,Togo,11, Wheat or meslin flour,402225.485,974.149928
25,768,Togo,63, Electric blankets of textile material,501436.598,881.718087
26,768,Togo,21," Coffee extracts, essences, concentrates, preparations",419932.70900000003,757.914918
27,768,Togo,84, Nuclear reactors,1082345.805,736.800524
28,768,Togo,19," Infant foods of cereals, flour, starch or milk, retai",222220.866,729.518211
29,768,Togo,61," Mens, boys overcoats, etc, of wool or hair, knit",202204.01599999997,678.921294
30,768,Togo,07," Potatoes seed, fresh or chilled",366009.016,647.44239
31,768,Togo,34," Soaps, for toilet use, solid",1127062.573,604.115607
32,768,Togo,67," Bird skins and feathers, articles therefrom",2836887.931,514.017214
33,768,Togo,74, Copper mattes,2126204.349,507.12200599999994
34,768,Togo,94," Seats, aircraft",224675.708,481.82266899999996
35,768,Togo,48, Newsprint,318981.897,408.977101
36,768,Togo,78, Lead refined unwrought,415260.877,388.84155
37,768,Togo,40," Natural rubber latex, including prevulcanised",100421.331,349.85128100000003
38,768,Togo,56," Sanitary towels, diapers and similar articles",330359.227,277.994432
39,768,Togo,33, Essential oils of bergamot,103649.29,270.363288
40,768,Togo,70," Glass cullet, waste or scrap, glass in the mass",42312.668,269.002471
41,768,Togo,03," Ornamental fish, live",3500740.186,219.936778
42,768,Togo,76," Aluminium unwrought, not alloyed",294891.155,208.05628599999997
43,768,Togo,96," Worked ivory, articles of ivory",49696.027,194.326966
44,768,Togo,29, Saturated acyclic hydrocarbons,116719.337,162.362724
45,768,Togo,54, Sewing thread of synthetic filaments,54460.927,107.020287
46,768,Togo,95," Rideable wheeled toys, dolls carriages",109944.763,106.360178
47,768,Togo,16," Sausages, similar products of meat, meat offal & bloo",78077.80099999999,84.92596300000001
48,768,Togo,59, Gum or amylaceous covered textiles for book covers et,20615.747000000003,82.78403800000001
49,768,Togo,47, Mechanical wood pulp,9183.297,63.761567
50,768,Togo,28, Chlorine,421463.095,60.768913000000005
51,768,Togo,55," Filament tow of nylon, polyamides",58769.313,56.169017000000004
52,768,Togo,32, Quebracho tanning extract,25148.296000000002,54.252449999999996
53,768,Togo,82, Spades and shovels,50754.892,53.940079
54,768,Togo,38, Artificial graphite,77835.851,52.091981
55,768,Togo,42," Saddlery and harness, of any material",6776.913,51.779678
56,768,Togo,86," Rail locomotives, externally electrically powered",319889.887,49.400705
57,768,Togo,26," Iron ore, concentrate, not iron pyrites,unagglomerate",44011.172,47.826215
58,768,Togo,71," Pearls natural, not permanently mounted or set",6835702.05,40.975875
59,768,Togo,64," Waterproof footwear (Wellingtons etc), metal toe cap",19330.728,38.317139999999995
60,768,Togo,68," Stone setts, curbstones, flagstones (except slate)",4380.255,26.91439
61,768,Togo,57," Carpets of wool or fine animal hair, knotted",4636.6759999999995,25.045301
62,768,Togo,62," Mens, boys overcoats of wool or hair, not knit",39392.177,19.842518
63,768,Togo,83, Padlocks of base metal,15198.872000000001,19.500434000000002
64,768,Togo,49," Brochures, leaflets and similar, in single sheets",18701.692,16.784934999999997
65,768,Togo,90," Optical fibres, except for telecommunications",45406.913,15.868164
66,768,Togo,35, Casein,20093.075,15.552045
67,768,Togo,58," Woven pile fabric of wool or fine animal hair, w >30c",6112.644,14.614831
68,768,Togo,69," Bricks, blocks and ceramic goods of siliceous earths",4407.554,12.410489
69,768,Togo,75, Nickel mattes,23013.419,12.254208
70,768,Togo,79," Zinc, not alloyed, unwrought, >99% pure",23782.497,12.215654
71,768,Togo,05," Hair, human, unworked, waste of human hair",5119.3460000000005,10.431331
72,768,Togo,53," Flax fibre, raw or retted",913.069,10.0
73,768,Togo,41," Bovine skins, whole, raw",54122.014,8.777484000000001
74,768,Togo,30," Glands and other organs, dried, for therapeutic uses",32714.309,4.175953
75,768,Togo,36, Propellent powders,2114.608,3.9448570000000003
76,768,Togo,45," Natural cork, raw or simply prepared",56.579,2.1010720000000003
77,768,Togo,65," Hat-forms, etc of felt, not shaped, no formed brim",1174.549,1.43039
78,768,Togo,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",4186.655,1.417968
79,768,Togo,13, Lac,227.473,0.586877
80,768,Togo,66, Garden and similar umbrellas,110.771,0.361875
81,768,Togo,93," Military weapons, other than hand guns, swords, etc",273.092,0.311654
82,768,Togo,14, Bamboos used primarily for plaiting,62.047000000000004,0.195974
83,768,Togo,51," Greasy shorn wool, not carded or combed",55.319,0.129365
84,768,Togo,92," Upright pianos, including auto-players",547.7940000000001,0.049125999999999996
85,768,Togo,60," ""Long pile"" knit or crochet textile fabric",1174.246,0.049109
86,768,Togo,88," Gliders, hang gliders",3254.53,0.009523
87,768,Togo,91," Wrist-watch, precious metal, battery, with hands",13.167,0.001014
88,768,Togo,01," Horses, live pure-bred breeding",16.199,0.000347
89,768,Togo,50, Silk-worm cocoons suitable for reeling,0.0,0.0
