int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Owendo,514,256,2007,2008,2009,2009,10244159042,15340759695,601,1135,897,984,1413,108961
Gentil,337,176,2006,2007,2006,2006,3436352495,4533940823,364,1222,1059,1067,874,66843
Etame,34,27,2008,2007,2011,2011,4665512759,8879251381,595,2554,4568,4838,316,24440
Cap Lopez,48,43,2007,2009,2011,2011,18255286841,32079632128,2881,3850,5223,5342,1177,87362
Oguandjo,21,21,2008,2008,2008,2008,5846292991,10935376822,637,3031,3537,3522,316,24432
M'Bya,25,17,2007,2007,2012,2012,2601660714,4890826794,68,2124,5632,5845,185,14339
Tchatamba,12,12,2006,2006,2006,2006,40503632,44457767,792,3034,1960,1947,54,4049
Libreville,15,8,1976,1988,2005,2006,604170176,551950916,793,2082,3761,3530,56,3922
Gamba,33,29,2009,2010,2009,2009,8302623186,15384316644,3715,3904,4963,4995,686,53156
