Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sweden,1728,490,9222,6022,2003,2001,2002,2006,265,483,320,453,22,45,84,77,13,38,26,55,1779.4,133599,136165,11289426,29866007,38480794,6533,18329,21272
Germany,735,323,5443,6775,1996,2002,2003,2008,413,705,656,868,41,65,76,95,18,44,82,102,1042.6,78311,79814,7119358,19690348,24932858,9686,29922,35507
Denmark,683,386,3757,6102,1998,2000,2007,2008,515,671,722,723,51,63,99,90,32,69,109,110,800.5,60133,61287,5418753,14971981,19799360,7934,27589,35842
Poland,562,361,1861,2944,1997,2000,2008,2008,350,484,504,505,35,67,67,62,34,60,79,82,421.2,31641,32249,2527129,7170657,9591372,4497,16141,21196
Finland,346,154,1153,1439,2002,2002,2006,2006,353,471,445,476,31,45,43,47,22,34,53,67,309.9,23274,23721,1948356,5645172,7138831,5631,19211,24286
Netherlands,286,241,7609,13244,2008,2008,2011,2011,1056,1173,1208,1213,93,126,137,137,48,71,96,98,987.3,74119,75542,4781386,15044983,18264126,16718,70218,87319
Estonia,253,176,1192,1320,1998,1999,2003,2005,295,421,477,481,29,38,52,51,20,61,177,171,405.8,30477,31062,1627302,4397766,5329117,6432,20196,24283
United Kingdom of Great Britain and Northern Ireland,246,161,3302,5427,2004,2005,2009,2009,1088,1318,1284,1290,104,121,126,127,39,70,85,88,542.8,40799,41582,4107567,11235858,14916538,16697,57943,75878
Lithuania,236,149,541,615,1996,2000,2005,2004,247,284,279,272,16,41,33,37,32,48,43,55,206.1,15480,15777,1003087,2486141,3155791,4250,13922,17993
Russian Federation,212,157,1634,2362,2000,2001,2005,2006,438,580,623,594,40,55,137,125,32,78,205,173,549.4,41324,42117,2369245,6442567,7866818,11176,34881,42717
Norway,182,131,990,1484,2002,2002,2005,2006,859,936,1018,1012,79,84,100,100,26,55,73,77,232.3,17456,17791,2048998,5815672,7965835,11258,40668,53290
Belgium,85,72,2227,3403,2004,2005,2006,2007,1231,1241,1313,1303,96,107,113,116,41,67,71,74,296.9,22313,22741,1806436,5711909,6819870,21252,83278,102178
France,39,39,1045,1829,2007,2007,2013,2013,1255,1369,1427,1432,125,150,227,236,37,50,69,70,132.9,9995,10187,772408,2179290,2776156,19805,76758,97316
Spain,30,30,1458,2484,2008,2008,2011,2012,2419,2318,2554,2571,211,213,235,236,45,79,74,74,158.2,11989,12219,974344,3076539,3869896,32478,138258,173480
Ireland,10,10,327,528,2009,2009,2011,2011,2201,2475,2308,2309,192,217,231,232,54,79,96,97,49.7,3755,3827,257863,742792,1016483,25786,114017,145956
Brazil,3,3,461,780,2005,2005,2005,2005,5891,6026,6097,6097,489,488,495,496,177,168,181,186,57.4,4393,4477,251721,953754,1200380,83907,447079,559495
Portugal,3,3,111,189,2009,2009,2008,2008,2540,2513,2172,2161,252,271,207,204,35,81,51,49,15.3,1153,1175,192079,395070,536290,64026,170691,223016
Morocco,3,3,94,150,2006,2006,2008,2008,2278,2303,2411,2414,294,279,294,294,11,43,41,41,12.6,953,972,91143,220929,306183,30381,106568,136515
Guinea,3,2,118,195,2008,2008,2009,2009,259,2124,2613,2668,30,178,328,329,41,114,185,185,27.4,2083,2123,174937,422189,477030,58312,177591,207699
Turkey,2,2,407,713,2014,2014,2014,2014,4857,4857,4854,4862,409,409,409,410,188,188,187,184,28.8,2207,2250,145293,426476,487198,72646,331960,405700
South Africa,2,2,645,1177,2016,2016,2017,2017,8150,8150,8108,8086,700,700,698,693,186,186,189,196,56.2,4316,4399,239653,703451,803609,119827,547553,669182
Iceland,2,2,38,59,2002,2002,2004,2005,1919,1919,1881,1874,145,145,152,154,24,24,30,31,7.4,557,568,45477,111569,150184,22739,75084,91588
Gibraltar,2,2,171,298,2006,2006,2006,2006,2354,2354,2348,2346,212,212,212,212,144,144,146,147,15.3,1164,1186,92028,215178,256956,46014,170689,203151
Greece,1,1,1,0,1986,1986,1986,1986,3248,3248,3248,3248,398,398,398,398,936,936,936,936,3.5,262,267,8309,19647,26307,8309,21454,28967
Mauritania,1,1,38,61,2005,2005,2005,2005,3214,3214,3214,3214,281,281,281,281,199,199,199,199,6.0,455,464,24833,68937,107142,24833,116991,151629
Slovenia,1,1,175,331,2014,2014,2014,2014,4037,4037,4037,4037,328,328,328,328,58,58,58,58,12.4,949,968,67470,198045,226243,67470,308308,376794
Venezuela (Bolivarian Republic of),1,1,137,218,2014,2014,2014,2014,5641,5641,5641,5641,444,444,444,444,37,37,37,37,19.6,1507,1536,42145,308640,355856,42145,363942,447392
Canada,1,1,50,78,2013,2013,2013,2013,4888,4888,4888,4888,400,400,400,400,25,25,25,25,10.4,787,802,93398,265406,314375,93398,292753,343195
Gabon,1,1,215,376,2016,2016,2016,2016,5925,5925,5925,5925,505,505,505,505,175,175,175,175,17.5,1339,1365,76588,224807,256815,76588,349971,427711
United States of America,1,1,129,221,2009,2009,2009,2009,4416,4416,4416,4416,361,361,361,361,100,100,100,100,16.7,1275,1299,42586,311869,359579,42586,367749,452073
Bahamas,1,1,149,256,2013,2013,2013,2013,4902,4902,4902,4902,404,404,404,404,74,74,74,74,17.3,1327,1352,49472,362302,417727,49472,427219,525179
Faroe Islands,1,1,3,5,1999,1999,1999,1999,1283,1283,1283,1283,114,114,114,114,18,18,18,18,1.0,77,78,14661,42061,60445,14661,47790,68734
Italy,1,1,24,39,2003,2003,2003,2003,1036,1036,1036,1036,141,141,141,141,36,36,36,36,5.1,385,392,7436,54454,62784,7436,64211,78934
