Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sweden,1597,372,8220,4978,2003,2000,2003,2006,261,459,289,413,20,58,43,64,7,27,18,19,1621.0,121729,124066,10063995,26829017,34299711,6302,17747,20268
Denmark,691,366,3663,5919,1998,2000,2007,2007,515,609,643,649,57,77,86,88,23,29,22,21,714.0,53619,54649,4840736,13293425,17616638,7005,24808,32083
Germany,571,205,3990,4101,1993,2000,2002,2008,400,649,568,763,39,108,74,102,10,38,26,40,829.0,62213,63408,5330750,14585935,18158741,9336,26842,30548
United Kingdom of Great Britain and Northern Ireland,504,245,3218,5009,2000,2002,2006,2006,1051,1162,1276,1287,125,135,159,161,48,57,83,85,765.2,57526,58631,6692524,19252477,26506519,13279,45706,62220
Finland,372,144,860,1155,2002,2003,2005,2005,353,444,420,421,37,51,52,54,27,44,50,53,286.2,21456,21868,1777976,5181805,6968438,4780,17224,22739
Netherlands,306,230,4885,8198,2005,2006,2009,2009,925,1050,1223,1241,103,128,178,183,26,41,60,62,816.7,61423,62602,4689745,13349532,16526260,15326,54996,68903
Poland,301,143,518,661,1994,1998,2004,2005,342,467,363,358,41,108,79,70,35,90,80,75,293.4,22035,22458,875200,2616009,3269507,2908,10035,12749
Estonia,252,170,877,999,1998,1999,2003,2004,279,393,396,364,29,66,106,128,13,37,40,35,258.9,19425,19798,1138191,3403139,4340127,4517,16391,20702
Lithuania,246,162,809,1054,1999,2003,2007,2007,165,258,277,287,24,71,125,141,28,46,37,45,301.0,22603,23037,952535,2605607,3103346,3872,13737,16668
Russian Federation,204,144,1225,1873,2001,2002,2008,2008,430,516,498,489,48,84,132,131,45,72,70,73,281.3,21173,21579,1489521,4241775,5454432,7302,26207,33660
Belgium,111,83,1122,1821,2005,2005,2009,2009,947,1028,1182,1192,105,117,128,130,38,51,87,92,207.9,15614,15914,1506584,4030629,5371151,13573,46763,60973
Norway,102,75,351,506,2000,2000,2004,2004,682,762,755,744,69,82,84,83,26,42,55,60,118.2,8879,9050,898368,2700105,3563036,8808,31173,41973
