int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Umm Said,591,418,2009,2009,2009,2008,27035959575,45493708856,531,1164,1489,1487,2731,210143
Ras Laffan,2619,871,2009,2010,2007,2007,485896895007,440540422127,485,1703,3156,2735,58951,4028182
Bgn/Pcgn1956 - Hamad,1239,544,2006,2006,2007,2006,27328119247,29694691714,390,678,523,598,3316,256125
Mesaieed,622,264,2004,2006,2007,2007,17494332948,31109026006,477,1063,986,995,2194,169194
Halul Island,524,280,2006,2006,2007,2008,17293871886,30880815804,198,766,941,956,1443,109326
Al Shaheen Terminal,219,151,2008,2008,2010,2010,7834850810,14708691678,215,554,656,648,731,56492
Al Ruwais Qatar,1011,174,2005,2003,2006,2006,1002427322,1529329329,141,531,602,675,593,44859
Doha,267,112,2008,2006,2008,2007,3488123302,4887044087,232,1213,851,1656,499,38268
As Salwa,1,1,2007,2007,2007,2007,112096248,174106416,8184,8184,8184,8184,13,997
