,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,296,Kiribati,764,Thailand,03," Ornamental fish, live",80543182.135,52069.73,"Thailand -  Ornamental fish, live"
1,296,Kiribati,392,Japan,03," Ornamental fish, live",5920131.981,1575.7186259999999,"Japan -  Ornamental fish, live"
2,296,Kiribati,608,Philippines,03," Ornamental fish, live",4358498.18,2864.6178790000004,"Philippines -  Ornamental fish, live"
3,296,Kiribati,410,"Korea, Republic of",03," Ornamental fish, live",2435196.793,1173.51019,"Korea, Republic of -  Ornamental fish, live"
4,296,Kiribati,840,United States of America,03," Ornamental fish, live",1807146.417,84.090095,"United States of America -  Ornamental fish, live"
5,296,Kiribati,242,Fiji,12, Soya beans,985358.101,2880.9673980000002,Fiji -  Soya beans
6,296,Kiribati,764,Thailand,84, Nuclear reactors,277030.671,1.9,Thailand -  Nuclear reactors
7,296,Kiribati,250,France,03," Ornamental fish, live",174715.442,18.071323,"France -  Ornamental fish, live"
8,296,Kiribati,356,India,39, Polyethylene - specific gravity <0.94 in primary form,126674.681,173.889425,India -  Polyethylene - specific gravity <0.94 in primary form
9,296,Kiribati,826,United Kingdom,84, Nuclear reactors,96383.14,1.857209,United Kingdom -  Nuclear reactors
10,296,Kiribati,344,"China, Hong Kong SAR",12, Soya beans,61606.669,74.416254,"China, Hong Kong SAR -  Soya beans"
11,296,Kiribati,156,China,03," Ornamental fish, live",58193.473,15.067786,"China -  Ornamental fish, live"
12,296,Kiribati,840,United States of America,19," Infant foods of cereals, flour, starch or milk, retai",43914.606,8.706380999999999,"United States of America -  Infant foods of cereals, flour, starch or milk, retai"
13,296,Kiribati,528,Netherlands (Kingdom of the),39, Polyethylene - specific gravity <0.94 in primary form,28979.295,1.743991,Netherlands (Kingdom of the) -  Polyethylene - specific gravity <0.94 in primary form
14,296,Kiribati,344,"China, Hong Kong SAR",03," Ornamental fish, live",26423.09,1.306724,"China, Hong Kong SAR -  Ornamental fish, live"
15,296,Kiribati,840,United States of America,39, Polyethylene - specific gravity <0.94 in primary form,22768.972,4.3469430000000004,United States of America -  Polyethylene - specific gravity <0.94 in primary form
16,296,Kiribati,608,Philippines,12, Soya beans,18921.212,31.580039,Philippines -  Soya beans
17,296,Kiribati,218,Ecuador,03," Ornamental fish, live",16873.73,29.671,"Ecuador -  Ornamental fish, live"
18,296,Kiribati,392,Japan,25," Salt (sodium chloride) including solution, salt water",16553.276,12.572206,"Japan -  Salt (sodium chloride) including solution, salt water"
19,296,Kiribati,036,Australia,76," Aluminium unwrought, not alloyed",13024.544,28.0,"Australia -  Aluminium unwrought, not alloyed"
20,296,Kiribati,729,Sudan,87, Pedestrian controlled tractors,6952.114,1.9,Sudan -  Pedestrian controlled tractors
21,296,Kiribati,250,France,85, Electric motors of an output < 37.5 watts,6940.025,0.211901,France -  Electric motors of an output < 37.5 watts
22,296,Kiribati,702,Singapore,90," Optical fibres, except for telecommunications",5525.463,0.096263,"Singapore -  Optical fibres, except for telecommunications"
23,296,Kiribati,840,United States of America,05," Hair, human, unworked, waste of human hair",5283.427,0.099092,"United States of America -  Hair, human, unworked, waste of human hair"
24,296,Kiribati,688,Serbia,84, Nuclear reactors,5201.0,0.205,Serbia -  Nuclear reactors
25,296,Kiribati,840,United States of America,84, Nuclear reactors,5154.616,0.318313,United States of America -  Nuclear reactors
26,296,Kiribati,800,Uganda,34," Soaps, for toilet use, solid",4671.995,0.926909,"Uganda -  Soaps, for toilet use, solid"
27,296,Kiribati,242,Fiji,84, Nuclear reactors,4098.233,0.20701499999999998,Fiji -  Nuclear reactors
28,296,Kiribati,840,United States of America,85, Electric motors of an output < 37.5 watts,3633.055,1.3205850000000001,United States of America -  Electric motors of an output < 37.5 watts
29,296,Kiribati,242,Fiji,82, Spades and shovels,2853.412,0.143924,Fiji -  Spades and shovels
30,296,Kiribati,784,United Arab Emirates,73, Sheet piling of iron or steel,2773.212,0.21235300000000001,United Arab Emirates -  Sheet piling of iron or steel
31,296,Kiribati,242,Fiji,73, Sheet piling of iron or steel,2614.451,2.024414,Fiji -  Sheet piling of iron or steel
32,296,Kiribati,372,Ireland,33, Essential oils of bergamot,2536.443,0.09085,Ireland -  Essential oils of bergamot
33,296,Kiribati,344,"China, Hong Kong SAR",39, Polyethylene - specific gravity <0.94 in primary form,2497.005,0.045225,"China, Hong Kong SAR -  Polyethylene - specific gravity <0.94 in primary form"
34,296,Kiribati,608,Philippines,84, Nuclear reactors,2377.396,0.06862900000000001,Philippines -  Nuclear reactors
35,296,Kiribati,554,New Zealand,39, Polyethylene - specific gravity <0.94 in primary form,2249.203,1.4622080000000002,New Zealand -  Polyethylene - specific gravity <0.94 in primary form
36,296,Kiribati,242,Fiji,85, Electric motors of an output < 37.5 watts,2050.077,0.066803,Fiji -  Electric motors of an output < 37.5 watts
37,296,Kiribati,250,France,95," Rideable wheeled toys, dolls carriages",1460.504,0.032891,"France -  Rideable wheeled toys, dolls carriages"
38,296,Kiribati,826,United Kingdom,29, Saturated acyclic hydrocarbons,1433.443,0.019902999999999997,United Kingdom -  Saturated acyclic hydrocarbons
39,296,Kiribati,242,Fiji,89," Cruise ships, excursion boats, ferry boats",1433.295,0.149268,"Fiji -  Cruise ships, excursion boats, ferry boats"
40,296,Kiribati,036,Australia,38, Artificial graphite,1369.614,0.15,Australia -  Artificial graphite
41,296,Kiribati,104,Myanmar,84, Nuclear reactors,1230.358,0.005,Myanmar -  Nuclear reactors
42,296,Kiribati,242,Fiji,67," Bird skins and feathers, articles therefrom",778.15,0.038977,"Fiji -  Bird skins and feathers, articles therefrom"
43,296,Kiribati,784,United Arab Emirates,90," Optical fibres, except for telecommunications",658.437,0.001709,"United Arab Emirates -  Optical fibres, except for telecommunications"
44,296,Kiribati,108,Burundi,19," Infant foods of cereals, flour, starch or milk, retai",615.41,0.123954,"Burundi -  Infant foods of cereals, flour, starch or milk, retai"
45,296,Kiribati,258,French Polynesia,62," Mens, boys overcoats of wool or hair, not knit",527.469,0.014,"French Polynesia -  Mens, boys overcoats of wool or hair, not knit"
46,296,Kiribati,608,Philippines,63, Electric blankets of textile material,521.169,0.05208,Philippines -  Electric blankets of textile material
47,296,Kiribati,250,France,23," Flour or meal, pellet of meat or offal for animal fee",519.535,0.272634,"France -  Flour or meal, pellet of meat or offal for animal fee"
48,296,Kiribati,250,France,73, Sheet piling of iron or steel,516.298,0.102023,France -  Sheet piling of iron or steel
49,296,Kiribati,800,Uganda,32, Quebracho tanning extract,479.002,4.117489,Uganda -  Quebracho tanning extract
50,296,Kiribati,702,Singapore,03," Ornamental fish, live",475.584,0.008596999999999999,"Singapore -  Ornamental fish, live"
51,296,Kiribati,090,Solomon Islands,49," Brochures, leaflets and similar, in single sheets",459.492,0.050305,"Solomon Islands -  Brochures, leaflets and similar, in single sheets"
52,296,Kiribati,392,Japan,82, Spades and shovels,421.36,0.0046040000000000005,Japan -  Spades and shovels
53,296,Kiribati,242,Fiji,03," Ornamental fish, live",387.525,0.010599,"Fiji -  Ornamental fish, live"
54,296,Kiribati,586,Pakistan,90," Optical fibres, except for telecommunications",347.398,0.004618000000000001,"Pakistan -  Optical fibres, except for telecommunications"
55,296,Kiribati,250,France,19," Infant foods of cereals, flour, starch or milk, retai",342.119,0.15146500000000002,"France -  Infant foods of cereals, flour, starch or milk, retai"
56,296,Kiribati,372,Ireland,61," Mens, boys overcoats, etc, of wool or hair, knit",340.136,0.014067,"Ireland -  Mens, boys overcoats, etc, of wool or hair, knit"
57,296,Kiribati,188,Costa Rica,73, Sheet piling of iron or steel,313.645,0.12360800000000001,Costa Rica -  Sheet piling of iron or steel
58,296,Kiribati,090,Solomon Islands,44, Fuel wood,276.881,0.216767,Solomon Islands -  Fuel wood
59,296,Kiribati,372,Ireland,73, Sheet piling of iron or steel,276.212,0.026670000000000003,Ireland -  Sheet piling of iron or steel
60,296,Kiribati,702,Singapore,73, Sheet piling of iron or steel,269.91,0.134957,Singapore -  Sheet piling of iron or steel
61,296,Kiribati,554,New Zealand,85, Electric motors of an output < 37.5 watts,218.822,0.01043,New Zealand -  Electric motors of an output < 37.5 watts
62,296,Kiribati,784,United Arab Emirates,61," Mens, boys overcoats, etc, of wool or hair, knit",150.893,0.000566,"United Arab Emirates -  Mens, boys overcoats, etc, of wool or hair, knit"
63,296,Kiribati,156,China,39, Polyethylene - specific gravity <0.94 in primary form,141.796,0.020197,China -  Polyethylene - specific gravity <0.94 in primary form
64,296,Kiribati,702,Singapore,64," Waterproof footwear (Wellingtons etc), metal toe cap",138.333,0.004788000000000001,"Singapore -  Waterproof footwear (Wellingtons etc), metal toe cap"
