,exp_code_str3,exp_name,HS2,description,USD,tonne
0,262,Djibouti,86," Rail locomotives, externally electrically powered",4946040.566000001,2586.786181
1,262,Djibouti,09," Coffee, not roasted, not decaffeinated",4871051.327,1051.793504
2,262,Djibouti,07," Potatoes seed, fresh or chilled",3554991.743,5142.508098
3,262,Djibouti,12, Soya beans,3234237.755,4919.305924
4,262,Djibouti,84, Nuclear reactors,2983060.5719999997,290.549725
5,262,Djibouti,87, Pedestrian controlled tractors,2908445.8389999997,390.83356499999996
6,262,Djibouti,85, Electric motors of an output < 37.5 watts,657851.651,793.3871529999999
7,262,Djibouti,39, Polyethylene - specific gravity <0.94 in primary form,463601.1020000001,219.631809
8,262,Djibouti,03," Ornamental fish, live",463299.534,159.761623
9,262,Djibouti,48, Newsprint,359087.44999999995,14.610428
10,262,Djibouti,30," Glands and other organs, dried, for therapeutic uses",337051.375,20.592149
11,262,Djibouti,17," Raw sugar, cane",280052.513,1678.70656
12,262,Djibouti,44, Fuel wood,192591.901,385.995192
13,262,Djibouti,74, Copper mattes,171809.264,77.94686300000001
14,262,Djibouti,95," Rideable wheeled toys, dolls carriages",163267.72,26.713898000000004
15,262,Djibouti,72," Pig iron, non-alloy, <0.5% phosphorus",144098.251,427.87759300000005
16,262,Djibouti,82, Spades and shovels,124671.782,7.603965
17,262,Djibouti,27," Anthracite, not agglomerated",105015.287,725.366081
18,262,Djibouti,93," Military weapons, other than hand guns, swords, etc",104389.528,12.054077
19,262,Djibouti,32, Quebracho tanning extract,94656.22,7.265858
20,262,Djibouti,90," Optical fibres, except for telecommunications",90025.72899999999,1.828908
21,262,Djibouti,13, Lac,78098.975,14.035027
22,262,Djibouti,73, Sheet piling of iron or steel,71954.138,40.609716
23,262,Djibouti,64," Waterproof footwear (Wellingtons etc), metal toe cap",68109.391,2.589379
24,262,Djibouti,88," Gliders, hang gliders",51155.463,0.177872
25,262,Djibouti,94," Seats, aircraft",50947.757000000005,18.292373
26,262,Djibouti,61," Mens, boys overcoats, etc, of wool or hair, knit",48982.464,3.656271
27,262,Djibouti,22, Mineral and aerated waters not sweetened or flavoured,39524.75,105.032635
28,262,Djibouti,63, Electric blankets of textile material,38035.447,8.38564
29,262,Djibouti,38, Artificial graphite,35664.064,1.8731099999999998
30,262,Djibouti,26," Iron ore, concentrate, not iron pyrites,unagglomerate",23185.663,22.215561
31,262,Djibouti,33, Essential oils of bergamot,22058.741,9.756968
32,262,Djibouti,20," Cucumbers,gherkins, prepared or preserved by vinegar",21826.089,11.720283000000002
33,262,Djibouti,02," Bovine carcasses and half carcasses, fresh or chilled",18456.121,4.343018
34,262,Djibouti,76," Aluminium unwrought, not alloyed",17131.567,34.493936000000005
35,262,Djibouti,11, Wheat or meslin flour,15261.389,100.27394100000001
36,262,Djibouti,41," Bovine skins, whole, raw",15131.497,6.073082
37,262,Djibouti,83, Padlocks of base metal,12732.623,1.198237
38,262,Djibouti,10, Durum wheat,10061.747,4.470872999999999
39,262,Djibouti,16," Sausages, similar products of meat, meat offal & bloo",9909.725,3.1063270000000003
40,262,Djibouti,71," Pearls natural, not permanently mounted or set",8712.159,0.08213799999999999
41,262,Djibouti,08," Coconuts, fresh or dried",7847.617,25.850714
42,262,Djibouti,62," Mens, boys overcoats of wool or hair, not knit",5694.227,1.384335
43,262,Djibouti,59, Gum or amylaceous covered textiles for book covers et,5645.18,0.417671
