int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Palm Island,109,34,1985,1988,2001,1999,79993069,26130712,108,237,126,153,50,3792
"Port Elizabeth, Bequia",112,28,1975,1987,1996,1992,214313455,29441007,106,357,147,155,103,7870
Kingstown,514,102,1987,1996,2004,2001,1796808371,543477343,127,326,198,215,543,41642
Campden Park,180,38,2005,2004,2007,2007,387453416,491673346,96,373,185,194,139,10643
Mustique,17,4,1998,1998,1999,1999,8608842,14487568,122,95,149,152,8,624
