dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ferry-RoPax,12,4,1965,1966,1964,1964,20232535,4916136,317,559,2072,2114,27,2035
Offshore,7,3,1987,1987,1978,1974,1851531,2642048,55,802,511,862,4,320
Cruise,15,2,1964,1962,1986,1960,3905646,1515285,80,63,102,135,10,770
Oil tanker,2,1,1996,1996,1996,1996,549009,945893,76,76,76,76,1,58
