int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Port En Bessin,29,28,2005,2004,2011,2011,910123424,615448254,294,681,717,545,64,4930
Le Legue,103,74,2001,2000,2001,2001,160705155,237247478,522,703,741,746,56,4221
Port La Nouvelle,71,60,2003,2002,2005,2005,568745704,922056940,574,695,664,661,112,8664
St Vaast La Hougue,39,38,2004,2004,2008,2008,163533264,208635790,390,559,446,443,41,3077
Grand Couronne,162,148,2008,2008,2010,2010,1570041706,2489182663,382,719,777,765,279,21271
Berre,50,32,2004,2004,2004,2004,139883243,189162076,621,661,642,645,76,5820
Erquy,5,4,2003,2004,2017,2015,42766714,18410463,198,2688,2078,1170,11,850
St Nazaire,223,137,2005,2005,2005,2005,2220928208,1512975668,663,910,1049,1144,1425,109848
Calvi,34,26,1992,1991,2001,2001,268289897,52138628,314,339,366,303,61,4708
Treguier,3,2,2001,2004,2000,2000,10318291,15362726,1422,1379,1358,1356,3,195
La Roche Jaune,5,5,2000,2000,2003,2003,21374961,30992412,1197,1544,1570,1562,7,516
Perros,9,8,2001,2000,2002,2002,25919057,39032489,1631,1205,1297,1476,9,692
Dieppe,159,54,2005,2004,2006,2006,1980296498,494316901,339,625,1077,833,483,36288
Cannes,114,31,2006,2003,2008,2011,1954087557,459484541,148,422,170,403,381,29462
Antibes,10,9,2008,2007,2011,2014,61520704,57100075,267,343,215,203,26,2039
Ajaccio,115,47,2007,2003,2010,2009,3233173058,365285912,357,419,372,420,601,46516
Macinaggio,54,29,1994,1999,1994,2000,371944292,162348144,348,343,438,383,98,7531
Sainte-Maxime,2,2,2002,2002,2003,2003,19203106,3114060,292,292,262,264,4,339
Bastia,443,32,1985,1990,1988,1988,1862230143,307527515,118,457,201,219,566,43411
Nice,205,51,1987,1994,1992,1996,1188417566,304807668,217,578,407,530,393,30191
Saintjean Cap Ferrat,25,17,1993,1994,1996,1992,163326614,25077247,369,451,368,420,47,3600
La Trinite-Sur-Mer,1,1,1997,1997,1997,1997,1077187,1886030,41,41,41,41,0,2
Quiberon,1,1,2010,2010,2010,2010,95680010,152243477,4120,4120,4120,4120,22,1725
Barfleur,63,60,2003,2003,2011,2012,3255472439,3118379985,690,1293,1931,1949,348,26754
Caen,44,43,2002,2002,2004,2005,118338129,160604857,297,541,557,599,35,2684
Bouteville,123,103,2007,2007,2009,2009,1979102095,2845972865,864,1097,1234,1283,316,24051
Etoges,36,22,2004,2003,2011,2013,995695799,1386573549,435,1368,1087,2293,108,8238
Soubise Marina,8,8,2002,2002,2005,2005,19904158,30657902,837,875,923,924,6,437
Niolon,393,136,2005,2005,2007,2005,6837131850,3529233591,447,788,475,643,1372,106053
Radicatel,132,83,2003,2004,2009,2010,785950652,1001230070,307,671,786,807,223,16884
Saintmartin Dumanoir,33,28,2010,2010,2010,2010,21735549282,41785815464,3026,4256,4808,4805,1306,100907
Mouhers,24,24,2003,2003,2011,2011,619360995,1065869651,750,924,1254,1251,62,4794
Le Treport,37,35,2003,2003,2006,2006,146377916,217739273,1133,1270,1366,1393,42,3164
Montfrin,32,29,2000,2000,2004,2006,591561186,521633019,1500,3076,2451,1865,109,7573
Trouville-Sur-Mer,37,35,2004,2004,2007,2007,69388976,103808724,276,418,402,402,27,2033
Mauvezin-D'Armagnac,8,5,2002,2003,2003,2000,912362,573558,235,415,406,492,2,128
Hossegor,37,12,2002,2006,2014,2015,53536220,68180847,349,1421,1500,1542,18,1335
Gauriac,12,11,2004,2005,2009,2009,270482459,424785296,1001,1376,1896,1983,42,3174
Courseulles,36,34,2004,2005,2010,2010,647022860,1040447069,295,670,682,813,72,5511
Bonifacio,29,13,1995,1996,2001,2000,167903855,45078381,442,899,505,800,52,3959
Herqueville,1,1,1989,1989,1989,1989,1273974,1688235,975,975,975,975,0,37
Saint Tropez,37,24,1999,1999,2004,2003,185187693,22232093,170,232,191,195,53,4078
Toulon,209,27,1995,2000,1997,2002,3383001044,645389880,303,685,506,668,844,65027
Riec-Sur-Belon,1,1,2009,2009,2009,2009,4299036,3550932,2562,2562,2562,2562,5,399
Le Pouliguen,15,14,2006,2006,2011,2011,297185596,456343064,934,1020,1242,1264,41,3095
La Ciotat,9,9,1998,1998,2003,2004,35594915,31342869,475,642,435,723,11,825
Ile-D'Yeu,10,10,2005,2005,2009,2012,126822217,155753489,938,1053,1026,1131,17,1322
Pornichet,50,48,2005,2004,2008,2008,411102695,577104830,812,1024,932,887,78,5965
Montfaucon,94,42,2002,2003,2013,2015,1815104231,2781432052,292,1322,3678,4020,170,12326
Lyon,4,3,1989,1991,1989,1989,5659526,8210625,945,1426,1201,1218,2,181
Salin De Giraud,28,15,1997,1995,1999,1999,38299938,52985707,828,805,795,796,14,1029
Laval-Saint-Roman,3,3,1993,1993,1995,1994,1826025,2358381,460,464,468,466,1,49
Bidart,1,1,2009,2009,2009,2009,295684,420420,69,69,69,69,0,7
Le Verdon-Sur-Mer,50,43,2005,2004,2006,2006,471721508,574257826,841,1168,807,1405,112,8588
Clazay,33,24,2003,2001,2006,2006,597336046,586941510,749,1660,2396,2001,100,6710
Vierville-Sur-Mer / Saint-Laurent-Sur-Mer,48,47,2008,2008,2010,2010,1157226022,1595246139,353,829,1063,1271,148,11355
Groix,4,4,2006,2006,2017,2017,240698687,437422496,456,1550,3491,3798,19,1470
Omonville La Rogue,4,4,1982,1982,2002,2002,124864261,145291750,444,681,1350,1307,12,923
Tonnay Charente,14,13,2008,2007,2009,2009,30232866,46512566,651,703,723,714,10,737
Le Cap D'Agde,3,3,1997,1997,2008,2009,14450756,21379386,487,381,631,641,5,408
Plougonvelin,6,6,2003,2003,2004,2005,228436038,236451463,179,712,1525,1421,25,1833
La Bouille,13,13,2006,2006,2010,2010,59901191,83334235,422,649,791,790,16,1228
Furiani,9,9,2003,2003,2004,2005,21004531,29986453,625,626,433,426,9,703
Combrit,8,8,2005,2005,2004,2004,21109947,31410899,705,750,850,866,8,580
Gravette,1,1,2007,2007,2007,2007,2795433,4788782,949,949,949,949,1,56
Villefranche,80,28,1997,2004,2002,2005,1666590408,297849690,136,518,278,445,357,27636
Eteaux,12,10,2002,2001,2002,2003,133888783,30727606,317,547,584,464,30,2339
Cussac Fort- Edoc,24,21,2006,2006,2006,2006,203058683,282614442,841,925,1116,1120,39,2977
Cavalaire-Sur-Mer,6,6,2004,2004,2006,2006,101099392,129412046,193,995,2070,2089,18,1387
Berville-Sur-Mer,13,12,2006,2005,2006,2006,59428265,80320330,304,555,466,436,24,1836
Pauillac,44,35,2006,2005,2006,2006,879256697,1224120063,1065,1679,1544,1700,184,14018
Fouras Sud Marina,9,9,2001,2001,2001,2001,22815886,35745090,690,963,970,954,7,520
Saint Mandrier,17,15,2006,2006,2007,2011,262353657,160969960,371,1285,586,567,83,6368
Ambes,20,19,2006,2006,2009,2010,541381823,797754886,1048,1446,1860,2247,84,6422
Molene,19,19,1999,1999,2003,2004,311353458,439735863,543,800,1614,1517,41,3178
La Moutonne,2,2,1992,1992,1999,1996,26839161,8768343,502,502,635,403,8,577
Creches-Sur-Saone,1,1,2005,2005,2005,2005,739715,887944,477,477,477,477,0,26
Les Angles,5,5,1995,1995,1998,1998,4918311,6387937,544,679,721,737,2,139
Jonquieres,2,2,2000,2000,2003,2003,2578599,3139153,901,901,957,946,1,77
Juan-Les-Pins,6,6,1996,1996,2012,2013,16971854,16262468,155,275,106,104,3,192
La Rochelle,1,1,2010,2010,2010,2010,519287,62817,1047,1047,1047,1047,1,87
La Seyne-Sur-Mer,253,62,2004,2001,2008,2008,7293920504,3097699007,1324,913,1034,1178,1339,103520
Pors Beach,1,1,2008,2008,2008,2008,240021,163601,482,482,482,482,1,43
Ande,1,1,2001,2001,2001,2001,726293,850294,506,506,506,506,0,27
Belle-Ile-En-Mer,10,8,1998,1997,2001,2004,24056154,13796035,285,378,374,416,7,519
Ablon,8,1,1991,1991,1991,1991,6211870,9956200,215,215,215,215,2,123
Serra-Di-Ferro,15,11,2001,2005,2002,2009,234224261,81294378,459,552,370,468,43,3308
Petit Couronne,28,28,2007,2007,2010,2010,474376629,723670367,598,962,1119,1106,75,5747
Roquebrune-Cap-Martin,29,20,1997,1994,2004,2009,217244440,67837262,236,386,294,471,62,4747
Bayon,8,8,2007,2007,2008,2008,233004737,356845266,1771,2515,1979,1980,53,4019
Propriano,9,9,2003,2003,2003,2003,120578776,13649105,352,360,365,381,26,2024
Querqueville,12,12,1999,1999,2003,2005,560425284,313626141,772,1273,1574,1095,42,3218
Dielette,17,6,2002,1995,2009,2008,18608301,20595911,213,740,1161,1400,9,690
Mont Saint Aignan,6,6,1992,1992,1983,1983,157323728,218603530,559,1206,2542,2545,19,1492
Roscoff,235,19,2005,2000,2004,2004,1743514686,299028638,181,378,252,267,340,25671
Saint-Cast-Le-Guildo,2,1,2004,2004,2004,2004,30328292,3565109,371,371,371,371,5,402
Cordemais,4,4,2009,2009,2012,2012,12405639,17599451,616,627,666,665,4,316
Le Palais,2,2,2009,2009,2009,2009,1914092,2822067,450,450,556,587,1,43
Penmarc'H Point,2,2,2010,2010,2010,2010,29427874,48813154,1359,1359,1525,1527,3,245
Port Vendres,19,8,2006,2006,2009,2009,427374474,475440855,2601,1708,2225,2406,190,14540
Saint-Brevin-L'Ocean,4,4,2005,2005,2004,2003,27878491,16706147,799,807,859,812,7,525
Concarneau,6,6,1999,1999,2012,2007,2607604,863475,130,896,331,87,11,840
Soussans,2,2,2000,2000,1994,1995,8046894,9370240,1032,1032,1135,997,2,165
Bandol,6,3,2010,2004,2014,2012,37220421,5612392,201,174,196,198,8,615
Bourg-Sur-Gironde,1,1,2008,2008,2008,2008,5003168,7251656,363,363,363,363,1,112
Leucate,2,2,1997,1997,2000,2000,12997498,21792935,626,626,472,469,4,272
Cap Pertusato,3,3,1993,1993,2012,2010,9444858,2224808,203,176,167,82,2,138
Cargese,12,10,2002,1999,2005,2006,199669229,100448592,340,707,428,851,38,2936
Rivecourt,17,1,2011,2011,2011,2011,146046240,236100131,252,252,370,370,17,1295
Maisons Laffitte,1,1,2011,2011,2011,2011,15397385,24891601,662,662,662,662,2,154
Levallois Perret,2,1,2011,2011,2011,2011,5524051,8930248,119,119,119,119,3,248
Clichy,1,1,2011,2011,2011,2011,479748,775566,21,21,21,21,0,21
Boissettes,1,1,2011,2011,2011,2011,213626,345350,9,9,9,9,1,54
Granville,18,4,1995,1997,1994,1992,5718958,6050559,256,228,336,278,5,347
Chausey,3,1,2006,2006,2006,2006,236366,18909,276,276,242,242,1,101
Carteret,8,1,2006,2006,2006,2006,1455701,116456,133,133,560,560,4,283
Fermanville,8,8,2006,2006,2008,2008,1184981337,1468039343,3288,2842,3401,3820,124,9280
Mirabel,3,1,1987,1987,1987,1987,2460938,2849599,529,529,581,581,1,55
Caudebec En Caux,6,6,2004,2004,2008,2008,21910127,31929993,720,960,1061,1085,12,892
Saint-Raphael,13,8,1995,1995,1996,2000,121274603,18077610,247,518,248,223,23,1804
Capbreton,1,1,1995,1995,1995,1995,146061,92469,456,456,456,456,0,6
Mandelieu-La-Napoule,1,1,1943,1943,1943,1943,187984,70103,104,104,104,104,2,151
Saint-Valery-En-Caux,17,14,2003,2004,2009,2009,40733713,51401464,393,694,769,701,11,859
Cogolin,2,2,2012,2012,2012,2012,10145173,8963020,2125,2125,1128,911,11,849
Trignac,181,12,2006,2006,2008,2009,2899565832,898631279,913,1094,940,1006,575,43989
Saint Ceols,15,12,2009,2009,2012,2012,1028233445,1026727897,899,1470,3337,3084,102,6769
Batz-Sur-Mer,2,2,2004,2004,2004,2004,22676823,8143277,749,749,893,741,5,344
Hoedic,2,2,2003,2003,2004,2004,20406335,6002829,654,654,865,726,3,255
Lanildut,2,2,2010,2010,2012,2012,52571238,93647182,1753,1753,1205,1190,5,369
Golfe Juan,1,1,2002,2002,2002,2002,176620,128990,559,559,559,559,0,30
Beaulieu-Sur-Mer,4,2,1974,1986,1963,1963,10871440,8075125,56,56,2862,2642,21,1597
Meounes-Les-Montrieux,3,2,1995,1998,1988,1988,40403846,20797870,843,688,1233,1195,5,360
La Croix-Valmer,4,4,1994,1994,2001,2002,13114450,13896572,189,378,178,189,2,149
Corscia,1,1,2015,2015,2015,2015,16221768,5601400,7190,7190,7190,7190,5,357
Saint-Sulpice-Le-Verdon,1,1,2003,2003,2003,2003,43162200,71354751,1439,1439,1439,1439,7,577
Port Des Barques,1,1,2008,2008,2008,2008,3112555,4701745,1045,1045,1045,1045,1,56
Port Louis,2,2,2008,2008,1999,1999,155725,63944,236,236,262,240,0,28
Chaumontel,2,2,1973,1973,2008,2010,19004723,33302496,1957,1957,584,572,4,320
La Baule-Escoublac,1,1,2003,2003,2003,2003,17360525,4668804,1061,1061,1061,1061,3,260
Germignonville,1,1,2011,2011,2011,2011,1942854,952379,1120,1120,1120,1120,3,195
Larvor,1,1,2010,2010,2010,2010,10723115,2535855,507,507,507,507,1,83
Le Barcares,1,1,2007,2007,2007,2007,4590197,7277687,1118,1118,1118,1118,1,90
Plogoff,2,2,1994,1994,1987,1987,985899755,994844303,12769,12769,22936,22341,48,3690
Epagne-Epagnette,1,1,2009,2009,2009,2009,3443539,5145647,1404,1404,1404,1404,1,61
Eyzerac,1,1,2009,2009,2009,2009,124383924,238143207,2897,2897,2897,2897,7,505
Amfreville-La-Mi-Voi,1,1,1995,1995,1995,1995,2317085,3809061,1130,1130,1130,1130,1,56
La Barre De Monts,2,2,1994,1994,1999,1993,1294098,191192,1030,1030,1093,884,2,115
Saint Nazaire,3,3,2004,2004,2003,2004,9860141,15303794,931,1098,1098,1072,3,192
Moulis-En-Medoc,5,5,2012,2012,2014,2014,105775786,154087811,1636,1754,2563,2481,18,1364
Rang-Du-Fliers,1,1,1997,1997,1997,1997,923126,1395713,329,329,329,329,0,17
Saint-Pierre-D'Aurillac,6,6,2006,2006,2010,2010,426132278,752759887,1910,2365,3151,3223,37,2827
Ploumanac'H,1,1,2003,2003,2003,2003,494085,107662,166,166,166,166,0,12
Guilvinec,4,4,1996,1996,1999,2001,5503537,5829596,489,736,293,262,3,230
Barbaggio,2,2,1990,1990,1994,1995,39100412,7212814,1364,1364,1401,1403,10,767
Port-Launay,1,1,2010,2010,2010,2010,2633830,3706034,1415,1415,1415,1415,1,51
Rochefort-Du-Gard,1,1,2003,2003,2003,2003,1057357,1383975,615,615,615,615,0,26
Lamarque,3,3,2009,2009,2011,2011,74550340,123091271,1070,1032,1138,1131,8,589
Saint Jean De Luz,3,3,1999,1999,2002,2000,12312728,13454672,76,517,222,741,3,255
Le Pont-De-Claix,1,1,2019,2019,2019,2019,108560077,105189683,717,717,717,717,2,179
Corvol-L'Orgueilleux,1,1,1993,1993,1993,1993,786186,262330,134,134,134,134,2,126
Clairvaux-Les-Lacs,1,1,2000,2000,2000,2000,94370,129559,41,41,41,41,0,2
Lege-Cap-Ferret,3,2,2004,2004,2003,2003,19289451,9193127,531,10341,16744,17965,9,708
Hendaye,1,1,2018,2018,2018,2018,3270182,373690,78,78,78,78,1,65
Saint-Florent,1,1,2017,2017,2017,2017,87725,48938,177,177,177,177,1,42
Mourjou,1,1,2016,2016,2016,2016,384418822,739419339,4093,4093,4093,4093,16,1230
Corte,2,2,1997,1997,2002,2003,5392194,6414410,557,557,710,774,2,148
Ligueux,1,1,2012,2012,2012,2012,11959266,18101991,637,637,637,637,1,69
Novillars,1,1,2015,2015,2015,2015,4534166,7979241,495,495,495,495,1,56
Margaux,4,4,2003,2003,1998,1998,38068714,61964472,695,1156,2002,2022,7,506
Sigolsheim,1,1,2010,2010,2010,2010,9568509,15032155,460,460,460,460,1,88
Chateaumeillant,1,1,2012,2012,2012,2012,24440182,38165578,945,945,945,945,3,268
La Bastidonne,1,1,2016,2016,2016,2016,14545719,25480267,401,401,401,401,1,97
Saint Aubin,1,1,2007,2007,2007,2007,625062,879518,336,336,336,336,0,21
Cantenac,2,2,2006,2006,2006,2006,28332183,45001030,607,607,449,396,7,531
Holacourt,1,1,1997,1997,1997,1997,1914677,133840,382,382,382,382,1,41
Saint-Andre,1,1,2006,2006,2006,2006,3216008,4836102,806,806,806,806,1,64
Limay,2,1,1983,1983,1983,1983,1721578,2198452,604,604,604,604,1,59
La Grande Motte,1,1,1973,1973,1973,1973,994618,613673,330,330,330,330,0,11
Montreal-Du-Gers,1,1,2007,2007,2007,2007,369021,560146,19,19,19,19,0,12
Paimboeuf,1,1,2011,2011,2011,2011,18180820,25408977,2727,2727,2727,2727,4,280
La Bocca,1,1,1983,1983,1983,1983,24663,19452,99,99,99,99,0,4
Vernaison,2,2,1993,1993,1991,1991,2622423,3298713,1000,1000,1050,1046,1,72
Pont-De-L'Isere,7,5,1991,1990,1991,1991,6245922,8162662,452,719,691,683,2,170
Saint-Gervais-Les-Bains,1,1,1971,1971,1971,1971,1119403,741980,357,357,357,357,0,22
Sainte-Anne-Sur-Vilaine,1,1,2013,2013,2013,2013,1803735,2611022,419,419,419,419,1,40
Senouillac,1,1,2012,2012,2012,2012,78644607,152935886,965,965,965,965,41,3190
Flins,1,1,1992,1992,1992,1992,3315056,3091385,1818,1818,1818,1818,4,266
Linieres,1,1,1987,1987,1987,1987,931117,1068335,980,980,980,980,1,98
Saint-Martin-D'Abbat,1,1,2011,2011,2011,2011,325032,466080,93,93,93,93,0,9
Ternay,3,3,1996,1996,1996,1996,3452023,4457046,771,906,890,888,2,118
Aramon,2,2,1990,1990,1991,1991,889670,1196396,410,410,416,410,0,28
Cayeux-Sur-Mer,1,1,1995,1995,1995,1995,311476,106122,111,111,111,111,0,8
Sallertaine,1,1,2002,2002,2002,2002,82986903,149320093,2965,2965,2965,2965,10,751
Saint-Etienne-Du-Gue-De-L'Isle,1,1,2007,2007,2007,2007,4290289,6220964,892,892,892,892,2,150
Morlaix,1,1,2011,2011,2011,2011,3207308,4468490,481,481,481,481,1,38
Pessac-Sur-Dordogne,1,1,1977,1977,1977,1977,209764,306775,35,35,35,35,0,5
Le Grau Du Roi,1,1,2008,2008,2008,2008,7451952,10494692,1534,1534,1534,1534,4,280
Les Metairies,1,1,2010,2010,2010,2010,32681618,3239372,344,344,344,344,6,432
Sainte-Helene,2,2,2004,2004,2009,2009,22180034,35133377,964,964,831,826,3,245
Muids,1,1,1985,1985,1985,1985,724473,972480,559,559,559,559,0,18
La Chapelle,1,1,2012,2012,2012,2012,2175081,3800477,550,550,550,550,1,63
Priziac,1,1,2006,2006,2006,2006,16319903,26215775,702,702,702,702,3,201
Le Grau D'Agde,1,1,2005,2005,0,0,0,0,0,0,0,0,5,403
Vannes,1,1,2017,2017,2017,2017,66,37,0,0,0,0,1,51
La Farlede,1,1,2010,2010,2010,2010,1722656,2040334,219,219,219,219,1,45
Le Rouget,1,1,2011,2011,2011,2011,37719103,68668128,653,653,653,653,4,333
