int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Grand Couronne,276,236,2007,2007,2008,2008,3211483002,5135377034,525,869,1136,1159,543,41336
Cabourg,85,82,2007,2007,2008,2008,796966559,1163155970,308,664,843,840,162,12325
Dieppedalle,251,208,2005,2005,2008,2008,2723083952,4195602683,690,963,1399,1441,452,34469
Ouistreham,935,63,1998,2003,2004,2009,5059475254,2979038365,101,741,173,435,787,59468
La Martiniere (Le Pe,27,26,2004,2004,2001,2000,195082905,293205098,1034,1254,1496,1518,39,3004
Sete,690,295,2000,2003,2002,2006,9804201955,5489142333,475,893,575,789,1877,144691
Bayonne,347,223,2007,2006,2008,2008,1030404006,1496818097,655,734,659,663,313,23791
Brest,302,206,2005,2004,2009,2009,3415803969,3940276271,539,907,1066,1172,731,55019
Port De Bouc,161,124,2003,2005,2006,2008,2755804290,4269064225,684,835,945,977,481,36825
Les Sables D Olonne,113,99,2005,2005,2005,2005,240826395,364710678,704,778,793,799,73,5485
Fecamp,180,83,2000,2001,2007,2007,485798168,600299317,364,544,493,502,117,8801
Saint Wandrille,53,39,2008,2006,2000,2001,365573702,452286261,584,951,1133,1124,85,6474
Caronte,136,108,2005,2004,2005,2005,972005792,1454569768,872,1181,1076,1087,210,16022
Boulogne-Sur-Mer,389,153,2001,2001,2003,2004,569846880,778127880,413,668,747,753,260,19460
Marseille,1528,244,2003,2005,2006,2005,24984733665,7733109143,413,518,374,479,5754,444230
Gravelines,23,15,2000,1999,2006,2006,85779133,17497595,228,481,295,270,17,1246
Port Jerome,752,283,2005,2006,2008,2008,5166866596,8116625706,285,712,865,923,1326,100495
Nantes,119,96,2005,2004,2006,2006,628194089,923001694,702,875,1049,1056,153,11676
Port De Goulee,52,47,2005,2005,2006,2006,550409080,794283248,836,1033,1172,1222,122,9313
Blaye,22,22,2006,2006,2005,2007,269937877,351910970,847,1015,1221,1202,60,4556
L'Ile Rousse,25,19,1994,1995,2003,2007,354044005,164548967,180,465,524,517,98,7559
La Peyrade,75,44,2006,2008,2010,2010,795665651,1256679858,580,768,840,838,173,13308
La Londe-Les-Maures,1,1,2000,2000,2000,2000,2335772,2553508,612,612,612,612,1,72
Bordeaux,66,57,2008,2007,2012,2014,995564798,1475837398,795,1221,1316,1957,164,12514
Saint Quay Portrieux,21,21,2005,2005,2010,2010,205960522,304645174,546,1332,2119,2363,44,3338
Macau,47,44,2007,2007,2010,2010,919924480,1538225745,805,1377,1839,1943,134,10260
Rochefort,150,99,2002,2001,2002,2003,324876787,468679868,700,721,724,712,103,7815
Cargese,11,9,2005,2004,2009,2009,134919812,17941817,324,312,310,299,34,2639
Blaignan,14,14,2007,2007,2008,2008,71594686,99881536,846,882,690,659,25,1921
Port La Nouvelle,73,57,1999,2001,2003,2003,532745978,862812755,702,883,632,626,128,9859
Honfleur,132,94,1998,2000,1994,2003,573825410,382092433,294,559,362,535,170,12883
St Vaast La Hougue,41,40,2004,2005,2007,2007,1027147078,1297034595,1205,2075,2395,2394,178,13682
Port En Bessin,18,18,2004,2004,2013,2012,755549478,728082354,640,901,1205,1097,85,6545
Berre,48,31,2005,2005,2006,2006,216559067,302892857,808,1094,1083,1130,105,7998
Barfleur,51,51,2003,2003,2007,2007,1007708823,1035679162,492,957,803,809,165,12593
Calvi,42,27,1994,1994,2000,2004,175688681,44934306,117,181,218,218,45,3425
Treguier,2,2,1993,1993,1994,1994,1545749,2237490,319,319,320,320,0,33
Lorient,123,105,2005,2006,2010,2010,1976652989,3217143301,909,1172,1393,1466,311,23595
La Roche Jaune,4,4,1998,1998,2004,2004,4705128,6700293,337,378,443,428,2,160
St Nazaire,228,136,2004,2004,2009,2006,3100871740,1660633027,638,994,1414,1169,949,72989
Dieppe,146,45,2005,2004,2006,2006,804089795,226064033,259,666,448,425,234,17549
Cannes,105,30,2004,2000,2008,2010,3122956322,404466978,303,266,308,397,576,44576
Porto Vecchio,18,12,1998,1999,2001,2004,166621591,51457370,374,405,514,624,69,5310
Bastia,448,33,1985,1990,1990,1990,1736531586,280445478,110,354,185,198,524,40190
Nice,193,49,1987,1994,1992,1997,1143595916,294191541,216,543,426,552,403,30882
La Trinite-Sur-Mer,1,1,1997,1997,1997,1997,7502225,13135524,288,288,288,288,0,7
Quiberon,1,1,2010,2010,2010,2010,214735524,341681434,9246,9246,9246,9246,27,2106
Gravette,1,1,2007,2007,2007,2007,4664982,6668048,829,829,829,829,1,67
Bouteville,60,55,2007,2007,2007,2007,760927444,1052675710,705,892,912,957,158,12106
Caen,43,40,2003,2004,2005,2005,230731995,353032047,552,734,984,1110,47,3603
Courseulles,24,23,2002,2002,2010,2009,799003293,1110629152,975,1143,1200,1302,111,8485
Le Legue,93,67,2001,2001,2002,2002,95543561,141752374,387,512,497,501,31,2323
Etoges,29,14,2005,2004,2009,2012,285352311,268276641,246,1852,317,497,70,5262
Soubise Marina,13,13,2004,2004,2004,2004,33515872,49857071,946,925,899,902,10,743
Niolon,391,128,2005,2005,2007,2005,4420967679,1954352422,253,386,298,348,990,76425
Radicatel,147,90,2003,2005,1999,2000,2544806445,2907291687,710,1218,2293,2094,852,65131
Saintmartin Dumanoir,26,24,2010,2010,2010,2010,4316567940,8256198614,351,929,1217,1215,398,30467
Mouhers,24,24,2003,2003,2012,2012,558928113,961427376,383,689,1047,1036,62,4768
Le Treport,29,28,2004,2004,2002,2002,38988922,56455679,203,455,426,442,15,1095
Trouville-Sur-Mer,10,10,2005,2005,1999,1999,51191002,76052761,322,645,980,1049,12,928
Montfrin,35,32,2000,2001,2008,2009,233901197,354955178,1182,2278,895,1150,65,4884
Mauvezin-D'Armagnac,6,3,2000,2000,2000,1999,205797,167587,177,187,195,191,1,49
Hossegor,34,9,2001,2003,2005,2004,8347708,4974233,257,864,1084,902,12,938
Pauillac,59,46,2006,2006,2007,2007,763821940,1120862814,773,999,1021,1094,142,10840
Bayon,11,11,2007,2007,2008,2008,155443045,219798867,768,797,898,918,29,2240
Gauriac,15,14,2004,2005,2006,2006,258738467,392507180,833,1139,1437,1473,49,3730
Goury,30,18,1997,2000,2002,2002,53802883,60514992,152,460,358,395,21,1594
Ajaccio,114,48,2007,2004,2008,2007,2208277387,256570979,189,427,249,308,497,38475
Saint Tropez,25,15,2004,2002,2009,2006,116832232,19074876,105,164,147,202,42,3244
Toulon,214,29,1995,2000,1996,2001,3278457202,590140328,269,516,475,579,831,64087
Antibes,14,13,2007,2006,2014,2015,267745883,393020617,173,439,631,1190,35,2672
Herqueville,1,1,1989,1989,1989,1989,1701230,2254423,1302,1302,1302,1302,1,53
Coudray-Rabut,1,1,2009,2009,2009,2009,1458853,1204988,869,869,869,869,2,161
Omonville La Rogue,4,4,2005,2005,2003,2003,27285580,30895652,618,742,290,275,7,497
Le Pouliguen,10,9,2010,2010,2010,2011,100923367,130962442,556,515,520,456,22,1682
La Ciotat,10,10,2001,2001,2001,2002,149470541,192915611,504,594,974,1331,28,2139
Ile-D'Yeu,6,6,2006,2006,2016,2016,259410003,445892280,724,1740,3707,3942,28,2138
Vernaison,3,2,1992,1990,1992,1992,1718793,2309922,540,528,523,524,1,62
Entressen,9,5,1995,1994,1994,1994,7367630,9456586,506,693,685,682,3,229
Le Verdon-Sur-Mer,47,38,2005,2005,2006,2005,646606459,313230667,824,2494,1064,904,233,17607
Clazay,39,29,2004,2003,2009,2008,956877594,1401152457,957,1437,1814,1827,116,8643
Vierville-Sur-Mer / Saint-Laurent-Sur-Mer,52,52,2007,2007,2009,2009,2216716677,2460783724,1153,1622,1928,1941,347,26616
Macinaggio,54,29,1995,2000,2002,2005,470870002,373026674,179,389,516,812,147,11263
Groix,3,3,2005,2005,2010,2010,13651216,21424109,10,218,209,188,5,358
Amfreville-La-Mi-Voi,3,3,2000,2000,1997,1997,3771876,5944150,326,643,684,724,1,104
Pitres,4,2,1987,1991,1987,1987,2090206,2721450,345,345,356,354,1,85
Limay,8,5,1994,1994,1998,1999,7376865,10248667,396,619,613,619,3,240
Tonnay Charente,21,18,2008,2007,2008,2008,52906174,81050669,677,835,864,852,17,1260
Le Cap D'Agde,1,1,2002,2002,2002,2002,75234,64844,358,358,358,358,1,102
Beaucaire,6,4,2001,2002,2003,2003,4750855,6238807,330,476,452,454,2,128
Salin De Giraud,18,9,2001,2001,2003,2003,19395789,26786425,480,555,575,573,6,481
Furiani,11,11,2002,2002,2003,2003,34592612,51623076,524,557,521,530,10,784
Clohars Carnoet,2,2,2000,2000,2002,2002,2482561,4194319,500,500,500,500,1,59
La Bouille,18,18,2005,2005,2008,2008,73201816,102942526,629,793,799,784,22,1659
Combrit,10,9,2005,2005,2004,2004,57214915,84042445,1114,1751,1973,2006,21,1616
Villefranche,60,36,2002,2001,2003,2005,1302417214,317936749,261,473,307,637,299,23176
Eteaux,7,6,2001,1999,2005,2003,31393875,22314486,161,203,145,174,7,526
La Seyne-Sur-Mer,249,60,2005,2001,2008,2008,6575595950,2721310028,1031,617,870,1034,1206,93258
Capbreton,1,1,1995,1995,1995,1995,423243,616485,205,205,205,205,0,8
Fouras Sud Marina,6,6,2000,2000,1999,1999,17152895,26098448,1104,1195,1180,1179,6,443
Saint Mandrier,14,12,1998,2000,1995,2004,91115129,38490588,320,484,319,483,24,1820
Ambes,43,26,2010,2008,2012,2012,1273096110,1688482805,1059,1216,1643,1705,177,13561
Seyssuel,1,1,2005,2005,2005,2005,1025710,1231249,661,661,661,661,0,34
Ternay,1,1,2005,2005,2005,2005,1121936,1346756,723,723,723,723,1,39
Trelevern,3,3,1964,1964,1988,1987,983488,1464802,310,276,349,356,1,52
La Moutonne,2,2,1984,1984,1983,1982,33395031,30966544,1167,1167,705,1808,10,777
Belle-Ile-En-Mer,14,13,2000,2001,1998,1999,27727214,22691926,286,388,313,446,10,746
Montfaucon,98,46,2003,2003,2012,2013,722579526,1221453036,347,1067,1244,1537,101,7605
Locmiquelic,1,1,2018,2018,2018,2018,1581482,223470,1433,1433,1433,1433,5,375
Pors Beach,2,2,2007,2007,2006,2006,7380263,9831293,1891,1891,2772,3007,3,215
Ande,1,1,2001,2001,2001,2001,571958,669610,399,399,399,399,0,21
Carteret,10,3,2004,2000,1997,1996,9356631,13076129,231,611,1031,1331,5,372
Berville-Sur-Mer,14,14,2003,2003,1997,1998,163006608,192586389,284,1032,1517,1317,69,5242
Roquebrune-Cap-Martin,32,22,2001,2002,2004,2008,149575096,37013645,132,280,196,241,51,3889
Ablon,8,1,1991,1991,1991,1991,4345422,6964712,140,140,150,150,6,442
Serra-Di-Ferro,17,13,1997,1998,1994,2005,196575155,70297820,562,438,361,406,41,3168
Petit Couronne,55,54,2007,2007,2007,2007,1027908337,1572746846,961,1214,1397,1381,180,13725
Bonifacio,25,11,1991,1993,1991,1992,81520624,12113873,189,965,377,454,45,3365
Propriano,7,7,1997,1997,2005,2003,267520416,34491811,361,700,851,924,67,5161
Perros,10,10,2002,2002,2003,2003,26342993,38223229,461,820,478,453,9,676
La Barre De Monts,3,3,1998,1998,2004,2002,32095527,3811881,12700,17354,17951,13457,51,3793
Dielette,20,7,2004,2000,2004,2003,7780987,8508839,222,419,429,530,8,576
Querqueville,13,13,2001,2001,2005,2008,120686521,94469541,357,450,338,328,16,1241
Saint-Valery-En-Caux,9,8,1995,1996,1989,1987,37288719,41684546,885,2004,1653,1467,28,2115
Mont Saint Aignan,15,13,1996,1997,1993,1993,80883825,111807854,467,1116,1105,1108,23,1794
Saint-Cast-Le-Guildo,2,1,2004,2004,2004,2004,33745342,3966785,413,413,413,413,6,478
Saint-Raphael,10,5,1995,1996,1999,1999,125695879,11420055,234,243,245,247,29,2271
Roscoff,233,18,2005,1997,2004,2004,1919477805,359331016,126,447,277,322,423,32111
Molene,18,18,2003,2003,2002,2002,384616741,504019944,743,1186,2437,2332,63,4856
Plougonvelin,6,6,1993,1993,2004,2005,189343413,207505050,900,908,1084,992,31,2038
Cordemais,6,6,2009,2009,2011,2011,18275816,26493317,509,621,636,641,10,734
Penmarc'H Point,3,3,2007,2007,2009,2009,13715833,22123986,872,931,641,634,3,200
Lamarque,4,4,2004,2004,2007,2007,110017969,164714505,674,1482,2614,2674,16,1197
Cantenac,4,4,2008,2008,2006,2006,190464562,343936689,1340,1623,2009,2095,19,1428
Ploumanac'H,2,2,2006,2006,2005,2007,2550131,1022214,556,556,582,533,2,145
Soussans,2,2,2008,2008,2008,2008,4274527,6870540,589,589,602,600,1,91
Cap Pertusato,4,4,1992,1992,2005,2008,38074332,10099880,803,1702,782,912,10,755
Pornichet,13,13,2008,2008,2011,2012,167634816,238675567,868,866,980,1012,30,2290
Leucate,1,1,2001,2001,2001,2001,11983765,20426860,478,478,478,478,4,288
Le Palais,2,2,2014,2014,2019,2019,45168052,3253422,335,335,261,263,27,2069
Neuilly-Sur-Seine,4,1,2011,2011,2011,2011,64208690,103800550,736,736,690,690,11,878
Rivecourt,12,1,2011,2011,2011,2011,156059528,252287734,377,377,559,559,33,2525
Levallois Perret,4,1,2011,2011,2011,2011,56242916,90922983,446,446,605,605,11,870
Clichy,1,1,2011,2011,2011,2011,217157,351059,9,9,9,9,0,4
Boissettes,1,1,2011,2011,2011,2011,1101613,1780881,47,47,47,47,3,246
Saint-Brevin-L'Ocean,3,3,2004,2004,2004,2005,33332071,12646919,686,726,1090,703,6,475
Six-Fours-Les-Plages,5,5,1996,1996,2004,2006,23871348,25191585,194,695,409,904,7,543
Erquy,5,4,2004,2004,2002,2002,9179200,6972348,151,270,463,505,7,541
Chausey,3,2,2003,2002,1998,1998,1168464,101408,271,1427,1127,1179,1,107
Fermanville,9,9,2003,2003,2006,2006,61089097,77968300,254,263,243,252,15,1098
Cairanne,1,1,1987,1987,1987,1987,385335,446191,273,273,273,273,0,14
Pont-De-L'Isere,7,5,1989,1990,1990,1990,3290771,4199227,412,419,389,387,1,108
Cogolin,1,1,2011,2011,2011,2011,472032,564310,60,60,60,60,0,19
Mandelieu-La-Napoule,1,1,1943,1943,1943,1943,1600162,596731,888,888,888,888,3,202
Trignac,181,12,2006,2005,2007,2008,2664459921,799448299,884,942,864,903,537,41066
Saint Ceols,12,8,2009,2008,2002,2005,91830303,41165217,594,586,791,670,21,1603
Batz-Sur-Mer,3,3,2002,2002,2005,2003,30952794,8520915,677,668,781,707,6,437
Hoedic,2,2,1999,1999,1997,1995,53198718,64506888,1092,1092,1116,1287,6,494
Lanildut,2,2,2010,2010,2013,2013,54066942,98649920,680,680,1239,1254,4,311
Nanteuil-Sur-Aisne,1,1,2008,2008,2008,2008,71140,64632,49,49,49,49,0,4
Saint-Pair-Sur-Mer,1,1,2015,2015,2015,2015,1432786,494743,635,635,635,635,0,31
Lamor Plage,1,1,2000,2000,2000,2000,1053920,213577,274,274,274,274,1,59
Guinecourt,1,1,2003,2003,2003,2003,16524747,27318330,551,551,551,551,5,407
Menton,2,2,2002,2002,2014,2015,6893344,11487456,575,575,620,625,2,133
Bourg-Sur-Gironde,2,2,2004,2004,2005,2004,6131749,8921166,751,751,753,752,2,159
Plogoff,4,4,1999,1999,2001,2001,9569889,14132047,532,731,603,601,3,260
Port Louis,1,1,2018,2018,2018,2018,2526,1292,10,10,10,10,0,6
La Baule-Escoublac,1,1,2003,2003,2003,2003,8590025,2310135,525,525,525,525,2,138
Germignonville,1,1,2011,2011,2011,2011,3474954,1703409,2004,2004,2004,2004,7,524
Chailly-Sur-Armancon,1,1,1992,1992,1992,1992,4526610,1836186,710,710,710,710,2,157
Le Barcares,1,1,2007,2007,2007,2007,1314365,2083905,320,320,320,320,0,26
La Croix-Valmer,1,1,2004,2004,2004,2004,491211,655174,136,136,136,136,0,9
Saint Jean De Luz,2,2,2013,2013,2011,2011,6275991,851864,324,324,95,97,5,416
Epagne-Epagnette,1,1,2009,2009,2009,2009,1077775,1610509,440,440,440,440,0,26
Moulis-En-Medoc,8,8,2007,2007,2009,2009,46058888,57925619,623,908,765,757,11,797
Auray,1,1,1998,1998,1998,1998,5613754,5842886,1414,1414,1414,1414,5,382
Eyzerac,1,1,2009,2009,2009,2009,11750638,22497559,274,274,274,274,1,72
Granville,15,3,1994,1994,1994,1992,6507367,5834194,288,278,440,302,6,457
Saint-Florent,2,2,2007,2007,1998,1998,1104463,1400117,308,308,420,455,2,154
Juan-Les-Pins,5,5,2001,2001,2013,2012,176530217,185761183,276,1478,1021,1051,30,2319
Ondes,1,1,1997,1997,1997,1997,1257201,1900816,448,448,448,448,0,22
Concarneau,3,3,1999,1999,2003,1989,3718683,2326590,2002,2325,2843,2169,6,452
Saint-Pierre-D'Aurillac,6,6,2006,2006,2010,2010,214798489,375885336,1800,2025,1588,1609,31,2379
Cayeux-Sur-Mer,1,1,2003,2003,2003,2003,781695,170332,262,262,262,262,0,29
Port-Launay,1,1,2010,2010,2010,2010,1051999,1480257,565,565,565,565,0,22
Moulin Mer,1,1,2010,2010,2010,2010,1535219,2160190,824,824,824,824,1,45
Anse,2,2,2000,2000,2000,2000,1529102,2005468,548,548,535,535,1,52
Hendaye,1,1,1989,1989,1989,1989,632605,327876,63,63,63,63,0,27
Bandol,9,2,2013,2002,2015,2013,61953814,6792890,149,144,180,175,11,830
Saint-Gervais-Les-Bains,2,2,1995,1995,2017,2018,22288607,21301435,224,224,144,143,2,136
Corvol-L'Orgueilleux,1,1,1993,1993,1993,1993,626353,208998,107,107,107,107,1,48
Sein,3,3,2008,2008,2011,2011,21493020,33073055,887,784,852,857,3,246
Clairvaux-Les-Lacs,1,1,2000,2000,2000,2000,409794,562598,178,178,178,178,0,15
Sandrancourt,1,1,2013,2013,2013,2013,687219,999520,389,389,389,389,0,22
Pogny,1,1,2018,2018,2018,2018,44127,39375,339,339,339,339,0,28
Lege-Cap-Ferret,2,1,2003,2003,2003,2003,8287918,3958717,8706,8706,8706,8706,3,254
Meounes-Les-Montrieux,3,2,1993,1996,1990,1992,39770726,23341696,466,794,963,850,5,379
Mourjou,1,1,2016,2016,2016,2016,18705666,35979850,199,199,199,199,1,64
Port-Grimaud,1,1,2017,2017,2017,2017,114613,63938,231,231,231,231,1,51
Ligueux,1,1,2012,2012,2012,2012,48089171,72789564,2562,2562,2562,2562,6,487
Barneville-Carteret,1,1,2015,2015,2015,2015,5322717,9366935,581,581,581,581,1,68
Margaux,3,3,2005,2005,2006,2006,5904156,9415824,917,749,755,764,2,133
Chateaumeillant,1,1,2012,2012,2012,2012,2314771,3614727,89,89,89,89,0,27
Caudebec En Caux,3,3,2000,2000,2008,2008,3656927,4573223,360,499,510,502,2,123
Sigolsheim,1,1,2010,2010,2010,2010,9836029,15452430,473,473,473,473,2,120
La Bastidonne,1,1,2016,2016,2016,2016,81587602,142919980,2249,2249,2249,2249,7,570
Saint Aubin,1,1,2007,2007,2007,2007,664461,934955,357,357,357,357,0,17
Holacourt,1,1,1997,1997,1997,1997,766071,53550,153,153,153,153,0,16
Port Vendres,18,7,2007,2007,2009,2009,56455839,47645205,276,258,253,290,27,2056
Saint-Andre,1,1,2006,2006,2006,2006,1104095,1660293,277,277,277,277,0,21
Ax-Les-Thermes,1,1,2009,2009,2009,2009,175323,198785,56,56,56,56,0,8
La Grande Motte,1,1,1973,1973,1973,1973,1266576,781469,420,420,420,420,0,16
Montreal-Du-Gers,1,1,2007,2007,2007,2007,7921723,12024563,398,398,398,398,1,47
Greasque,1,1,2006,2006,2006,2006,1056783,1430857,488,488,488,488,0,26
Paimboeuf,1,1,2011,2011,2011,2011,1573246,2198722,236,236,236,236,0,38
La Bocca,1,1,1983,1983,1983,1983,28268,22295,114,114,114,114,1,58
Saint-Gilles-Croix-De-Vie,1,1,1976,1976,1976,1976,1023317,159147,796,796,796,796,0,35
Senouillac,1,1,2012,2012,2012,2012,20770326,40390922,255,255,255,255,7,530
Guilvinec,2,2,2011,2011,2011,2011,11115265,14843359,711,711,644,660,2,170
Flins,1,1,1992,1992,1992,1992,2855382,2662726,1566,1566,1566,1566,2,180
Linieres,1,1,1987,1987,1987,1987,659823,757060,695,695,695,695,12,901
Saint-Martin-D'Abbat,1,1,2011,2011,2011,2011,287046,411610,82,82,82,82,0,15
Jonquieres,2,2,1990,1990,1989,1989,618293,849628,291,291,289,291,0,28
Beaulieu-Sur-Mer,2,1,1963,1963,1963,1963,162888,120765,104,104,104,104,2,119
Zilia,1,1,1963,1963,1963,1963,225161,166935,287,287,287,287,0,35
Sallertaine,1,1,2002,2002,2002,2002,633974,1140722,23,23,23,23,1,101
Ares,1,1,2005,2005,2005,2005,41765,11903,209,209,209,209,0,17
Chaumontel,1,1,2011,2011,2011,2011,265221242,476889378,8207,8207,8207,8207,23,1748
Pessac-Sur-Dordogne,1,1,1977,1977,1977,1977,483127,706562,81,81,81,81,0,3
Les Metairies,2,2,1992,1992,2007,2002,81202507,9547700,647,647,757,702,21,1571
Etaples,1,1,2001,2001,2001,2001,203268,42447,598,598,598,598,0,26
Sainte-Helene,1,1,1998,1998,1998,1998,2418245,3466338,700,700,700,700,1,54
Muids,2,1,1985,1985,1985,1985,2070836,2779742,798,798,798,798,1,70
Limetz-Villez,1,1,1985,1985,1985,1985,516231,692952,398,398,398,398,0,20
Poses,1,1,1985,1985,1985,1985,368996,495314,284,284,284,284,0,14
Mezoargues,2,1,1996,1996,1996,1996,823045,1066088,258,258,258,258,0,25
Saint Nazaire,1,1,2004,2004,2004,2004,593456,988037,198,198,198,198,0,13
Golfe Juan,1,1,1985,1985,1985,1985,1000621,3028474,5322,5322,5322,5322,5,367
Le Grau D'Agde,1,1,2005,2005,2005,2005,95155,77942,318,318,318,318,0,9
Frasne,1,1,1988,1988,1988,1988,142072,86086,602,602,602,602,0,36
La Farlede,1,1,2010,2010,2010,2010,1051109,1244946,134,134,134,134,0,31
Le Rouget,1,1,2011,2011,2011,2011,413657683,753069298,7163,7163,7163,7163,35,2689
Hery-Sur-Ugines,1,1,1987,1987,1987,1987,32149005,32391480,795,795,795,795,2,142
Saint-Brandan,1,1,2005,2005,2005,2005,700028,973782,279,279,279,279,1,75
