port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
La Pallice - Cabourg,11,11,2005,2005,2006,2006,97531100,159365632,510,529,539,539,12,883
Bouteville - Macau,20,20,2008,2008,2012,2012,101390496,172806977,165,244,389,410,18,1376
Brest - Cabourg,4,4,2006,2006,2010,2010,9555120,14383684,297,299,313,313,2,139
Saint Wandrille - Grandcamp,1,1,1993,1993,1993,1993,262409,507627,88,88,88,88,0,9
Grandcamp - Bayonne,2,2,1997,1997,1997,1997,3773510,6408735,689,689,682,669,1,77
Douarnenez - Plogoff,4,1,2003,2003,2003,2003,6138827,7172872,3009,3009,3272,3272,13,969
Gonfreville L'Orcher - Vierville-Sur-Mer / Saint-Laurent-Sur-Mer,2,2,2012,2012,2012,2011,14519429,4916399,121,121,118,121,1,78
Vierville-Sur-Mer / Saint-Laurent-Sur-Mer - Brest,1,1,2011,2011,2011,2011,19721817,6857516,336,336,336,336,2,137
Montoir - Dieppedalle,2,2,2006,2006,2016,2016,22315352,38976716,528,528,571,571,3,205
Boulogne-Sur-Mer - Fecamp,32,21,2000,1997,1999,1996,9126802,7918064,431,722,546,487,21,1603
Fecamp - Calais,2,2,1990,1990,1990,1989,435014,376348,467,467,316,336,1,71
Boulogne-Sur-Mer - Le Treport,31,6,2014,2004,1986,1984,13603420,12502814,177,1455,1387,1489,18,1356
Calais - Dunkerque Ouest,7,6,2005,2003,1995,1996,1961197,2189778,207,697,570,570,2,147
Boulogne-Sur-Mer - Saint-Valery-En-Caux,18,9,1998,2002,1994,1993,1444316,848916,161,338,265,272,6,417
Dieppedalle - La Pallice,10,10,2010,2010,2011,2011,192961249,345125748,611,607,610,610,24,1815
La Pallice - Blaye,3,3,2003,2003,1998,2006,9881945,5149631,281,275,288,293,2,190
Grand Couronne - La Pallice,17,17,2011,2011,2012,2012,280661171,498136345,594,592,600,601,33,2519
Dunkerque Est - Cabourg,31,24,2006,2005,2006,2006,27002272,41232107,176,179,181,181,10,725
Bayonne - Nantes,8,6,2003,2002,2003,2003,5512010,8627989,267,274,269,268,2,124
Les Sables D Olonne - La Pallice,46,19,2003,2005,2004,2004,8305179,12576873,51,75,63,63,7,505
Bayonne - Calais,10,10,2003,2003,2004,2004,57647254,80798905,742,752,748,748,16,1187
Grand Couronne - Dieppe,1,1,2009,2009,2009,2009,720931,836274,135,135,135,135,0,36
Port De Goulee - Pauillac,30,26,2006,2006,2007,2008,98920904,135750123,215,293,296,305,21,1614
Port Jerome - St Vaast La Hougue,2,2,1996,1996,1995,1995,2855028,3573615,508,508,261,217,2,137
Gonfreville L'Orcher - Port Jerome,45,28,2004,2004,2005,2005,21111355,28300691,54,68,68,67,42,3164
Port Jerome - Rogerville,28,15,2002,2002,2003,2003,4851261,6611487,44,51,54,54,14,1066
Cabourg - Port Jerome,6,5,2001,2002,2003,2003,2711466,4052989,54,58,60,60,5,358
Bouteville - Bayon,9,9,2008,2008,2007,2007,26688175,36878311,150,179,173,174,9,669
Bouteville - Pauillac,26,22,2008,2008,2008,2009,98874583,151235605,249,284,290,291,25,1900
Port En Bessin - Gonfreville L'Orcher,4,4,2010,2010,2011,2011,23956608,8871969,77,89,92,93,2,172
Fecamp - Port En Bessin,5,3,1996,1994,1990,1986,341906,366812,159,296,210,296,0,36
Courseulles - Fecamp,11,7,1994,1994,1997,1995,2662862,1213530,143,567,472,494,6,428
Bonifacio - Calvi,7,5,1990,1989,1996,1999,14829663,12764359,104,287,243,689,6,483
Montoir - Port De Goulee,7,6,2005,2006,2006,2006,11557150,16558094,296,451,514,527,3,263
Montoir - La Pallice,38,27,2007,2008,2009,2011,38945312,56306714,126,151,138,141,17,1301
Marseille - Antibes,2,2,2010,2010,2010,2010,14777143,1721476,151,151,151,151,3,223
Les Sables D Olonne - Saint-Gereon,1,1,2009,2009,2009,2009,613141,506444,365,365,365,365,1,68
Saint-Gereon - Argentre,1,1,2009,2009,2009,2009,697712,576299,416,416,416,416,1,77
Argentre - La Motte-Fouquet,1,1,2009,2009,2009,2009,317142,261954,189,189,189,189,0,35
La Motte-Fouquet - Coudray-Rabut,1,1,2009,2009,2009,2009,528570,436590,315,315,315,315,1,58
Riec-Sur-Belon - Priziac,1,1,2009,2009,2009,2009,553740,457380,330,330,330,330,1,51
Priziac - Saint Quay Portrieux,1,1,2009,2009,2009,2009,1560540,1288980,930,930,930,930,2,144
Saint Quay Portrieux - Chaumontel,1,1,2009,2009,2009,2009,729930,602910,435,435,435,435,1,68
Chaumontel - Omonville La Rogue,1,1,2009,2009,2009,2009,1233330,1018710,735,735,735,735,2,114
Montoir - St Nazaire,90,15,2002,2004,2003,2003,35629928,49185969,83,186,318,350,34,2573
St Nazaire - La Martiniere (Le Pe,6,5,2001,2000,2003,2003,5358125,5684783,134,1219,468,312,12,901
La Martiniere (Le Pe - Montoir,16,5,2007,2003,2012,2012,7533294,10761999,169,202,306,315,6,431
Montoir - Donges,289,14,2002,2006,2007,2008,18332441,20010824,63,108,115,125,53,3964
Donges - St Nazaire,69,10,2000,2003,2005,2005,16625599,22070199,92,168,275,318,18,1366
Sete - Niolon,12,7,1998,2001,2004,2005,152768315,69577804,205,344,299,353,34,2591
Niolon - Fos Sur Mer,8,8,2004,2004,2005,2005,15093872,19979227,94,178,89,94,10,767
Pornichet - Donges,7,7,2010,2010,2013,2013,19062583,30977228,132,132,132,130,9,715
Lorient - Montoir,26,17,2008,2007,2008,2008,30324042,51252547,112,116,119,118,13,1024
Dieppedalle - Dunkerque Est,2,2,2008,2008,2010,2010,9071686,13501849,223,223,233,233,2,117
Dunkerque Ouest - Radicatel,5,4,2002,2002,2002,2002,18214917,22897424,199,195,197,197,5,383
Ile-D'Yeu - St Nazaire,11,5,1997,2007,1987,1989,3303902,2684723,98,88,138,137,3,217
St Nazaire - Le Pouliguen,3,2,1989,1992,1994,1995,1875607,1852548,91,144,143,154,1,65
Ile-D'Yeu - Pornichet,1,1,1985,1985,1985,1985,258951,192443,77,77,77,77,0,18
Pornichet - St Nazaire,3,3,1999,1999,2003,2005,1171854,1371005,75,77,76,76,1,76
St Nazaire - Belle-Ile-En-Mer,6,2,2001,1994,1998,1999,1618129,1318431,240,222,316,331,4,306
Belle-Ile-En-Mer - Ile-D'Yeu,2,2,1999,1999,2004,1993,1095147,358508,86,86,76,91,1,97
Donges - Gonfreville L'Orcher,99,21,2006,2007,2007,2007,255487459,309641355,476,487,514,512,127,9559
Gonfreville L'Orcher - Montoir,9,7,2003,2003,1999,2003,55998257,37207160,465,470,456,467,12,906
Cherbourg - Boulogne-Sur-Mer,10,4,2015,2014,2016,2016,1549761,753388,463,665,645,562,6,454
Cherbourg - Courseulles,3,2,2013,2011,2007,2007,662852,361798,264,235,184,183,1,61
Cherbourg - Cabourg,3,2,2010,2006,2008,2006,280969,161186,466,338,305,281,1,59
Cherbourg - Fermanville,4,2,2018,2018,2017,2017,604416,290588,775,863,863,863,3,198
Fermanville - Port En Bessin,2,1,2017,2017,2017,2017,198386,95379,567,567,567,567,1,51
Port En Bessin - Cherbourg,4,2,2014,2014,2015,2014,193241,112724,152,213,189,178,1,59
