int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Dakar,1756,905,2004,2005,2006,2007,83807583117,94048067243,1535,2404,1854,1884,12267,945252
St Louis,25,11,1996,1996,1996,1996,49526852,42432034,485,1044,867,673,24,1804
M Bao Oil Terminal,153,102,2007,2005,2010,2010,7916908349,12559691215,1670,1973,2104,2135,1450,111784
Ziguinchor,6,6,2002,2002,1986,1987,21635552,8558691,486,2199,2308,2814,13,960
Kaolack,32,12,1989,1991,1989,1989,84266024,109210734,1184,1354,1045,1049,22,1707
Lyndiane,1,1,1990,1990,1990,1990,751275,1279879,484,484,484,484,0,20
