port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Dakar - Kaolack,28,10,1989,1992,1988,1988,9836705,12939855,140,173,140,140,4,319
M Bao Oil Terminal - Dakar,15,6,1996,1995,1994,1997,35557950,35610660,2563,3034,863,598,43,3246
Ziguinchor - Dakar,333,6,2007,2000,2009,2006,265864869,90700205,182,187,251,244,183,13773
Kaolack - Ziguinchor,5,3,1985,1986,1986,1985,2294016,2895166,206,202,204,205,1,60
Dakar - St Louis,12,5,1999,1997,2005,2007,19452663,16742875,196,1884,1168,1122,17,1280
M Bao Oil Terminal - Kaolack,2,2,1990,1990,1989,1989,574383,829635,139,139,137,137,0,22
Dakar - Lyndiane,1,1,2018,2018,2018,2018,14003,5221,119,119,119,119,0,8
M Bao Oil Terminal - Ziguinchor,1,1,2009,2009,2009,2009,416203,661392,187,187,187,187,1,42
