,exp_code_str3,exp_name,HS2,description,USD,tonne
0,710,South Africa,26," Iron ore, concentrate, not iron pyrites,unagglomerate",3294605689.152,14155919.569822
1,710,South Africa,27," Anthracite, not agglomerated",2535566362.422,8023508.989661
2,710,South Africa,72," Pig iron, non-alloy, <0.5% phosphorus",4256964256.047,4951998.347441
3,710,South Africa,08," Coconuts, fresh or dried",2187947109.234,1971780.23327
4,710,South Africa,44, Fuel wood,384973908.40900004,1736156.7053010003
5,710,South Africa,25," Salt (sodium chloride) including solution, salt water",235099657.511,1136127.491952
6,710,South Africa,22, Mineral and aerated waters not sweetened or flavoured,887689001.228,930150.58775
7,710,South Africa,10, Durum wheat,220403956.209,799654.42246
8,710,South Africa,87, Pedestrian controlled tractors,8914755393.582,708172.978166
9,710,South Africa,28, Chlorine,691062707.911,665740.7393499999
10,710,South Africa,29, Saturated acyclic hydrocarbons,532649105.61300004,519801.32071400003
11,710,South Africa,39, Polyethylene - specific gravity <0.94 in primary form,790171103.612,487862.335137
12,710,South Africa,76," Aluminium unwrought, not alloyed",1236373970.543,485904.778801
13,710,South Africa,17," Raw sugar, cane",234538280.776,464592.782492
14,710,South Africa,48, Newsprint,348955896.059,334799.100233
15,710,South Africa,73, Sheet piling of iron or steel,628596945.011,334050.184534
16,710,South Africa,38, Artificial graphite,582752942.586,306305.098267
17,710,South Africa,47, Mechanical wood pulp,176772879.648,260635.652117
18,710,South Africa,84, Nuclear reactors,2437155631.116,255372.220501
19,710,South Africa,20," Cucumbers,gherkins, prepared or preserved by vinegar",299234794.969,227375.116406
20,710,South Africa,31," Animal or vegetable fertilizers, in packs >10 kg",126547975.628,225743.89179
21,710,South Africa,15," Lard, other pig fat and poultry fat, rendered",128387502.514,167734.42044800002
22,710,South Africa,11, Wheat or meslin flour,67699775.59,128091.295657
23,710,South Africa,12, Soya beans,175966156.606,126248.33326
24,710,South Africa,89," Cruise ships, excursion boats, ferry boats",108050966.869,122708.924662
25,710,South Africa,23," Flour or meal, pellet of meat or offal for animal fee",143315547.935,108783.762987
26,710,South Africa,68," Stone setts, curbstones, flagstones (except slate)",74236765.283,105135.657622
27,710,South Africa,32, Quebracho tanning extract,161231832.205,99800.438538
28,710,South Africa,34," Soaps, for toilet use, solid",150347119.512,89022.593903
29,710,South Africa,04, Milk not concentrated nor sweetened < 1% fat,87684983.30399999,86296.385747
30,710,South Africa,03," Ornamental fish, live",469547179.578,84025.738203
31,710,South Africa,70," Glass cullet, waste or scrap, glass in the mass",70870674.428,82805.13507399999
32,710,South Africa,74, Copper mattes,446443291.105,81276.318493
33,710,South Africa,07," Potatoes seed, fresh or chilled",56748594.157,77536.445425
34,710,South Africa,40," Natural rubber latex, including prevulcanised",224820261.174,59085.843442000005
35,710,South Africa,94," Seats, aircraft",188975454.173,57365.72870299999
36,710,South Africa,85, Electric motors of an output < 37.5 watts,362020582.812,54310.838178
37,710,South Africa,21," Coffee extracts, essences, concentrates, preparations",120052172.0,49285.732687
38,710,South Africa,19," Infant foods of cereals, flour, starch or milk, retai",86256569.009,43801.249081
39,710,South Africa,33, Essential oils of bergamot,160069923.313,35281.725741
40,710,South Africa,75, Nickel mattes,94734181.75,32725.552922000003
41,710,South Africa,02," Bovine carcasses and half carcasses, fresh or chilled",61270627.577,26301.761136
42,710,South Africa,69," Bricks, blocks and ceramic goods of siliceous earths",27691830.334,22996.610162
43,710,South Africa,41," Bovine skins, whole, raw",70913940.818,21153.268638
44,710,South Africa,81," Powders, tungsten (wolfram)",32033507.224,20328.511631
45,710,South Africa,35, Casein,32459542.772,18151.738361
46,710,South Africa,96," Worked ivory, articles of ivory",42139395.192,16002.016426
47,710,South Africa,16," Sausages, similar products of meat, meat offal & bloo",66481684.656,15769.326774000001
48,710,South Africa,71," Pearls natural, not permanently mounted or set",2702120765.8719997,15613.123376
49,710,South Africa,36, Propellent powders,33899228.894,14367.413548
50,710,South Africa,83, Padlocks of base metal,64478052.616,13599.813549
51,710,South Africa,09," Coffee, not roasted, not decaffeinated",60888747.389,12979.392655
52,710,South Africa,86," Rail locomotives, externally electrically powered",36127600.741000004,12759.111569
53,710,South Africa,56," Sanitary towels, diapers and similar articles",26251626.915,9875.092782
54,710,South Africa,55," Filament tow of nylon, polyamides",16942176.63,8376.061302
55,710,South Africa,52," Cotton, not carded or combed",22397361.815,8172.450819999999
56,710,South Africa,63, Electric blankets of textile material,37824914.293,7430.585966000001
57,710,South Africa,79," Zinc, not alloyed, unwrought, >99% pure",12676603.269,7053.132759
58,710,South Africa,24," Tobacco, unmanufactured, not stemmed or stripped",55199195.93,6486.871492
59,710,South Africa,30," Glands and other organs, dried, for therapeutic uses",59015761.268,5695.972659
60,710,South Africa,49," Brochures, leaflets and similar, in single sheets",17087639.065,5408.0965989999995
61,710,South Africa,01," Horses, live pure-bred breeding",303228.625,5349.734992000001
62,710,South Africa,90," Optical fibres, except for telecommunications",60848756.18,5013.320584
63,710,South Africa,82, Spades and shovels,34376157.781,5007.045741
64,710,South Africa,78, Lead refined unwrought,8395425.867999999,4700.547942
65,710,South Africa,95," Rideable wheeled toys, dolls carriages",22814297.712,4300.295577
66,710,South Africa,57," Carpets of wool or fine animal hair, knotted",15287126.128,4219.1899189999995
67,710,South Africa,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",16540903.025,4000.7800199999997
68,710,South Africa,18," Cocoa beans, whole or broken, raw or roasted",13394239.975000001,3788.325375
69,710,South Africa,05," Hair, human, unworked, waste of human hair",9949486.297,3366.517499
70,710,South Africa,54, Sewing thread of synthetic filaments,14863390.68,3237.478438
71,710,South Africa,64," Waterproof footwear (Wellingtons etc), metal toe cap",16378482.413,3173.4461850000002
72,710,South Africa,61," Mens, boys overcoats, etc, of wool or hair, knit",24175808.779,3109.988631
73,710,South Africa,59, Gum or amylaceous covered textiles for book covers et,10902877.617,2351.132132
74,710,South Africa,62," Mens, boys overcoats of wool or hair, not knit",19379536.009,2349.3957419999997
75,710,South Africa,93," Military weapons, other than hand guns, swords, etc",14046467.612,1922.331042
76,710,South Africa,13, Lac,7147139.425,1853.773583
77,710,South Africa,67," Bird skins and feathers, articles therefrom",3248847.523,1754.045904
78,710,South Africa,60," ""Long pile"" knit or crochet textile fabric",8947145.732,1481.151539
79,710,South Africa,42," Saddlery and harness, of any material",10966606.689,1423.0222580000002
80,710,South Africa,46, Plaits and products of plaiting materials,2117332.679,1254.222653
81,710,South Africa,58," Woven pile fabric of wool or fine animal hair, w >30c",4258652.096,1181.285571
82,710,South Africa,51," Greasy shorn wool, not carded or combed",17181389.627,1128.616875
83,710,South Africa,65," Hat-forms, etc of felt, not shaped, no formed brim",2432968.416,925.2099800000001
84,710,South Africa,66, Garden and similar umbrellas,2667864.622,797.381066
85,710,South Africa,14, Bamboos used primarily for plaiting,243516.862,579.479004
86,710,South Africa,37, X-ray plates and films,2683267.896,455.529369
87,710,South Africa,45," Natural cork, raw or simply prepared",626281.506,209.71814300000003
88,710,South Africa,50, Silk-worm cocoons suitable for reeling,833620.008,188.46288
89,710,South Africa,88," Gliders, hang gliders",24742645.333,153.67547000000002
90,710,South Africa,53," Flax fibre, raw or retted",236277.426,100.512583
91,710,South Africa,92," Upright pianos, including auto-players",686899.864,94.514461
92,710,South Africa,80, Tin not alloyed unwrought,892631.778,75.955718
93,710,South Africa,91," Wrist-watch, precious metal, battery, with hands",1060400.903,74.812917
94,710,South Africa,43," Raw mink furskins, whole",482129.528,28.526155
