port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Sulina - Tulcea,136,93,1996,1995,1994,1994,26824047,38384391,46,107,71,72,39,2970
Tulcea - Braila,109,73,1990,1990,1990,1990,18654929,27522658,58,59,57,57,21,1567
Agigea - Sfantu Gheorghe,16,6,1997,2000,1996,1995,5471984,5501398,80,160,134,150,4,305
Sulina - Isaccea,18,17,1988,1989,1987,1987,13272338,19552726,140,281,248,247,7,509
Sulina - Braila,107,79,1990,1991,1990,1990,47489597,71414168,104,124,128,128,38,2899
Constanta - Braila,3,3,1987,1987,1986,1986,2546167,3820320,235,224,219,220,1,63
Tulcea - Galati,169,106,1992,1992,1993,1993,29986555,43461599,50,58,61,62,28,2086
Galati - Sulina,214,136,1993,1994,1991,1991,96801697,134665428,93,128,140,138,70,5270
Sulina - Agigea,6,5,1988,1988,1988,1988,2079583,2696743,149,215,194,192,3,251
Constanta - Sfantu Gheorghe,369,25,2003,1990,2000,2000,107474800,97659661,80,128,117,112,74,5549
Sfantu Gheorghe - Galati,5,5,1989,1989,1990,1990,1870037,2718471,140,158,165,167,1,58
Tulcea - Agigea,9,4,1985,1988,1986,1987,2563681,3253878,161,270,157,151,2,186
Sfantu Gheorghe - Tulcea,7,6,1999,1996,2003,2000,1687839,1967075,73,103,94,95,1,55
Constanta - Tulcea,21,9,1988,1988,1991,1991,8258725,10256880,142,143,140,141,5,390
Galati - Agigea,10,6,1996,2000,2000,1995,985387,1034453,190,201,200,189,5,344
Mangalia - Sulina,4,4,1994,1994,2010,1994,1555225,788856,116,183,264,163,1,101
Sfantu Gheorghe - Braila,4,4,1978,1978,1981,1981,1487446,1895098,130,133,129,130,1,80
Constanta - Sulina,70,41,1987,1989,1987,1988,23946958,29204942,102,140,122,114,9,703
Constanta - Constanta,4,2,1981,1981,1984,1984,285669127,467193485,5237,5237,6879,6951,75,5802
Tulcea - Midia,2,2,1998,1998,2002,2004,1432066,1918321,154,154,158,162,1,80
Mangalia - Midia,44,10,1990,1992,1989,1988,3725143,4350551,78,150,106,121,14,1076
Constanta - Midia,27,13,1990,1995,2009,2009,189620355,356630768,100,431,863,912,50,3835
Galati - Constanta,22,16,2013,2011,2014,2007,16215608,6821891,214,647,616,399,19,1427
Isaccea - Braila,2,2,1992,1992,2006,2006,1940299,2826454,248,248,307,328,1,51
Chiscani - Agigea,3,2,1978,1978,1977,1976,105314,107514,187,179,186,196,1,39
Constanta - Mangalia,46,17,1986,1988,2000,2008,7923632,8471354,122,446,275,283,33,2447
Constanta - Eforie Sud,3,3,2001,2001,2008,2007,9420831,15209605,114,600,62,70,7,507
Agigea - Midia,11,8,1988,1987,1985,1985,12092489,9048676,58,276,700,504,12,934
Midia - Sulina,17,16,1996,1995,1998,1998,9531267,13489289,102,137,130,128,4,316
Constanta - Agigea,20,9,1985,1988,1985,1986,1434033,953681,100,122,162,176,24,1787
Agigea - Mangalia,19,8,1987,1987,1989,1988,760419,476631,132,158,158,161,6,469
Galati - Harsova,10,4,1981,1984,1977,1977,4284490,4684605,91,295,297,271,1,97
