int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ashland,1,1,2015,2015,2015,2015,44160785,75551585,1511,1511,1511,1511,4,290
Houghton,4,4,1983,1983,1998,1992,7936004,13189567,212,206,203,199,4,288
Barbers Point,1,1,2015,2015,2015,2015,236346389,415940128,6588,6588,6588,6588,17,1274
Leonia,1,1,2009,2009,2009,2009,1898,1591,6,6,6,6,0,3
Garberville,4,1,2013,2013,2013,2013,231191141,445466200,321,321,351,351,12,936
Bandon,1,1,1980,1980,1980,1980,1317482,1784863,10374,10374,10374,10374,10,720
South Dartmouth,2,2,1994,1994,2009,2009,4538423,6111151,307,307,455,462,3,254
Guttenberg,7,3,1997,1996,1995,1993,125514814,12806166,673,465,671,658,36,2748
Poulsbo,2,2,1986,1986,1989,1993,89469,93086,85,85,33,30,1,81
Alameda,2,2,1987,1987,2010,2010,97841050,162213489,2905,2905,5702,5715,11,869
Kihei,7,7,1997,1997,2001,2002,683272448,155285289,2424,2485,2089,3058,137,10497
Manistee,3,3,1974,1974,1973,1973,7208745,14174989,351,350,350,350,2,124
Charlevoix,4,2,1969,1970,1972,1973,2482316,4549647,249,237,227,224,1,109
New Baltimore,1,1,1970,1970,1970,1970,96394,34252,44,44,44,44,0,7
Mannsville,1,1,1970,1970,1970,1970,142370,50589,64,64,64,64,0,12
Stonington,1,1,2001,2001,2001,2001,1034450,226186,4517,4517,4517,4517,3,213
Port Blakely,1,1,2004,2004,2004,2004,144466848,255704405,4913,4913,4913,4913,9,666
Rhinebeck,3,3,1995,1995,2010,2010,186652912,321584848,3444,2835,4668,4738,18,1424
Flagler Beach,2,2,1984,1984,1999,2000,2202937,3175529,2709,2709,3410,3524,2,140
City Island,3,3,1985,1985,1980,1980,75533,60202,1,34,5,4,8,587
Carpinteria,1,1,1979,1979,1979,1979,43766,271138,267,267,267,267,10,739
Monterey,1,1,2003,2003,2003,2003,202874,201931,472,472,472,472,2,139
Orange Beach,1,1,1969,1969,1969,1969,1459187,6700350,7445,7445,7445,7445,11,846
Point Conception,1,1,2012,2012,2012,2012,788509445,804092612,6116,6116,6116,6116,57,4384
Cairo,2,2,1994,1994,2007,2007,8935358,14227708,260,260,369,369,1,102
Buzzards Bay,1,1,1967,1967,1967,1967,155672,63419,11,11,11,11,1,48
Santa Barbara,1,1,2000,2000,2000,2000,69203717,6932094,1127,1127,1127,1127,22,1679
Belden,1,1,1985,1985,1985,1985,5708,1832,11,11,11,11,0,1
Tiverton,1,1,1982,1982,1982,1982,14544,14999,91,91,91,91,0,13
Cape May,2,2,1992,1992,2005,2005,262003875,480942668,2087,2087,4150,4157,29,2185
Pleasant Island,10,2,1986,2000,1983,1983,129605,157877,116,61,100,117,4,312
Burlison,1,1,1965,1965,1965,1965,43454,8157,49,49,49,49,0,2
Clute,1,1,2000,2000,2000,2000,68388272,90066281,3833,3833,3833,3833,16,1203
Norton Shores,1,1,2004,2004,2004,2004,926840,79900,3995,3995,3995,3995,2,135
Mount Vernon,1,1,2004,2004,2004,2004,157760,13600,680,680,680,680,0,23
Melvindale,3,2,1953,1950,1951,1951,19495156,35784883,322,479,413,400,3,232
Tarrytown,1,1,1985,1985,1985,1985,461968,215934,1309,1309,1309,1309,1,73
Sylvania,1,1,2000,2000,2000,2000,1574644,2442515,54,54,54,54,1,43
Annisquam Harbour,4,4,2001,2001,2009,2010,56092035,91486184,2210,3876,1518,1691,10,764
Tenakee Springs,6,2,1988,1998,2013,2013,94699210,148122735,187,2175,4139,4156,12,919
Chatham,3,1,1983,1983,1983,1983,67533,82329,189,189,253,253,2,135
Haines,8,2,1981,1976,1975,1976,128696,131176,100,159,133,123,2,158
Kake,3,2,1991,1996,2007,2007,682733,433269,111,487,727,630,2,174
Cheshire,2,2,1970,1970,1975,1975,1062,297,1,1,1,1,2,131
Golconda,1,1,2008,2008,2008,2008,23009859,41142148,769,769,769,769,4,307
Fair View,2,2,1996,1996,1976,1977,16588,11468,17,17,15,13,0,13
Millwood,1,1,1981,1981,1981,1981,21155,15939,97,97,97,97,0,5
Smokey Point,1,1,2010,2010,2010,2010,33063,6382,105,105,105,105,0,5
Cundy Harbor,4,2,2006,2006,2005,2005,47785085,71356986,631,931,612,591,9,703
Tenants Harbour,1,1,2005,2005,2005,2005,16363011,26100530,696,696,696,696,3,200
Freedom,1,1,1975,1975,1975,1975,2715,2620,16,16,16,16,0,1
Rowlett,1,1,2016,2016,2016,2016,175516028,326564083,3070,3070,3070,3070,15,1198
Harwood,1,1,2007,2007,2007,2007,1560586,2131124,102,102,102,102,6,416
Kingston,1,1,1970,1970,1970,1970,3538249,3164161,15587,15587,15587,15587,26,1933
Roseton,1,1,2000,2000,2000,2000,24706858,34683288,3871,3871,3871,3871,5,412
Rapidan,1,1,2000,2000,2000,2000,26899350,37761090,4215,4215,4215,4215,7,520
Kuluk Bay,1,1,1999,1999,1999,1999,14401090,17445015,3197,3197,3197,3197,6,440
Salem Nj,8,1,2001,2001,2001,2001,18201346,23084784,764,764,775,775,8,579
Marine City,4,4,1989,1989,2004,2003,13891923,19668463,218,217,214,214,3,196
Zumbrota,1,1,2017,2017,2017,2017,43010997,50568428,1371,1371,1371,1371,4,291
Rogers City,1,1,1959,1959,1959,1959,52870,40478,241,241,241,241,0,13
Mcleansville,1,1,2016,2016,2016,2016,1037700639,1980728732,6602,6602,6602,6602,59,4549
Tupper Lake,1,1,1997,1997,1997,1997,10986759,18256391,144,144,144,144,3,204
Havelock,3,3,1999,1999,1999,1999,1301757,1914210,53,52,53,53,3,223
Port Chicago,4,3,1982,1988,1976,1976,161299508,177431015,2953,3100,2991,2774,15,1171
Camas,1,1,1970,1970,1970,1970,129048,62442,378,378,378,378,0,20
Willacoochee,1,1,2009,2009,2009,2009,4705621,8031828,161,161,161,161,1,104
Dunnellon,1,1,2008,2008,2008,2008,479304119,722306359,19035,19035,19035,19035,63,4870
Noank,1,1,1962,1962,1962,1962,42190648,42373241,2898,2898,2898,2898,7,529
Vermilion,1,1,2003,2003,2003,2003,4025080,6606007,178,178,178,178,0,31
Jamaica,2,2,1980,1980,1981,1981,334978,267015,226,226,259,254,4,314
Tamms,1,1,1983,1983,1983,1983,102946,24833,151,151,151,151,0,7
West Point,1,1,2015,2015,2015,2015,852385175,1644552772,9094,9094,9094,9094,50,3883
Samoa,1,1,2007,2007,2007,2007,183331055,225383797,4587,4587,4587,4587,11,881
Decatur,1,1,2000,2000,0,0,0,0,0,0,0,0,1,65
Kenai,1,1,1974,1974,1974,1974,435082,247559,1713,1713,1713,1713,0,25
Point Roberts,1,1,2007,2007,2007,2007,239282,226347,539,539,539,539,0,34
Columbia,1,1,1982,1982,1982,1982,120863,142446,863,863,863,863,1,79
Bellbrook,1,1,2002,2002,2002,2002,6772748,12275794,231,231,231,231,1,72
Atlantic Highlands,1,1,2004,2004,2004,2004,111823,26816,268,268,268,268,0,7
Saint Paul,1,1,1978,1978,1978,1978,41101111,55753244,3415,3415,3415,3415,10,778
Port Orford,1,1,2010,2010,2010,2010,25626379,31722393,535,535,535,535,2,154
Oleum,2,2,2003,2003,2003,2003,299760739,519959165,3681,3681,3659,3649,53,4040
Glennville,1,1,2000,2000,2000,2000,2159079,2179067,377,377,377,377,1,54
Madison Park,2,2,1974,1974,1945,1945,940838,706059,2138,2138,433,1442,47,3507
Uyak,3,2,2002,1993,2008,2008,65063,50568,65,70,61,61,0,22
Adak,3,1,2019,2019,2019,2019,320568,247134,259,259,235,235,1,50
Barrow,1,1,1979,1979,1979,1979,1159555,691340,2577,2577,2577,2577,1,47
Bodega Bay,1,1,2009,2009,2009,2009,105080367,174884900,6175,6175,6175,6175,12,932
Timmonsville,1,1,2015,2015,2015,2015,2715014,3285095,152,152,152,152,1,39
Bayonne,1,1,2014,2014,2014,2014,41964480,70638007,1420,1420,1420,1420,5,416
Wadmalaw Island,1,1,1981,1981,1981,1981,2742,1233,16,16,16,16,0,13
Lafayette,2,1,2002,2002,2002,2002,324296,246976,375,375,375,375,0,11
Columbia Falls,1,1,2010,2010,2010,2010,172141,284960,10,10,10,10,0,6
New Castle,1,1,2010,2010,2010,2010,54588780,58695258,1659,1659,1659,1659,8,613
Louisville,1,1,1974,1974,1974,1974,50904,29368,178,178,178,178,0,9
Kahuku,1,1,2012,2012,2012,2012,59668659,102323239,1809,1809,1809,1809,5,398
Port Ludlow,2,1,1941,1941,1941,1941,6711,9021,26,26,26,26,0,8
Tawas City,1,1,1973,1973,1973,1973,1517820,3661295,109,109,109,109,0,24
Eddyville,1,1,1964,1964,1964,1964,2856,623,4,4,4,4,0,0
Bolton Landing,1,1,2005,2005,2005,2005,70700673,126732658,2263,2263,2263,2263,6,500
Port Monmouth,1,1,2016,2016,2016,2016,137259,33517,319,319,319,319,0,19
Cedar River,1,1,2003,2003,2003,2003,351032,63659,182,182,182,182,0,15
Sea Cliff,1,1,1991,1991,1991,1991,64,61,0,0,0,0,0,0
Kansas City,1,1,2014,2014,2014,2014,9682408,6193798,185,185,185,185,7,531
