Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sungai Udang Port,91,74,2504,4202,2008,2008,2007,2007,512,1032,1161,1192,85,119,228,233,33,67,115,120,536.5,41476,42273,2409525,6244600,7091546,26478,83048,101518
Lutong,86,57,696,966,2008,2009,2007,2007,1088,1612,1507,1416,182,256,224,218,68,262,205,201,173.5,13224,13477,1560109,4325932,5805993,18141,63672,82781
Kuala Trengganu,81,66,617,977,2005,2006,2003,2003,578,986,1118,1132,79,136,172,164,10,32,31,30,108.0,8248,8406,929720,2245933,2879101,11478,36825,46297
Kuala Dungun,70,57,964,1434,2005,2006,2006,2006,729,1124,1266,1241,76,164,220,226,10,47,26,26,155.0,11931,12160,1261585,3079736,3731684,18023,60425,75806
Malong Marine Terminal,70,62,3103,5578,2007,2006,2006,2006,1072,1805,2369,2442,147,205,526,534,14,35,53,54,286.1,22056,22480,2527962,5620526,6758233,36114,113078,139398
Kunak,69,45,1105,1737,2004,2005,2006,2006,1140,1442,1417,1391,114,180,188,184,43,81,52,52,248.4,19035,19401,1459040,4575286,5513649,21146,76714,92642
Batu Maung,69,50,1540,1880,2005,2006,2006,2007,696,1388,1491,1603,71,127,158,163,12,35,32,37,228.8,17644,17983,1730665,4887600,5708944,25082,83922,100673
Penang (Georgetown),64,60,3161,4957,2006,2006,2008,2008,1170,1863,2334,2523,84,152,374,397,28,64,41,40,372.0,28717,29268,2487804,6669955,7863316,38872,134220,162433
Kampong Tanjong Kupang,61,31,109,174,2013,2012,2011,2011,108,328,253,259,33,65,188,217,39,133,140,137,43.5,3300,3363,684451,1435911,1587463,11221,26822,30961
Beaufort,56,45,5535,10138,2006,2006,2005,2005,1364,1671,1820,1819,162,190,267,267,36,55,53,53,436.1,33773,34421,5136500,10818614,12015956,91723,230006,287539
Nenasi,54,41,248,392,2009,2008,2005,2005,379,614,1306,1367,75,115,167,170,12,23,50,51,33.1,2524,2573,383877,846127,1128581,7109,22544,28805
Pending,51,33,427,483,2001,2005,2005,2005,720,1250,1127,1479,93,169,167,209,58,65,39,50,78.5,6022,6138,555956,1609554,2138285,10901,41593,52392
Bintulu,46,35,687,998,2002,2004,2005,2005,1099,1616,1961,1910,132,180,292,288,72,86,73,77,122.5,9431,9612,931046,2652434,3351862,20240,71617,89462
Kuantan,44,28,522,908,2010,2008,2012,2012,684,976,1700,1721,142,154,246,246,41,92,67,68,61.0,4682,4772,447371,1014196,1250861,10168,33497,41653
Kuala Besut,42,37,182,252,2008,2007,2005,2005,591,1300,1249,1218,83,343,533,392,10,85,53,33,64.6,4895,4989,1020876,2446531,3216523,24307,66913,88324
Tanjung Lembung,41,36,849,984,2006,2005,2005,2007,793,1343,1330,2072,67,129,205,266,10,45,60,79,141.3,10904,11114,761183,2185337,2684253,18565,66965,80231
Bakapit,39,35,1362,2269,2008,2008,2010,2010,1918,2008,2465,2502,174,161,229,232,29,69,231,237,188.9,14574,14854,1253315,3952441,4718808,32136,124918,149868
Tapis Marine Terminal A,39,38,548,880,2007,2007,2008,2008,962,1319,1319,1291,122,176,254,245,15,52,29,27,93.3,7176,7314,838235,2231463,2855747,21493,70685,90920
Tampoi,35,15,259,430,2013,2011,2008,2008,237,922,1259,1217,52,174,329,318,10,18,28,29,32.8,2513,2561,535287,1121483,1316729,15294,40280,47351
Pulau Bruit,33,29,2152,3603,2005,2005,1997,1996,1516,2091,4660,5110,141,212,768,800,29,61,194,203,154.8,11916,12144,1132672,3504913,3935678,34323,121597,151837
Penara Marine Termin,31,29,1053,1887,2006,2006,2005,2005,1131,1338,1621,1626,125,174,217,210,11,61,141,144,98.5,7608,7754,897339,1995702,2429487,28946,89221,110792
Sabahat,31,31,1459,2547,2005,2005,2011,2011,1831,2516,4010,4238,143,271,1398,1456,45,58,75,77,162.7,12552,12793,986250,3069084,3723790,31815,138414,171420
Sibu,23,14,96,165,2006,2006,2004,2003,832,1744,2023,2138,125,249,257,259,377,612,347,323,80.7,6069,6186,228151,835087,793658,9920,29539,40094
Langkawi,19,14,541,899,2007,2006,2008,2008,1524,2029,2551,2591,139,203,356,360,75,113,183,184,71.6,5512,5617,478657,1162937,1630286,25192,97874,123392
Bangau,17,17,441,743,2009,2009,2010,2010,1200,1409,1689,1668,131,151,195,190,12,26,27,29,46.1,3555,3623,485915,1167004,1444810,28583,89829,114905
Jelutong,13,13,218,367,2006,2006,2005,2005,998,1470,1717,1796,147,265,223,228,42,42,53,53,53.6,4091,4169,233869,617469,755912,17990,64021,77599
Hutan Melintang,11,11,336,487,2007,2007,2008,2009,1880,1749,2247,2345,156,152,194,204,19,28,25,25,46.4,3583,3652,268515,719459,894924,24410,93860,116491
Kuching,11,10,49,73,2000,2001,2003,2004,968,2059,2016,2070,119,286,539,577,19,35,33,35,14.6,1105,1126,213664,597608,840402,19424,64335,89459
Segamat,11,9,179,305,2007,2005,2014,2014,512,775,1367,1424,60,114,234,238,10,43,326,338,22.8,1756,1790,114807,339772,407239,10437,41217,50834
"Sepang, Selangor",8,8,463,642,2002,2002,2006,2006,1933,2662,2499,2333,190,221,381,373,16,26,23,25,71.9,5551,5658,341650,1060762,1389671,42706,183828,234174
Kudat,7,7,51,69,2004,2004,2006,2007,835,1157,811,734,125,187,83,70,15,25,10,11,12.5,955,973,87644,256008,305806,12521,39694,49190
Labuan Haji,7,7,58,85,2000,2000,2007,2007,1387,1352,1394,1363,169,135,166,166,11,14,18,18,15.6,1195,1218,105273,314612,385628,15039,54922,67539
Batu Gajah,6,6,70,99,2007,2007,2009,2009,785,1469,2075,2151,208,308,263,253,98,170,120,127,17.9,1373,1399,169154,363563,435473,28192,89220,113798
Bintangor,6,4,9,14,1996,2001,1989,1989,1085,828,1258,1266,104,111,121,121,20,20,34,34,4.9,366,373,48840,146265,196318,8140,25801,36934
Kepong,6,6,317,42,2008,2008,1999,2002,623,1261,2011,1209,92,160,73,128,54,87,99,63,59.6,4616,4705,203743,789049,1084555,33957,134389,184203
Bandar Tenggara,5,5,25,40,2006,2006,2005,2005,215,543,677,699,36,129,248,250,8,10,14,14,3.6,272,277,41958,101964,133807,8392,28726,36370
Batang Kali,5,5,24,31,2007,2007,2006,2007,822,1082,770,758,96,220,105,91,7,7,7,7,7.3,554,564,58245,138669,164385,11649,35732,45483
Gebeng,4,4,34,41,2003,2003,2011,2011,885,1197,1881,1796,203,251,308,318,11,96,9,10,6.9,525,535,30706,96802,139920,7676,33904,46824
Sungai Way,3,3,165,288,2012,2012,2013,2013,2221,3284,1965,1909,363,325,349,355,155,202,150,142,24.0,1854,1889,135908,398761,516439,45303,190542,237407
Merbok,3,3,21,29,2004,2004,2009,2010,366,1190,1070,1134,23,106,217,223,11,74,160,164,7.3,556,567,40028,124769,159995,13343,47991,62236
Samu,3,3,9,11,2009,2009,2014,2014,497,558,475,438,104,94,98,98,9,37,79,76,3.2,247,252,28489,72061,84919,9496,25019,29519
Nilai,2,2,121,199,2012,2012,2014,2014,2481,2481,2955,2983,187,187,241,242,540,540,498,497,21.7,1669,1701,63342,330299,383498,31671,191516,232768
Teronoh,1,1,5,6,1992,1992,1992,1992,200,200,200,200,18,18,18,18,31,31,31,31,1.0,75,76,5356,19298,20949,5356,19346,22583
Sarikei,1,1,3,4,2000,2000,2000,2000,627,627,627,627,49,49,49,49,4,4,4,4,0.7,51,52,7463,21893,30192,7463,29900,37701
