Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Labuan,415,165,2782,4105,2007,2006,2005,2005,517,879,834,815,73,149,163,159,45,165,100,93,768.6,58205,59323,8148874,19799167,24681769,19636,54352,71286
Lumut,398,235,2879,4929,2008,2008,2007,2007,282,522,524,526,29,112,103,84,45,94,101,105,459.5,35279,35956,2710508,6875161,8337186,6810,22975,28818
Senari - Sarawak,396,122,3165,2971,2002,2005,2002,2004,688,775,863,762,70,123,117,97,36,59,42,50,595.0,45512,46386,4431578,12434986,14957038,11191,36217,44483
Port Dickson,375,225,4016,6889,2005,2005,2005,2005,354,569,692,768,27,78,105,106,28,53,101,104,784.5,60142,61296,4658446,10388520,11903508,12423,34860,43768
Kemaman,335,132,752,827,2010,2008,2008,2006,509,953,797,735,78,234,505,395,40,281,384,324,387.1,29230,29791,9153521,21514811,28674665,27324,72295,97125
Sandakan,277,143,2000,2877,2004,2006,2006,2007,450,861,684,688,31,92,120,122,32,78,80,85,451.9,34613,35277,2952974,8460229,10390618,10661,38268,47906
Kampung Tanjung Langsat,242,152,1488,2466,2008,2007,2007,2007,251,535,552,576,71,178,198,195,26,58,45,46,427.7,32758,33387,1724447,4518937,5345869,7126,23881,29570
Tawau,240,118,2379,3143,2003,2006,2003,2004,1010,1008,1029,993,80,102,124,123,45,66,59,59,615.0,47080,47984,3691154,11127204,13117890,15380,54016,66119
Sungai Udang Port,219,77,2871,5011,2007,2007,2003,2003,394,588,744,764,76,113,116,116,28,93,68,70,655.7,50334,51300,3293999,7131946,7955856,15041,42772,53506
Lutong,203,80,478,649,2009,2007,2006,2005,256,1015,681,674,38,292,599,495,30,102,80,77,217.4,16405,16720,3249348,8273179,10555832,16007,44107,59267
Tanjung Manis,186,103,1234,1830,2004,2005,2005,2005,587,797,819,851,48,75,173,180,28,122,114,121,314.0,23947,24407,1593990,4646310,5965042,8570,32895,41778
Perai,182,138,781,1240,2009,2009,2009,2009,261,412,334,325,40,58,89,83,28,46,51,54,225.3,17244,17575,1013581,2524442,3113833,5569,20444,26157
Kota Kinabalu,152,79,2500,2281,2002,2004,2001,2002,984,899,1036,979,70,86,159,131,40,86,47,64,438.8,33557,34201,2272292,6477402,7538703,14949,50887,61448
Tapis Marine Terminal A,151,55,347,494,2012,2010,2009,2008,177,705,642,667,31,163,489,343,14,50,138,105,90.4,6827,6958,3392390,7954759,10553987,22466,57959,77887
Miri,150,79,1215,1489,2008,2008,2007,2006,545,1201,1204,918,96,294,326,277,58,122,58,59,332.6,24105,24568,2174937,6343202,7543692,14500,45926,63284
Malacca,150,94,2301,3948,2004,2004,2003,2003,533,943,893,973,74,308,180,173,26,114,75,75,526.4,40157,40928,2972610,6239966,7121032,19817,56853,72231
Sapangar Bay,137,73,1497,1729,2005,2005,2001,2002,777,911,1141,1072,97,128,196,181,25,66,60,58,377.8,28819,29372,1866877,5578671,6516938,13627,48762,59784
Melaka,132,98,1564,2469,2004,2005,2001,2000,349,1096,798,838,37,108,914,1022,12,125,94,81,272.9,20675,21072,1842649,4753915,5571530,13959,45755,57888
Kuala Selangor,123,81,1162,1741,2008,2006,1998,1998,223,675,901,989,28,74,388,420,9,23,75,78,188.6,14499,14777,1323369,3814003,4404340,10759,37916,46195
Sibu,115,33,177,267,2001,2005,1996,1996,697,1355,1020,968,80,184,519,487,60,486,970,898,130.4,9793,9981,957385,2399887,3317601,8325,25580,35934
Penang,113,71,480,794,2006,2006,2007,2007,341,682,486,504,54,135,210,149,42,129,103,106,179.7,13636,13898,987822,2330413,2892195,8742,27640,35330
Bintulu,105,59,258,331,2006,2006,2003,2003,465,794,504,491,54,198,241,196,45,127,89,91,121.4,9194,9370,1366647,3422959,4366061,13016,35762,46427
Kertih,104,79,1194,2045,2008,2008,2004,2004,489,615,650,659,50,94,94,90,27,71,36,36,196.2,15109,15399,1811081,4221261,5062332,17414,48096,60627
Batu Maung,96,75,948,1282,2008,2008,2006,2006,326,754,753,767,28,75,170,177,15,26,37,39,169.8,13068,13318,2126191,5275839,5961144,22148,62250,73397
Kampong Tanjong Kupang,93,35,96,140,2014,2013,2014,2014,98,171,142,138,19,43,68,52,44,177,192,195,44.5,3348,3412,611161,1276594,1408036,6572,15309,17514
Lahad Datu,88,65,714,1161,2004,2006,2008,2009,499,671,670,672,48,73,110,108,52,85,111,114,151.8,11663,11887,701741,2082393,2659726,7974,30768,38338
Kuala Trengganu,82,60,239,365,2007,2007,2002,2002,265,605,578,583,24,130,202,142,12,42,25,22,54.2,4130,4209,790538,1864079,2403542,9641,27502,35896
Tanjung Lembung,80,42,673,655,2002,2001,1999,2004,427,1426,480,1199,37,128,566,654,13,34,42,53,226.2,17324,17656,645914,1882226,2587586,8074,30048,38491
Penang (Georgetown),76,55,1204,1364,2003,2004,1998,2002,465,1082,727,646,28,186,487,194,30,104,149,267,296.8,22821,23259,2528924,6344156,7200041,33275,90903,105816
Kuala Dungun,74,49,281,381,2008,2007,2004,2003,218,784,828,792,38,149,284,241,10,35,39,35,87.6,6659,6787,1038053,2663346,3378029,14028,39631,51263
Johor,72,25,96,156,2006,2009,2012,2012,217,298,270,254,29,93,130,125,18,26,25,25,35.0,2680,2732,184943,497497,580582,2569,7975,9766
Nenasi,67,49,234,374,2008,2007,2007,2007,307,577,696,712,41,184,110,107,14,25,22,21,48.7,3708,3780,551185,1316291,1692348,8227,24224,31187
Kuala Besut,64,43,217,300,2005,2004,2002,2002,430,562,719,734,42,146,87,74,12,70,42,31,49.6,3792,3865,504122,1183794,1475232,7877,24384,30804
Pulau Bruit,63,38,175,220,2002,2002,2001,2002,499,1703,924,892,62,249,240,223,14,55,108,116,76.0,5740,5850,608909,1546152,2081982,9665,29802,39973
Malong Marine Terminal,62,48,450,624,2007,2007,2005,2005,429,1044,911,790,58,221,355,288,16,33,22,22,96.5,7381,7523,1234420,3007993,3852263,19910,61671,81570
Langkawi,61,23,409,466,2007,2007,1993,2004,450,641,708,523,42,108,441,120,33,40,44,59,139.0,10728,10934,302633,1036197,1400374,4961,21775,27185
Tampoi,57,10,46,78,2015,2012,2013,2014,90,293,161,154,19,70,78,75,11,13,17,18,8.7,662,675,366430,772264,850275,6429,15051,17276
Pending,50,33,583,380,2003,2003,2001,2004,712,804,818,692,88,104,90,95,50,86,45,76,62.5,4795,4887,439326,1443102,1873898,8787,32434,40513
"Sepang, Selangor",40,32,159,217,2002,2002,2001,2001,367,514,532,543,30,69,82,83,8,82,25,25,40.5,3101,3161,286259,772560,897313,7156,25330,31672
Kuantan,35,29,48,70,2008,2007,2004,2003,303,442,419,439,42,65,67,70,15,72,130,147,17.8,1357,1383,155814,345768,443981,4452,13320,17495
Hutan Melintang,33,29,217,281,2005,2005,2003,2003,413,1052,793,813,36,157,522,572,15,52,19,18,61.5,4685,4775,406460,1126991,1285294,12317,39879,48361
Batang Kali,32,24,155,227,2006,2005,2004,2005,499,536,647,651,38,47,75,76,10,13,17,15,24.4,1880,1916,255999,661704,820465,8000,28547,36031
Bangau,32,22,259,430,2008,2008,2009,2009,473,995,1167,1201,72,140,202,199,12,22,51,52,54.6,4155,4235,260028,704574,835236,8126,25662,32427
Sabahat,29,21,208,286,1998,2001,2002,2003,480,914,1095,1018,53,242,283,249,16,22,33,34,56.0,4274,4356,287566,941678,1157208,9916,36988,46218
Batu Gajah,28,21,122,178,2006,2005,2001,2002,311,593,511,488,26,53,81,80,10,33,40,38,22.4,1719,1752,227416,608488,752000,8122,27972,34886
Penara Marine Termin,27,22,351,605,2009,2008,2008,2009,537,1191,751,729,126,379,203,186,18,56,71,71,48.9,3747,3819,786601,1801130,2327536,29133,79294,104314
Teronoh,22,19,123,194,2005,2004,1998,1998,367,520,750,798,26,50,122,125,12,29,28,29,22.0,1690,1723,207071,406847,477014,9412,30181,37963
Kepong,21,19,72,115,2008,2008,2008,2008,234,436,734,781,32,86,94,117,7,161,182,226,14.9,1140,1162,140974,372773,434237,6713,21491,26287
Batu Kawan,21,18,122,167,2005,2005,2005,2006,364,443,556,553,26,51,40,40,8,10,9,10,23.8,1834,1869,151275,424254,486882,7204,25198,30773
Bintangor,21,11,77,111,2002,2004,1996,1997,739,1838,2576,2316,79,188,393,389,20,89,594,555,41.9,3148,3208,446889,464282,664650,21280,59249,78697
Jelutong,17,15,470,546,2005,2004,2010,2010,519,1220,2063,1820,39,154,1173,1140,30,41,100,100,101.1,7803,7952,3154173,6545696,7094036,185540,420309,477479
Sungai Way,15,15,20,32,2009,2009,2009,2009,218,288,278,278,31,43,37,38,6,15,37,40,5.5,421,429,46403,109081,136669,3094,10353,13341
Beaufort,15,12,362,642,2005,2005,2006,2006,739,745,663,659,69,82,79,77,16,32,41,42,31.3,2419,2465,368545,740338,815681,24570,63077,79804
Nilai,15,14,201,371,2008,2008,2010,2011,278,304,445,458,22,25,29,29,7,12,16,16,13.8,1068,1089,93176,280225,318616,6212,22906,28383
Bandar Tenggara,14,14,100,158,2006,2006,2010,2010,335,536,1064,1127,35,91,150,151,11,74,118,121,13.0,998,1017,67050,267648,320835,4789,23929,29969
Labuan Haji,13,9,15,21,2002,2000,1998,1997,258,372,277,285,21,41,21,20,22,29,28,29,4.5,342,349,49406,132406,175534,3800,12088,15529
Segamat,13,13,198,308,2002,2002,2007,2007,600,989,1183,1195,45,77,210,214,13,67,121,125,25.7,1980,2018,136632,566498,688516,10510,54432,67752
Kunak,12,10,76,117,2001,2001,2003,2003,424,719,622,611,40,87,167,166,22,82,111,108,24.0,1840,1875,124193,231625,286124,10349,37544,46894
Gebeng,11,8,11,16,2011,2010,2007,2006,257,1760,647,616,49,366,398,240,6,31,30,21,8.4,638,650,60056,155782,211415,5460,17233,22478
Kudat,11,10,51,74,2003,2004,2005,2005,1134,1132,1143,1170,94,138,132,138,10,32,16,18,11.6,888,905,130590,386085,499535,11872,39271,52090
Bakapit,11,10,101,152,2001,2000,2003,2002,937,1259,922,953,57,107,101,104,23,29,32,32,22.3,1715,1748,159187,444649,557493,14472,50493,63828
Sarikei,10,8,7,13,2004,2004,2004,2004,613,905,683,665,90,120,108,102,26,58,78,76,10.2,768,782,40916,102817,110482,4092,11569,15255
Merbok,8,7,84,129,2002,2004,2005,2007,781,4345,911,819,65,193,229,96,9,100,104,25,41.6,3143,3203,278392,616829,765395,34799,91529,117835
Kuching,6,6,22,36,2007,2007,2006,2006,1339,1166,1482,1482,149,157,154,154,19,37,59,56,5.7,436,445,77046,221387,308693,12841,47229,62021
Tubau,2,2,3,6,2006,2006,2009,2009,878,878,1420,1422,128,128,212,212,8,8,6,6,0.7,55,56,20805,58606,83725,10402,33182,47481
