Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Muar,407,162,1033,1577,2010,2008,2009,2009,104,418,309,303,19,56,68,64,19,57,75,69,208.8,15770,16072,2734344,6154270,7009816,6718,17930,21577
Sungai Udang,397,219,4575,6622,2007,2006,2005,2005,354,742,806,697,48,141,248,197,28,87,79,68,1014.6,74622,76055,5264345,12201171,13580362,13260,43289,56230
Lumut,391,227,5161,9599,2008,2007,2010,2011,278,549,447,439,37,88,138,135,17,68,98,98,469.7,36084,36777,3904538,9652083,11291086,9986,30575,37680
Port Dickson,379,224,3444,5720,2005,2005,2003,2003,259,618,711,766,30,77,266,272,26,88,71,72,753.9,57736,58844,4590354,10250375,11873925,12112,35155,43937
Kemaman,328,126,662,751,2010,2008,2008,2007,341,821,771,758,75,273,661,552,20,108,199,177,410.8,30987,31582,8395008,19742585,26269625,25595,67673,90838
Tanjung Gelang,307,195,1279,1835,2008,2008,2008,2008,303,577,462,449,43,127,221,192,19,46,50,45,441.2,33622,34268,2713452,7031465,8406759,8839,27548,34019
Sandakan,280,156,2517,3691,2005,2007,2006,2007,636,798,779,783,56,84,118,121,34,60,61,62,585.6,44873,45734,3359204,10484004,12481852,11997,45321,55905
Kampung Tanjung Langsat,258,156,1168,1840,2009,2008,2009,2009,235,490,500,504,43,95,119,122,34,72,55,56,335.5,25692,26186,1879479,4719182,5653400,7285,22933,28260
Sungai Udang Port,210,60,2323,3952,2008,2006,2004,2004,420,929,723,733,56,334,128,124,30,98,48,45,489.2,37476,38196,3019255,6594637,7466435,14377,42547,53307
Tawau,203,79,1266,1693,2002,2005,2004,2004,466,915,709,704,29,107,135,138,31,66,57,59,378.1,28910,29465,2041648,5975504,7084225,10057,36224,44860
Lutong,191,78,272,377,2009,2008,2006,2005,292,862,611,615,67,192,158,142,37,106,135,115,159.0,11982,12212,2461267,6151723,8032894,12886,34831,46872
Tanjung Manis,191,102,966,1346,2004,2005,2003,2003,470,768,646,635,45,87,126,126,34,145,163,160,259.5,19766,20146,1724922,3877055,5041459,9031,31067,40003
Kota Kinabalu,172,89,2388,2639,2002,2004,2001,2003,771,1053,994,972,65,110,128,136,32,90,44,49,426.7,32685,33312,2574279,7234954,8539876,14967,50138,61329
Sapangar Bay,169,77,1392,2060,2004,2004,2002,2002,632,899,810,882,48,88,129,140,24,92,39,39,344.7,26324,26829,1949538,5615060,6509929,11536,39408,48299
Tapis Marine Terminal A,150,52,300,360,2012,2009,2008,2006,408,899,600,561,94,156,238,189,35,216,280,199,108.3,8163,8319,3846580,9106107,12134190,25644,66724,89738
Malacca,149,103,1480,2483,2004,2005,2004,2003,429,672,667,660,63,139,138,137,25,84,125,136,308.6,23684,24138,1858991,4023535,4693005,12476,38271,49008
Perai,147,101,905,1443,2008,2008,2008,2008,441,631,525,509,51,72,106,104,36,61,73,74,220.0,16841,17164,1111792,2741061,3415929,7563,28402,36352
Miri,145,79,909,1411,2008,2006,2005,2005,553,831,710,705,75,194,110,111,39,149,61,56,215.8,16136,16445,1688019,4363681,5233358,11642,32937,43880
Kuala Selangor,138,95,816,1244,2008,2007,2007,2008,165,452,471,489,24,57,54,52,22,103,114,121,170.6,13126,13378,611339,1922247,2284927,4430,17023,21002
Melaka,138,102,930,1467,2004,2005,2007,2007,290,682,607,656,28,72,102,101,18,37,71,75,195.6,14912,15199,1310374,3021148,3547029,9495,28699,36223
Kertih,133,94,2188,3766,2007,2007,2003,2002,433,671,771,765,41,130,136,127,24,57,77,80,369.8,28536,29084,2624406,6004972,7037329,19732,56349,71286
Penang,124,69,456,693,2006,2006,2005,2005,438,685,517,517,59,81,134,138,46,99,99,106,176.2,13381,13638,1144593,2727770,3374050,9231,29123,36895
Kampong Tanjong Kupang,119,39,113,173,2013,2013,2012,2012,87,167,128,127,12,91,190,191,8,18,62,63,33.3,2518,2567,822206,1715547,1886163,6909,15935,18209
Kuala Trengganu,116,80,273,410,2007,2007,2002,2001,203,485,420,411,21,37,45,45,12,77,128,88,71.2,5424,5528,696376,1682434,2162663,6003,17912,22938
Sibu,111,29,124,198,2001,2005,1999,2000,654,818,737,742,76,183,115,112,31,128,111,107,76.2,5726,5836,708757,1979373,2715882,6385,19848,28080
Bintulu,97,48,279,360,2006,2005,2004,2004,536,892,626,600,66,173,151,114,26,218,152,129,133.4,10096,10290,1320171,3324954,4229550,13610,38059,49655
Batu Maung,97,70,724,872,2007,2006,2006,2007,315,659,578,567,29,106,267,258,18,56,82,86,171.6,13188,13441,2274507,5229760,5842004,23449,61143,71157
Lahad Datu,88,75,951,1567,2003,2006,2008,2008,742,942,787,779,64,90,126,124,54,76,74,75,157.7,12114,12347,953259,2941852,3804065,10832,43751,55722
Tanjung Lembung,86,48,613,852,2004,2004,2005,2005,317,984,755,1117,39,67,125,111,46,80,383,431,171.5,13068,13319,804965,2068255,2790075,9360,32377,41390
Nenasi,76,60,168,267,2009,2008,2005,2005,180,371,506,518,36,84,76,70,14,44,66,64,41.5,3146,3207,385745,877859,1145514,5076,15176,19565
Kuala Dungun,75,52,314,490,2009,2008,2005,2005,233,592,605,606,24,87,157,108,18,112,169,125,79.0,6051,6167,1006125,2350976,2994819,13415,35646,46421
Johor,72,22,48,75,2003,2006,2008,2009,376,407,268,240,34,108,81,72,19,57,39,36,28.2,2139,2180,245379,546315,644384,3408,8610,10455
Malong Marine Terminal,70,55,623,1058,2007,2006,2003,2003,465,678,765,761,46,71,118,118,21,134,51,39,95.2,7291,7431,1242104,2872140,3658248,17744,49362,64257
Penang (Georgetown),68,53,582,750,2005,2005,2006,2006,298,457,386,391,22,43,66,65,22,40,35,38,111.9,8620,8785,1210367,2889200,3221162,17800,48192,56208
Pulau Bruit,66,40,243,341,2003,2004,2002,2002,564,1281,850,897,75,135,444,444,36,163,668,670,100.3,7579,7724,649971,1599227,2066746,9848,31262,42239
Tampoi,61,11,64,96,2015,2011,2009,2010,90,626,222,191,17,105,107,82,7,18,26,24,14.8,1118,1139,554766,1243176,1472965,9095,22427,27379
Kuala Besut,57,41,121,166,2009,2008,2004,2003,208,556,529,541,24,175,340,227,10,53,74,45,31.6,2410,2456,442692,1063339,1365263,7767,22405,29094
Langkawi,54,15,233,368,2006,2004,2002,2003,456,429,491,519,52,49,88,89,95,54,106,109,59.1,4506,4592,233738,591830,825408,4328,17379,22229
Pending,45,30,322,260,2003,2004,2002,2004,543,668,602,702,43,81,84,134,26,53,38,55,38.6,2950,3007,314091,968161,1286705,6980,25609,32643
Hutan Melintang,37,32,222,309,2006,2005,2004,2004,372,554,597,635,34,64,81,90,11,41,34,29,39.5,3033,3091,246876,706454,852464,6672,24583,30337
"Sepang, Selangor",36,28,110,151,2002,2002,2001,2001,286,404,396,410,19,41,44,47,12,54,26,30,25.6,1961,1999,192134,574088,688949,5337,19682,24775
Bangau,34,24,135,211,2009,2008,2008,2008,422,869,621,581,46,85,154,140,40,138,136,127,67.8,5128,5226,245741,653809,717181,7228,23502,30857
Penara Marine Termin,34,28,151,245,2008,2008,2004,2004,436,600,576,571,62,85,64,57,30,74,66,54,27.3,2085,2125,579934,1395322,1839721,17057,47429,62745
Sabahat,33,23,157,220,1997,2001,2003,2004,301,524,727,694,24,46,113,107,39,72,41,43,46.1,3532,3600,187395,638286,790679,5679,22716,28597
Batang Kali,32,27,150,201,2006,2005,2002,2003,352,560,628,582,26,43,94,87,12,21,36,35,27.3,2092,2132,258222,711695,870393,8069,29403,37232
Kuantan,29,26,76,113,2007,2007,2004,2004,455,768,964,1089,62,128,288,326,17,85,293,294,28.3,2153,2195,250087,555569,713971,8624,28131,36395
Batu Gajah,26,18,143,213,2005,2004,2002,2003,383,691,639,627,30,48,62,63,8,55,83,78,24.9,1912,1949,252659,596539,724614,9718,33689,42862
Beaufort,26,17,1305,2366,2005,2005,2004,2004,919,1138,1137,1135,84,104,97,96,31,47,79,79,153.2,11863,12091,1253184,2580106,2840479,48199,120644,151221
Bintangor,22,12,34,55,1999,1999,2000,2000,802,906,1044,1076,96,93,319,328,26,74,159,158,28.5,2144,2186,180713,426428,584667,8214,24510,33381
Teronoh,21,18,63,94,2005,2004,2002,2002,290,327,387,406,20,27,47,49,7,11,10,10,11.4,873,890,116926,238432,280657,5568,17982,22822
Kepong,18,17,185,314,2007,2007,2008,2009,288,1287,1991,2252,31,150,471,552,16,236,695,912,33.1,2536,2585,722890,1718678,1949963,40161,106794,126329
Bakapit,18,16,256,384,2004,2004,2007,2008,1337,1309,1250,1218,114,127,119,114,28,36,57,56,51.8,3985,4062,249212,851245,1029681,13845,61034,76889
Kudat,16,13,69,97,2003,2002,2006,2007,494,1241,958,1007,38,167,288,337,24,112,65,57,16.9,1289,1314,163945,463995,572458,10247,32818,41982
Sungai Way,16,16,209,369,2009,2009,2012,2012,300,659,2245,2430,31,52,279,290,18,38,30,24,18.7,1443,1471,143224,331641,385848,8951,35692,45266
Batu Kawan,16,16,107,163,2004,2004,2008,2009,368,825,633,691,29,59,101,106,13,52,128,140,26.2,2010,2048,188411,504772,621562,11776,40507,51973
Nilai,15,14,297,554,2008,2008,2011,2011,396,492,659,683,36,88,108,107,31,93,99,98,30.1,2326,2370,136739,403160,461025,9116,34012,42179
Labuan Haji,14,11,29,42,2000,1999,1995,1994,296,514,552,584,27,61,121,120,10,21,29,31,7.8,597,609,77417,220620,294058,5530,20281,25578
Jelutong,13,11,155,181,2008,2006,2011,2011,713,823,863,794,95,106,117,114,18,50,33,38,41.5,3200,3261,769088,1649126,1789454,59161,140824,161583
Gebeng,12,11,11,16,2007,2007,2006,2006,309,794,487,459,38,506,214,140,15,32,35,28,7.8,593,604,36822,101875,138679,3069,11054,14068
Segamat,12,10,176,283,2006,2006,2008,2008,665,874,1084,1091,60,70,116,115,8,30,71,70,22.1,1701,1734,111139,427341,508078,9262,44687,54987
Bandar Tenggara,10,10,96,150,2003,2003,2003,2003,282,744,1811,2092,43,122,418,426,12,30,73,74,11.9,909,927,81113,217642,322920,8111,33636,43452
Sarikei,9,7,11,19,2004,2004,2002,2002,854,1797,1083,1052,129,280,410,387,52,44,46,47,9.6,724,738,70425,122643,169997,7825,22595,30458
Kunak,9,9,170,289,2008,2008,2012,2011,768,827,812,794,59,83,90,87,29,30,26,26,20.7,1593,1624,115892,422489,494260,12877,55016,65916
Kuching,8,8,41,67,2004,2004,2007,2007,431,1238,2184,2154,76,152,460,459,10,28,28,28,9.1,697,711,127349,364670,502111,15919,60392,77551
Merbok,5,4,14,9,1999,2001,1997,2005,908,6334,976,520,32,199,634,284,192,168,279,124,28.9,2172,2213,199868,411234,519232,39974,95085,125468
Tubau,1,1,2,3,2009,2009,2009,2009,771,771,771,771,99,99,99,99,104,104,104,104,0.3,26,26,9068,26016,37386,9068,29559,42513
Samu,1,1,11,19,2017,2017,2017,2017,323,323,323,323,19,19,19,19,8,8,8,8,0.9,71,73,3969,11650,13309,3969,18136,22165
