int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Thilawa,769,297,2005,2006,2006,2006,15693256794,19771663745,1067,1580,1273,1275,2918,224044
Yangon,394,124,2000,2002,2001,2001,5078688961,6750478902,943,1546,1148,1179,1143,87523
Sittwe,39,29,2005,2004,2001,2001,1149394490,2043881987,1430,1755,2476,2600,175,13384
Kyaiklat,9,9,2003,2003,2009,2009,1327261337,2419361038,873,1710,4224,5006,83,6418
Mergui,24,6,1992,1994,1995,1994,76413816,124781475,867,999,952,1013,43,3280
