Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Malku Ilankos Juru Uosto Pvp/Klaipeda,264,32,4096,1298,2005,1990,2009,2008,784,1133,781,777,45,436,49,58,3,261,9,11,1129.7,84817,86445,8120241,19975312,24458898,30758,65824,60568
Pilies Juru Uosto Pvp/Klaipeda,180,37,2652,914,2004,1992,2009,2008,786,861,764,683,45,266,52,63,3,92,6,9,706.1,53013,54031,5396838,13308492,16273153,29982,64491,59536
Molo Juru Uosto Pvp/Klaipeda,70,27,269,96,1998,1991,2007,2005,449,1068,716,530,115,228,84,170,38,321,27,46,140.1,10521,10723,646309,1524703,1846084,9233,20307,20418
Butinge,5,5,8,12,2004,2004,2012,2012,81,115,81,76,52,52,49,48,41,51,46,46,5.6,420,428,6743,17424,24347,1349,5107,6552
Klaipeda,1,1,0,0,1958,1958,1958,1958,12,12,12,12,93,93,93,93,6,6,6,6,0.2,15,15,40,82,88,40,89,100
