port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Burnham Wharf - Bluff,4,4,2009,2009,2009,2009,29660186,47006061,478,487,489,490,4,297
Auckland - Kauri Point,1,1,2003,2003,2003,2003,6548883,3148848,9863,9863,9863,9863,7,520
Auckland - Port Fitzroy,6,2,1988,1988,1990,1988,33428037,5193805,345,359,233,374,12,956
Wellington - Bluff,3,3,2007,2007,2014,2015,37091500,58953076,684,701,592,582,6,482
Tarakohe - New Plymouth,5,5,2013,2013,2015,2015,21945996,29245450,192,247,220,191,8,610
Matiatia Bay - Marsden Point,2,2,2013,2013,2013,2013,6748556,4005489,78,78,80,77,2,132
Auckland - Whangaroa,5,2,1991,1998,2000,1996,11747887,4236875,1357,832,237,310,3,190
Auckland - Whitianga,3,2,1988,1989,1987,1987,5163313,2506520,2484,1820,932,1878,3,239
Tryphena - Devonport,5,3,2005,2002,2009,2008,3549660,346287,427,349,550,387,2,180
Marsden Point - Gisborne,33,31,2012,2012,2012,2012,254702321,412067823,336,360,366,366,35,2676
Chelsea - Gisborne,4,4,2012,2012,2012,2012,28466160,44746192,332,330,332,331,4,315
Akaroa - Burnham Wharf,2,2,1999,1999,1998,1998,23188531,2651379,194,194,194,194,6,473
Burnham Wharf - Wellington,10,5,2002,2001,1998,1996,49838349,21979316,223,1405,1466,1864,35,2653
Wellington - Shelly Bay,12,5,2003,2001,1995,1995,55528097,14768132,417,474,802,790,24,1839
Dunedin - Stewart Island,10,4,1988,1990,1989,1988,25248079,12744693,1094,1366,975,1466,11,849
Stewart Island - Port Chalmers,7,4,2006,1998,2004,2004,56681993,5771136,165,164,165,165,12,956
Bluff - Ravensbourne,2,2,1996,1996,2003,2011,6850315,8898374,1415,1415,284,232,4,277
Tauranga - Akaroa,6,5,2007,2005,2009,2008,424548503,38375327,610,617,615,614,71,5481
Akaroa - Shelly Bay,42,13,2002,2001,2004,2003,813768443,75316980,194,195,196,195,186,14373
Seaview - Russel,2,2,2000,2000,2007,2007,56078297,4520061,456,456,445,446,10,750
Wellington - Picton,85,6,1997,1999,1997,1998,1871387290,556366159,333,451,992,1054,534,40906
Tauranga - Tryphena,2,2,2006,2006,2005,2005,6963722,8232582,100,100,100,100,1,67
Gisborne - Shelly Bay,8,3,2002,2005,2001,2005,208000926,24312692,287,283,289,288,49,3791
Dunedin - Glenavy,1,1,2012,2012,2012,2012,2537078,4056887,88,88,88,88,0,31
Timaru - Akaroa,2,1,1989,1989,1989,1989,25052786,13473944,5037,5037,5037,5037,10,782
Nelson - Auckland,13,9,2006,2007,2007,2008,318464821,199402492,663,665,665,664,39,3002
Timaru - Gisborne,6,6,2008,2008,2009,2009,61767965,100069190,502,508,507,507,7,536
Shelly Bay - Waikawa,2,2,2006,2006,2006,2012,6463279,5429882,137,137,136,124,2,128
Tauranga - Takapuna,2,2,2008,2008,2008,2008,1978639,2018977,546,546,193,155,1,75
Nelson - Tarakohe,3,3,2005,2005,2013,2015,1392298,575353,43,66,90,94,5,347
Seaview - Whakatane,1,1,1981,1981,1981,1981,60306,78449,256,256,256,256,0,16
Whakatane - Tauranga,2,1,1981,1981,1981,1981,109897,142960,233,233,233,233,0,32
Whakatane - Whitianga,1,1,1981,1981,1981,1981,39388,51238,167,167,167,167,0,15
Whitianga - Tauranga,1,1,1981,1981,1981,1981,111033,144437,470,470,470,470,0,27
Burnham Wharf - Kaikura,5,3,1992,1995,2009,2013,4561447,6112776,103,123,142,154,3,224
Wellington - New Plymouth,5,5,2007,2007,2012,2013,32797673,52369599,238,936,320,324,9,676
Mangawhai - Wellington,1,1,2017,2017,2017,2017,22649792,33665108,732,732,732,732,4,339
Akaroa - Auckland,1,1,2001,2001,2001,2001,62005860,7405051,688,688,688,688,19,1506
Port Chalmers - Shelly Bay,11,6,2009,2006,2011,2011,469723688,51419763,341,356,355,353,82,6314
Dunedin - Port Chalmers,3,2,2012,2014,2014,2017,9763132,9184147,271,563,344,243,1,96
Port Fitzroy - Bluff,2,2,2012,2012,2012,2012,54740015,87758026,1268,1268,1276,1274,5,382
Mangawhai - Auckland,4,3,2004,2002,2005,2005,11677579,11239504,66,120,76,74,3,204
Auckland - Picton,3,2,2004,2000,1990,1990,47872618,4322846,337,443,677,656,14,1081
Auckland - Whangarei,67,2,2016,2014,2016,2016,50400926,46236410,83,169,89,89,18,1354
Whangarei - Picton,7,2,2015,2014,2016,2016,28083572,25736953,636,755,637,636,8,634
Auckland - Napier,1,1,2011,2011,2011,2011,79351,65586,405,405,405,405,0,16
Napier - Lyttelton,1,1,2011,2011,2011,2011,64078,52963,327,327,327,327,0,3
Lyttelton - Kaikura,3,2,2004,2001,2005,2010,1284403,818570,647,1221,280,845,2,178
Kaikura - Picton,3,2,2010,2006,2010,2002,18274281,4235731,145,1317,212,440,5,411
Akaroa - Kaikura,6,5,2002,1999,2001,1998,30741684,8628748,153,1014,209,444,10,726
Lyttelton - Otago Harbor,1,1,1997,1997,1997,1997,6564482,3208131,2644,2644,2644,2644,2,124
Otago Harbor - Dunedin,1,1,1997,1997,1997,1997,4676540,2285474,1883,1883,1883,1883,1,93
Nelson - Riverton,1,1,1997,1997,1997,1997,10288303,5028001,4143,4143,4143,4143,3,259
Riverton - Dunedin,1,1,1997,1997,1997,1997,14391854,7033449,5796,5796,5796,5796,5,353
Stewart Island - Bluff,1,1,1997,1997,1997,1997,12065367,5896470,4859,4859,4859,4859,5,385
Bluff - Otago Harbor,1,1,1997,1997,1997,1997,11334135,5539110,4565,4565,4565,4565,5,353
Lyttelton - Picton,6,6,2002,2002,2004,2006,22626760,25821812,210,213,213,212,5,348
Whangarei - Seaview,15,2,2016,2012,2016,2016,50788040,45631351,406,1328,413,406,15,1163
Shelly Bay - Whangarei,10,1,2016,2016,2016,2016,51224005,47000734,582,582,586,586,14,1052
Tauranga - Whangarei,15,1,2016,2016,2016,2016,22047345,20229605,166,166,168,168,7,506
Seaview - Ravensbourne,3,3,2013,2013,2013,2013,44919946,77574314,521,535,540,540,5,405
Chelsea - Seaview,1,1,2013,2013,2013,2013,10454102,15875325,422,422,422,422,1,69
Seaview - Dunedin,2,2,1989,1989,1989,1988,5209778,5288360,519,519,519,521,2,180
Port Chalmers - Picton,3,2,2010,2007,2014,2014,135823686,9879375,375,381,369,370,18,1386
Timaru - Otematata,2,1,1990,1990,1990,1990,26948923,17852420,7096,7096,7096,7096,9,679
Nelson - Kaikura,4,3,1996,1995,1995,1996,21355807,10632969,2718,3181,369,1110,13,1014
Chelsea - Devonport,2,1,2010,2010,2010,2010,18767393,1602681,4007,4007,4007,4007,6,484
