Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Livingston,5,5,9,14,2005,2005,2003,2003,72,69,70,69,28,27,31,34,22,29,31,32,5.0,385,392,8924,28845,33219,1785,6506,7848
Puerto Barrios,3,2,97,121,2010,2012,2006,2006,1740,883,1145,1021,162,98,170,170,10,10,10,10,18.7,1449,1477,101415,365984,397390,33805,122373,142878
Puerto Santo Tomas,1,1,49,61,2006,2006,2006,2006,1770,1770,1770,1770,243,243,243,243,18,18,18,18,10.1,785,800,51243,184613,200414,51243,185077,216045
