Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,885,215,26394,31694,2007,2008,2008,2008,1096,1564,1460,1466,80,148,128,137,25,46,41,44,5375.7,412326,420243,31289211,97601477,110207981,35355,116429,135702
Honduras,603,137,1646,1906,2005,2007,2006,2007,82,176,137,138,8,19,28,32,12,36,33,40,362.6,27924,28461,1793495,5914674,6634578,2974,10274,11949
Mexico,381,167,11540,12452,2007,2007,2007,2007,871,1032,892,951,59,94,87,96,21,68,41,49,1812.4,140138,142829,9421674,30745978,35249014,24729,89447,105595
El Salvador,238,121,705,878,2008,2009,2008,2008,73,114,95,102,7,15,30,33,32,36,42,48,226.7,17527,17864,493583,1872243,2172828,2074,8788,10585
Colombia,143,75,6458,7681,2007,2008,2008,2008,1026,1126,1112,1115,73,96,91,95,16,31,22,25,851.9,65953,67219,5344965,15544320,17286889,37377,119629,138457
Costa Rica,96,66,2054,1471,2005,2006,2005,2006,738,713,708,761,48,63,70,73,33,48,30,44,421.5,32553,33178,1788082,6032505,6684091,18626,62898,70458
Belize,94,18,189,103,1996,2005,2008,2006,150,200,173,200,14,21,21,24,36,24,21,34,74.6,5706,5816,314940,903649,1054645,3350,9618,11078
Panama,84,72,2306,3495,2009,2009,2010,2010,931,1086,1080,1098,80,123,141,147,43,71,112,119,345.3,26653,27164,1336902,5200514,6020187,15915,78560,99491
Nicaragua,73,49,683,578,2008,2009,2007,2009,248,320,281,299,20,46,42,54,22,39,35,57,137.6,10621,10825,478815,1698880,1938629,6559,25284,29078
Dominican Republic,63,14,722,939,2012,2008,2012,2012,1177,1285,1207,1210,99,108,102,103,13,23,15,16,163.4,12543,12784,1106149,3688432,4230973,17558,62406,74793
Peru,56,42,4438,5665,2010,2010,2008,2009,1769,1679,1719,1699,128,164,145,152,34,67,47,54,446.9,34611,35276,3439030,8458300,9717505,61411,185706,215924
Ecuador,49,29,1645,1957,2008,2008,2008,2009,1231,1259,1262,1250,88,109,105,112,25,44,48,53,301.4,23228,23674,1928749,4865248,5586902,39362,110374,125879
United Kingdom of Great Britain and Northern Ireland,35,13,2397,2828,1996,1999,1997,1998,5000,5080,5033,5043,289,336,319,330,47,39,42,39,833.4,63806,65031,6948629,15251525,17311747,198532,434122,474398
Jamaica,25,25,392,593,2007,2007,2007,2007,765,778,787,785,69,70,69,69,11,21,17,17,52.9,4075,4154,352199,933662,1248957,14088,52120,65233
Japan,16,15,7031,3717,2009,2010,2010,2009,7245,7359,7333,7175,476,495,491,444,8,11,10,8,475.8,36853,37561,3334918,11799024,13493674,208432,697114,770568
Chile,11,11,825,1390,2010,2010,2011,2011,2652,2840,2794,2785,244,252,250,249,156,174,174,176,78.2,6043,6159,475718,1564905,2076312,43247,215172,273232
Gibraltar,10,9,990,1573,2008,2008,2008,2008,4689,4721,4730,4730,386,400,400,399,8,7,7,7,111.8,8652,8818,670475,1609157,2304401,67047,267821,333643
China,10,10,2757,3409,2011,2011,2012,2012,10368,9904,9633,9917,889,836,805,844,116,148,160,132,289.0,22338,22767,1666774,4894692,6281947,166677,678480,843306
Netherlands,8,8,802,1340,2009,2009,2008,2008,5262,5423,5444,5437,467,464,484,483,78,90,106,106,144.6,11163,11377,458866,2289883,2661590,57358,331063,401640
Canada,8,8,633,1036,2009,2009,2010,2010,3463,3494,3527,3530,330,376,383,382,70,155,153,154,63.8,4892,4986,434299,1113970,1561386,54287,228871,289852
Cuba,7,5,119,135,2006,2005,2006,2008,713,704,847,908,56,73,114,105,13,32,40,39,17.8,1371,1398,130844,413309,489803,18692,64420,75859
Puerto Rico,6,4,91,143,2006,2010,2009,2009,2094,2154,2158,2167,260,272,283,285,46,81,87,92,36.5,2783,2837,193922,573524,704123,32320,105772,129955
"Korea, Republic of",6,6,1213,1873,2004,2004,2002,2002,8279,8838,8868,9013,674,700,735,760,84,93,84,90,199.3,15439,15735,631106,2958917,3383302,105184,569018,686830
Trinidad and Tobago,4,4,275,298,2010,2010,2007,2012,2159,2075,2106,2087,192,200,200,213,32,48,40,55,23.7,1803,1837,126962,507522,625132,31741,150403,179095
Turkey,4,4,693,1160,2009,2009,2009,2009,6505,6519,6509,6510,582,595,593,594,12,16,17,17,66.0,5107,5205,404259,1015859,1386062,101065,416273,516593
