dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
General cargo,17,14,1986,1986,1988,1988,2733192,3788501,52,56,54,54,2,167
Oil tanker,4,3,2007,2007,2006,2006,17839221,33395436,74,81,96,97,8,585
Service - other,4,2,1994,1994,2007,1994,5679509,2490539,462,467,283,381,9,650
Service - tug,41,2,1995,1998,1997,1996,733053,389344,81,634,137,119,16,1184
Chemical tanker,7,6,1999,1998,2002,2001,3782337,5865531,49,123,131,138,6,436
Miscellaneous - fishing,6,2,2017,2017,2017,2017,1051265,541305,144,150,210,208,1,83
Container,1,1,2008,2008,2008,2008,740070,888722,48,48,48,48,0,35
Bulk carrier,1,1,2010,2010,2010,2010,252935,355549,54,54,54,54,0,12
Ferry-pax only,1,1,1987,1987,1987,1987,32357,5051,158,158,158,158,1,72
