,imp_code_str3,imp_name,HS2,description,USD,tonne
0,308,Grenada,25," Salt (sodium chloride) including solution, salt water",8713361.328,88508.55162000001
1,308,Grenada,27," Anthracite, not agglomerated",81829626.995,31968.629043999998
2,308,Grenada,44, Fuel wood,14720352.928,16601.337981
3,308,Grenada,68," Stone setts, curbstones, flagstones (except slate)",4189654.925,9351.700728
4,308,Grenada,72," Pig iron, non-alloy, <0.5% phosphorus",8146754.325999999,9251.730246
5,308,Grenada,22, Mineral and aerated waters not sweetened or flavoured,10954939.056,8979.762418
6,308,Grenada,02," Bovine carcasses and half carcasses, fresh or chilled",14489229.115,8656.802207
7,308,Grenada,21," Coffee extracts, essences, concentrates, preparations",11186986.376,7291.631728
8,308,Grenada,87, Pedestrian controlled tractors,28608266.949,7065.640559
9,308,Grenada,17," Raw sugar, cane",4457127.339,6020.769055
10,308,Grenada,69," Bricks, blocks and ceramic goods of siliceous earths",3801272.887,4983.1993569999995
11,308,Grenada,48, Newsprint,8153612.762,4818.221848
12,308,Grenada,84, Nuclear reactors,35550466.174,4794.6095000000005
13,308,Grenada,39, Polyethylene - specific gravity <0.94 in primary form,13990894.58,4772.342753
14,308,Grenada,73, Sheet piling of iron or steel,11708647.172,4562.106299
15,308,Grenada,04, Milk not concentrated nor sweetened < 1% fat,10909096.54,4021.183551
16,308,Grenada,19," Infant foods of cereals, flour, starch or milk, retai",11206588.081,3914.013009
17,308,Grenada,20," Cucumbers,gherkins, prepared or preserved by vinegar",6532371.947000001,3679.2497740000003
18,308,Grenada,94," Seats, aircraft",20759438.677,3612.946348
19,308,Grenada,34," Soaps, for toilet use, solid",4909784.773,3367.846721
20,308,Grenada,07," Potatoes seed, fresh or chilled",4311185.268999999,3269.4764889999997
21,308,Grenada,23," Flour or meal, pellet of meat or offal for animal fee",1884972.9840000002,3257.958632
22,308,Grenada,70," Glass cullet, waste or scrap, glass in the mass",3355714.286,3209.553371
23,308,Grenada,11, Wheat or meslin flour,2194633.052,2746.934994
24,308,Grenada,85, Electric motors of an output < 37.5 watts,21322828.265,2655.621126
25,308,Grenada,32, Quebracho tanning extract,5112208.14,2312.971443
26,308,Grenada,10, Durum wheat,1653217.262,2294.423293
27,308,Grenada,15," Lard, other pig fat and poultry fat, rendered",3936279.535,2162.947077
28,308,Grenada,16," Sausages, similar products of meat, meat offal & bloo",6119166.335,1870.2315130000002
29,308,Grenada,40," Natural rubber latex, including prevulcanised",4481598.382999999,1630.458028
30,308,Grenada,28, Chlorine,894109.185,1117.358586
31,308,Grenada,76," Aluminium unwrought, not alloyed",4975100.789,1046.86887
32,308,Grenada,38, Artificial graphite,3427435.61,1006.487877
33,308,Grenada,33, Essential oils of bergamot,4238984.279,783.192688
34,308,Grenada,62," Mens, boys overcoats of wool or hair, not knit",4146881.429,782.30378
35,308,Grenada,31," Animal or vegetable fertilizers, in packs >10 kg",484217.273,668.420385
36,308,Grenada,03," Ornamental fish, live",2941304.521,658.2649309999999
37,308,Grenada,08," Coconuts, fresh or dried",1407071.204,627.429662
38,308,Grenada,96," Worked ivory, articles of ivory",2596662.793,570.795179
39,308,Grenada,90," Optical fibres, except for telecommunications",7809204.703,553.277162
40,308,Grenada,82, Spades and shovels,1746458.332,549.2172410000001
41,308,Grenada,86," Rail locomotives, externally electrically powered",446404.867,541.66
42,308,Grenada,63, Electric blankets of textile material,2942014.806,518.4132940000001
43,308,Grenada,83, Padlocks of base metal,3596714.045,507.27636099999995
44,308,Grenada,95," Rideable wheeled toys, dolls carriages",2494806.222,413.82004799999993
45,308,Grenada,49," Brochures, leaflets and similar, in single sheets",4115342.839,329.983137
46,308,Grenada,64," Waterproof footwear (Wellingtons etc), metal toe cap",2032882.1490000002,311.353775
47,308,Grenada,09," Coffee, not roasted, not decaffeinated",995989.5260000001,306.79826199999997
48,308,Grenada,30," Glands and other organs, dried, for therapeutic uses",4478124.733,264.489545
49,308,Grenada,12, Soya beans,613738.847,244.672826
50,308,Grenada,35, Casein,762551.095,221.55060000000003
51,308,Grenada,18," Cocoa beans, whole or broken, raw or roasted",1118271.781,196.96141
52,308,Grenada,61," Mens, boys overcoats, etc, of wool or hair, knit",1311203.4170000001,174.172505
53,308,Grenada,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",183191.921,163.553882
54,308,Grenada,42," Saddlery and harness, of any material",770735.939,132.345719
55,308,Grenada,29, Saturated acyclic hydrocarbons,665957.013,115.449464
56,308,Grenada,57," Carpets of wool or fine animal hair, knotted",464526.024,112.763808
57,308,Grenada,89," Cruise ships, excursion boats, ferry boats",358874.445,97.203135
58,308,Grenada,93," Military weapons, other than hand guns, swords, etc",583021.137,85.027518
59,308,Grenada,67," Bird skins and feathers, articles therefrom",478756.466,80.676895
60,308,Grenada,24," Tobacco, unmanufactured, not stemmed or stripped",830362.302,77.48202400000001
61,308,Grenada,56," Sanitary towels, diapers and similar articles",300734.38,72.407891
62,308,Grenada,55," Filament tow of nylon, polyamides",587425.624,70.719723
63,308,Grenada,66, Garden and similar umbrellas,305617.23,68.519972
64,308,Grenada,74, Copper mattes,452927.147,61.992262
65,308,Grenada,36, Propellent powders,213319.56,47.037685
66,308,Grenada,37, X-ray plates and films,1296231.853,35.495643
67,308,Grenada,65," Hat-forms, etc of felt, not shaped, no formed brim",232394.779,34.672294
68,308,Grenada,54, Sewing thread of synthetic filaments,172733.642,31.431153
69,308,Grenada,59, Gum or amylaceous covered textiles for book covers et,166843.053,27.445439999999998
70,308,Grenada,92," Upright pianos, including auto-players",99261.04000000001,26.038407
71,308,Grenada,52," Cotton, not carded or combed",241812.995,25.916894
72,308,Grenada,71," Pearls natural, not permanently mounted or set",93303.248,17.980656
73,308,Grenada,05," Hair, human, unworked, waste of human hair",101500.972,16.764860000000002
74,308,Grenada,91," Wrist-watch, precious metal, battery, with hands",183323.908,15.758493999999999
75,308,Grenada,01," Horses, live pure-bred breeding",0.0,13.613443
76,308,Grenada,14, Bamboos used primarily for plaiting,35206.86,12.963586
77,308,Grenada,46, Plaits and products of plaiting materials,61631.212,10.598295
78,308,Grenada,58," Woven pile fabric of wool or fine animal hair, w >30c",80946.667,7.04556
79,308,Grenada,13, Lac,139335.62900000002,6.886376
80,308,Grenada,41," Bovine skins, whole, raw",18480.240999999998,5.986256
81,308,Grenada,79," Zinc, not alloyed, unwrought, >99% pure",29974.125,5.778902
82,308,Grenada,60," ""Long pile"" knit or crochet textile fabric",43515.312000000005,3.252663
83,308,Grenada,51," Greasy shorn wool, not carded or combed",4386.555,1.231476
84,308,Grenada,45," Natural cork, raw or simply prepared",1103.729,0.667511
85,308,Grenada,53," Flax fibre, raw or retted",2222.684,0.5381
86,308,Grenada,88," Gliders, hang gliders",13526.985999999999,0.501417
87,308,Grenada,80, Tin not alloyed unwrought,4206.564,0.41300000000000003
88,308,Grenada,78, Lead refined unwrought,2355.926,0.277911
89,308,Grenada,75, Nickel mattes,1969.592,0.065006
90,308,Grenada,47, Mechanical wood pulp,250.077,0.050421
91,308,Grenada,50, Silk-worm cocoons suitable for reeling,393.615,0.038
92,308,Grenada,81," Powders, tungsten (wolfram)",46.436,0.02143
93,308,Grenada,26," Iron ore, concentrate, not iron pyrites,unagglomerate",287.922,0.010492000000000001
94,308,Grenada,43," Raw mink furskins, whole",115.16,0.010328
