,exp_code_str3,exp_name,HS2,description,USD,tonne
0,887,Yemen,27," Anthracite, not agglomerated",411264333.13,1007061.2494839999
1,887,Yemen,72," Pig iron, non-alloy, <0.5% phosphorus",6863448.309,29484.217772
2,887,Yemen,03," Ornamental fish, live",54903623.061,16610.581678
3,887,Yemen,08," Coconuts, fresh or dried",4329739.126,8218.868799
4,887,Yemen,39, Polyethylene - specific gravity <0.94 in primary form,2072512.2820000001,5691.397529
5,887,Yemen,23," Flour or meal, pellet of meat or offal for animal fee",1656538.605,5678.699664999999
6,887,Yemen,89," Cruise ships, excursion boats, ferry boats",821948.119,4511.8123430000005
7,887,Yemen,85, Electric motors of an output < 37.5 watts,1715481.726,3507.985198
8,887,Yemen,04, Milk not concentrated nor sweetened < 1% fat,8305948.583000001,3467.3345590000004
9,887,Yemen,78, Lead refined unwrought,3935795.41,2707.1186249999996
10,887,Yemen,10, Durum wheat,1559214.6530000002,1966.596812
11,887,Yemen,15," Lard, other pig fat and poultry fat, rendered",3253559.073,1753.5374359999998
12,887,Yemen,09," Coffee, not roasted, not decaffeinated",11375076.329,1494.162078
13,887,Yemen,07," Potatoes seed, fresh or chilled",1446290.379,1345.96284
14,887,Yemen,25," Salt (sodium chloride) including solution, salt water",115398.895,1286.8447290000001
15,887,Yemen,74, Copper mattes,3908012.63,854.2776150000001
16,887,Yemen,17," Raw sugar, cane",188049.587,819.104648
17,887,Yemen,12, Soya beans,2845739.24,803.0878429999999
18,887,Yemen,20," Cucumbers,gherkins, prepared or preserved by vinegar",381566.32399999996,577.777274
19,887,Yemen,73, Sheet piling of iron or steel,335446.001,183.343989
20,887,Yemen,16," Sausages, similar products of meat, meat offal & bloo",435885.401,174.23265800000001
21,887,Yemen,76," Aluminium unwrought, not alloyed",173434.83099999998,158.080984
22,887,Yemen,47, Mechanical wood pulp,23816.537,144.509149
23,887,Yemen,31," Animal or vegetable fertilizers, in packs >10 kg",177536.74099999998,131.98000000000002
24,887,Yemen,41," Bovine skins, whole, raw",1687388.217,112.601276
25,887,Yemen,69," Bricks, blocks and ceramic goods of siliceous earths",76349.21599999999,84.893429
26,887,Yemen,71," Pearls natural, not permanently mounted or set",6271989.112000001,67.379256
27,887,Yemen,46, Plaits and products of plaiting materials,39854.666000000005,60.124882
28,887,Yemen,84, Nuclear reactors,78725.641,59.355891
29,887,Yemen,87, Pedestrian controlled tractors,302227.31299999997,58.778163
30,887,Yemen,44, Fuel wood,25026.766,57.9459
31,887,Yemen,68," Stone setts, curbstones, flagstones (except slate)",19036.086,52.255100999999996
32,887,Yemen,22, Mineral and aerated waters not sweetened or flavoured,17429.95,49.192609000000004
33,887,Yemen,19," Infant foods of cereals, flour, starch or milk, retai",33630.016,37.454827
34,887,Yemen,79," Zinc, not alloyed, unwrought, >99% pure",35982.149000000005,34.745913
35,887,Yemen,38, Artificial graphite,32713.951999999997,28.716908000000004
36,887,Yemen,11, Wheat or meslin flour,20155.465000000004,27.219611
37,887,Yemen,82, Spades and shovels,7516.259,22.970506
38,887,Yemen,21," Coffee extracts, essences, concentrates, preparations",21164.741,18.3355
39,887,Yemen,13, Lac,45345.342,17.159838999999998
40,887,Yemen,26," Iron ore, concentrate, not iron pyrites,unagglomerate",23090.88,17.003794
41,887,Yemen,33, Essential oils of bergamot,42302.30500000001,13.489079
42,887,Yemen,96," Worked ivory, articles of ivory",6013.082,10.912148
43,887,Yemen,05," Hair, human, unworked, waste of human hair",3904.657,9.330295
44,887,Yemen,94," Seats, aircraft",18604.980000000003,4.6980450000000005
45,887,Yemen,42," Saddlery and harness, of any material",3470.26,4.438024
46,887,Yemen,32, Quebracho tanning extract,117121.78600000001,4.017995999999999
47,887,Yemen,90," Optical fibres, except for telecommunications",3834.206,3.25788
48,887,Yemen,14, Bamboos used primarily for plaiting,20994.283,2.769481
49,887,Yemen,56," Sanitary towels, diapers and similar articles",30007.325,2.743
50,887,Yemen,62," Mens, boys overcoats of wool or hair, not knit",6104.416,2.334505
51,887,Yemen,95," Rideable wheeled toys, dolls carriages",437.56399999999996,2.151754
52,887,Yemen,63, Electric blankets of textile material,10044.418,1.636158
53,887,Yemen,80, Tin not alloyed unwrought,88.063,1.461277
54,887,Yemen,86," Rail locomotives, externally electrically powered",96.31,0.569432
55,887,Yemen,40," Natural rubber latex, including prevulcanised",963.271,0.540328
56,887,Yemen,61," Mens, boys overcoats, etc, of wool or hair, knit",1857.5639999999999,0.352856
57,887,Yemen,34," Soaps, for toilet use, solid",1814.9560000000001,0.280318
58,887,Yemen,49," Brochures, leaflets and similar, in single sheets",2180.161,0.209221
59,887,Yemen,48, Newsprint,133.035,0.174058
60,887,Yemen,60," ""Long pile"" knit or crochet textile fabric",165.837,0.15446100000000001
61,887,Yemen,30," Glands and other organs, dried, for therapeutic uses",5895.493,0.14181000000000002
62,887,Yemen,54, Sewing thread of synthetic filaments,519.655,0.130405
63,887,Yemen,58," Woven pile fabric of wool or fine animal hair, w >30c",228.71800000000002,0.042103
64,887,Yemen,70," Glass cullet, waste or scrap, glass in the mass",197.443,0.032286
