int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Service - tug,1,1,1988,1988,1988,1988,308499,186930,1307,1307,1307,1307,1,78
Container,1,1,1987,1987,1987,1987,27902910,28113360,690,690,690,690,2,123
Offshore,1,1,2016,2016,2016,2016,2872565,3254731,790,790,790,790,2,140
