Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Villafranca Tirrena,237,213,8974,13594,2004,2004,2007,2007,690,1015,1107,1064,75,108,257,262,25,73,73,73,1132.1,86689,88353,7161047,18370513,20485935,30215,96292,119900
Salerno,226,124,9771,8464,2005,2005,2007,2008,949,951,1135,1204,68,80,107,111,18,46,26,33,1127.5,87111,88784,7054060,20398494,23658165,31213,98156,112774
Porto Nogaro,216,153,909,1306,1997,1998,1998,1997,1029,1008,1051,1058,112,121,164,165,32,57,61,60,238.3,18179,18528,2362650,6855405,9660146,10938,40078,54187
Portopalo,192,160,3903,6663,1999,2001,2008,2008,681,1035,1280,1331,71,110,345,362,34,63,75,75,636.5,49042,49984,3606132,9612604,11411918,18782,64139,80024
Marghera,184,153,3035,4674,2004,2004,2007,2007,1159,1294,1301,1302,111,127,180,182,34,58,60,62,546.1,42046,42853,2580464,8717001,11365361,14024,62904,79871
Catania,178,80,918,556,1998,1998,2000,2001,183,589,326,406,13,54,103,94,10,76,43,56,249.7,19149,19516,1663235,4247184,5176755,9344,23863,25577
Oristano,137,109,795,1219,2002,2002,2007,2007,703,920,832,851,74,116,131,131,20,40,38,38,145.0,11051,11263,1431468,4019581,5586058,10449,37771,50376
Marina Di Carrara,134,109,1754,2148,2000,2002,2004,2005,920,1209,906,1227,96,134,179,203,24,49,42,48,289.9,22282,22710,1906547,5599443,7630749,14228,56393,72885
Amalfi,113,58,3467,2049,2004,2004,2005,2005,783,906,986,1074,50,70,81,96,12,31,23,21,455.6,35208,35884,2157409,7197082,8140035,19092,63475,72162
Serrano,106,91,1613,2132,1998,1998,2005,2005,704,821,912,946,52,78,105,126,16,36,38,38,243.9,18796,19157,1752963,4798587,5926045,16537,51870,60905
Ortona,102,87,679,973,1997,1999,2002,2003,957,977,1004,1012,92,111,145,137,25,57,66,73,135.7,10371,10570,1623720,4146466,5480051,15919,51436,65997
Messina,100,47,2740,838,2005,2002,2007,2007,267,757,358,771,24,59,66,126,10,60,19,35,564.2,43668,44506,1084653,4943625,5975940,10847,47586,55103
Torre Annunziata,76,62,372,542,1996,1997,2001,2001,928,1124,894,872,94,133,134,128,46,80,100,101,119.9,9112,9287,738577,2120494,2874812,9718,35489,46166
Olbia,70,42,791,264,1994,1993,1998,1998,325,704,356,586,20,79,38,100,10,41,32,58,236.3,18217,18567,837722,2607837,3042622,11967,37465,41836
Porto Empedocle,68,62,845,1245,2002,2002,2008,2008,900,1259,1257,1273,94,153,288,292,16,47,49,50,153.3,11748,11974,1204219,3378902,4600837,17709,67434,85954
Porto Levante,67,21,30613,26654,2006,2007,2007,2007,4484,4483,4735,4731,289,307,328,326,46,78,77,77,4236.0,254997,259893,6209248,46390779,38521890,92675,838190,1302437
Ognina,64,53,871,1322,2000,2002,2007,2007,706,999,819,795,68,99,185,177,33,48,42,41,187.7,14444,14721,983278,2832414,3389366,15364,54205,66150
Termini Imerese,64,51,374,266,1995,1996,1996,1998,605,786,793,841,62,94,84,121,26,55,19,35,80.6,6179,6298,665918,1862295,2495757,10405,32278,39853
Portovesme,63,52,817,1419,2004,2003,2008,2008,737,984,1062,1073,69,108,163,165,27,72,92,90,103.2,7927,8079,760077,2212600,2911508,12065,47551,61007
Pantelleria,62,58,1514,2030,1999,1999,2004,2005,720,1042,1032,1023,72,119,208,213,28,62,46,47,216.9,16156,16466,1041863,3390897,4007818,16804,68585,88319
Trapani,59,41,165,181,1998,1996,1999,2000,313,618,424,430,43,72,60,66,25,42,48,57,52.8,4028,4105,337060,1002999,1357181,5713,19412,25590
Rapallo,58,24,292,33,1996,1999,2001,2001,132,218,206,207,14,21,28,29,11,20,15,15,89.7,6924,7057,125668,722224,950891,2167,10828,12972
Zaule,55,37,777,1142,1995,1998,2003,2003,913,1322,1474,1454,89,125,189,188,27,63,66,70,175.5,13533,13792,685203,2531165,3168834,12458,57776,72580
Licata,52,45,691,1229,2000,1999,2006,2007,587,891,682,681,76,101,106,104,28,69,41,42,81.1,6239,6359,794318,1906570,2294718,15275,44565,56402
Porto Di Malamocco,52,43,1034,1121,2002,2003,2006,2007,817,1011,908,1003,62,99,104,134,21,39,46,58,197.5,15259,15552,864113,2856045,3419851,16618,59782,69457
Bova Marina,51,40,603,616,2002,2002,2005,2006,486,715,669,668,48,67,106,124,12,30,17,17,89.7,6900,7033,513685,1517421,1868757,10072,36267,44734
Golfo Aranci,49,17,477,135,1996,1994,1997,1998,321,800,431,550,16,180,55,176,10,42,25,36,139.0,10659,10863,557659,1436517,1794938,11381,28063,28950
Vasto,47,43,335,510,2001,2001,2007,2008,940,1217,1091,1072,97,93,110,113,33,57,56,38,78.9,6034,6149,621908,1757781,2230889,13232,44921,56744
Porto Ponte Romano,46,44,219,315,1999,1999,2001,2001,715,1140,867,924,78,137,124,120,24,75,81,88,57.5,4378,4463,489508,1475321,2009461,10641,38341,51223
Leuca,43,42,617,1002,2003,2004,2008,2009,648,838,761,768,66,83,122,121,15,37,43,39,86.4,6653,6781,610553,1808878,2196888,14199,51588,64424
Porto Ferraio,42,22,151,26,1993,1995,1993,1994,210,427,405,451,16,40,56,67,10,12,11,9,50.8,3896,3971,100332,473809,690725,2389,10271,13555
Priolo Gargallo,39,29,356,553,1997,2002,2006,2006,866,1289,1036,994,100,159,183,182,26,52,82,83,120.1,9202,9379,520715,1593901,1950532,13352,48204,59906
Torre Faro,39,35,649,542,2002,2001,2006,2006,574,680,602,745,48,69,59,80,15,39,39,59,110.5,8533,8697,541816,1479274,1784935,13893,41273,48565
Foce Varano,36,35,324,404,1998,1998,2006,2007,1002,1104,1287,1525,106,111,152,176,18,33,21,25,51.4,3936,4011,426557,1421796,1826627,11849,45367,58007
Porto Di Barletta,35,30,108,144,2002,2003,2004,2004,831,756,803,782,92,86,121,117,29,75,71,70,29.3,2219,2262,290262,849240,1174864,8293,30462,40138
Melito Di Porto Salvo,34,28,412,464,2003,2001,2005,2004,488,699,674,799,54,72,78,98,22,56,38,53,64.9,5008,5104,383999,955995,1166255,11294,33866,41571
Crotone,34,33,310,388,2004,2004,2008,2007,686,1115,1015,1101,78,118,221,208,14,84,47,46,73.9,5650,5759,495134,1413596,1930130,14563,53922,70192
"Saline, Reggio Calabria",32,25,267,224,2003,2002,2006,2005,457,840,490,525,37,72,128,192,18,36,27,34,53.0,4089,4167,339775,952758,1229394,10618,36101,45055
Otranto,32,30,391,606,1999,1998,2007,2007,674,1003,931,1024,76,91,107,114,24,57,42,44,60.6,4646,4735,377305,957415,1203953,11791,39681,49630
Pier Isab,32,30,473,773,2004,2004,2008,2009,749,917,933,941,64,97,125,125,38,47,38,37,84.5,6506,6631,443625,1406833,1654116,13863,54961,66861
Gaeta,32,31,264,411,2001,2002,2004,2006,745,828,753,728,68,88,111,105,48,50,49,52,41.8,3216,3278,520671,1370719,1717496,16271,51874,65219
Vada,31,11,315,353,2007,2006,2007,2007,931,1189,1546,1554,169,597,169,169,26,31,31,32,117.4,8967,9139,269969,782004,868339,8709,47324,62296
Marina Di Ragusa,31,29,708,1012,2004,2004,2007,2006,1148,1453,1667,1774,94,136,173,163,38,72,117,135,117.6,9056,9229,938288,2352910,2997165,30267,96126,120139
Carloforte,30,27,164,243,2003,2003,2008,2008,768,813,759,856,60,84,116,119,21,46,71,75,36.9,2814,2868,288011,821519,1067508,9600,34138,43360
Aci Trezza,29,28,521,528,2003,2002,2006,2006,714,880,714,670,81,108,113,150,36,65,53,72,99.5,7664,7811,586737,1539620,1874441,20232,59473,71070
Giardini Naxos,29,18,311,64,2001,2002,2004,2004,256,403,326,439,25,35,35,56,11,17,14,30,83.8,6478,6602,198059,828037,934566,6830,26067,27451
Fiumicino,27,24,1361,2362,2009,2009,2013,2013,981,1205,1162,1168,96,131,189,190,27,40,41,42,120.0,9289,9467,1388122,2889832,3470179,51412,135491,170171
Avola,27,24,511,674,2000,2000,2008,2008,737,1668,1963,2106,73,148,384,378,19,56,26,23,99.9,7689,7836,647683,1791775,2108250,23988,92420,114478
Molfetta,27,23,63,90,1997,1999,2001,2001,733,889,843,860,88,107,129,131,55,73,67,66,16.5,1248,1272,245908,698836,990762,9108,30493,42651
Lampedusa,26,22,146,239,1991,1991,2000,2002,282,745,326,302,30,80,66,57,44,87,66,70,49.0,3766,3838,193297,417068,505425,7435,20866,26441
Mazara Del Vallo,26,22,273,426,2000,2001,2007,2007,635,1764,1102,1182,79,200,177,169,42,80,62,65,70.2,5311,5413,354697,815597,1021353,13642,40132,51533
Porto Venere,24,22,178,195,2004,2004,2007,2006,648,618,520,848,71,69,93,106,20,45,60,71,43.6,3331,3395,236149,839632,1021589,9840,37696,46948
Monopoli,23,22,165,238,2001,2002,2004,2004,937,1318,1399,1397,88,103,167,172,22,61,86,80,37.4,2855,2910,348594,1017471,1408958,15156,56402,75571
Porto Recanati,22,5,33,47,1987,1991,1994,1996,141,959,551,525,20,46,127,100,16,37,62,49,7.6,577,588,83385,213877,296243,3790,11597,15928
Palmi,21,18,537,568,2003,2002,2006,2005,701,767,952,911,66,115,96,96,13,38,15,16,78.5,6044,6160,441460,1388742,1569856,21022,72757,85458
Le Grazie,21,4,618,459,2007,2005,2007,2007,493,543,589,588,47,49,65,64,19,14,21,21,90.9,5745,5855,118189,820869,691175,5628,47024,72408
Polignano A Mare,20,18,250,139,1999,2000,1996,2002,872,1040,973,941,76,100,94,118,30,32,43,30,59.0,4533,4620,368828,996491,1240084,18441,52640,58539
Alghero,19,15,206,29,1999,1999,2007,2006,326,410,476,491,37,39,38,52,10,20,10,19,45.1,3481,3548,61969,387714,532965,3262,18862,24198
Portici,19,14,254,330,2007,2008,2008,2008,775,909,915,911,73,110,142,140,28,58,49,51,63.0,4816,4909,206667,663658,745352,10877,56803,72951
Manfredonia,19,17,94,143,2003,2002,2006,2006,846,927,939,939,94,98,101,101,71,68,57,56,24.5,1871,1907,170627,500154,718331,8980,33974,47058
Scauri Alto,19,19,102,164,1999,1999,2007,2009,353,531,277,260,60,65,62,59,22,49,40,37,19.5,1490,1518,203438,510889,670261,10707,31370,41729
Taormina,18,12,238,81,1993,1992,1996,1997,551,691,724,966,42,57,35,44,14,35,47,65,57.4,4414,4499,407263,1116430,1459548,22626,55266,57562
Falconara,17,17,386,633,2007,2007,2008,2008,834,1124,970,961,72,114,127,125,28,60,68,69,66.2,5123,5221,277960,1039518,1225012,16351,72636,90058
Santa Teresa Gallura,17,10,98,17,1983,1986,1993,1994,628,954,918,478,39,52,155,124,24,81,234,177,40.5,3063,3121,86135,214482,264512,5067,11760,12106
Scoglitti,17,15,514,570,2002,2003,2002,2002,527,950,2131,1824,59,90,325,309,18,41,22,23,73.5,5677,5786,431057,1133665,1353504,25356,79927,96227
Scilla,16,11,640,752,2003,2002,2006,2005,668,934,1487,1438,60,76,138,137,14,16,18,18,76.0,5873,5986,428731,1241808,1478426,26796,96527,116007
Piano Di Sorrento,16,16,534,156,1996,1996,2004,2004,666,789,894,953,55,60,63,74,9,18,13,27,114.7,8872,9042,243057,1232599,1447196,15191,70689,79388
Maiori,15,11,557,290,2007,2006,2006,2006,830,1092,1040,1182,47,74,81,93,14,22,20,19,68.2,5277,5378,297416,927701,1089346,19828,63135,71275
Linosa,15,14,435,644,1999,2000,2008,2011,629,1114,1367,1440,71,92,188,206,31,44,36,38,53.6,4119,4198,357622,911281,1094707,23841,76607,92999
Giovinazzo,15,15,70,100,1996,1996,1999,1999,902,991,1091,1099,109,143,173,171,16,40,36,38,16.5,1255,1279,156323,450485,624991,10422,39653,52176
Panarea,14,14,914,624,2002,2002,2009,2009,818,1863,2999,1800,128,166,322,280,25,30,23,25,100.8,7784,7934,611936,1281509,1510789,43710,113721,127430
Torre Cesarea,14,12,272,402,2007,2007,2008,2008,934,1258,1211,1183,108,121,155,159,18,65,34,32,43.4,3342,3406,260029,772183,909133,18574,69214,84590
Imperia,13,6,33,51,1997,2001,2008,2009,136,391,438,398,62,150,107,107,24,153,24,22,11.8,901,918,81253,219115,302501,6250,19207,26979
Gallipoli,13,11,176,296,2007,2007,2010,2010,1015,945,812,825,106,103,103,103,81,81,86,85,22.4,1722,1755,225152,557753,701527,17319,56328,70357
Castro Marina,12,12,189,278,2005,2005,2007,2006,579,989,803,686,76,100,126,103,36,60,64,46,27.3,2094,2135,210063,551968,703536,17505,60406,74709
Arbatax,12,11,62,70,2002,2000,2006,2006,1309,1061,971,1051,106,105,112,112,18,37,43,38,19.2,1473,1501,152092,424274,597671,12674,42513,58803
Corigliano Calabro,12,10,31,41,2006,2005,2006,2006,606,577,564,562,68,66,67,66,28,43,69,62,8.1,621,633,80799,224207,304638,6733,24576,31650
Mili Marina,12,12,117,67,1997,1997,1997,1998,786,764,680,698,46,66,64,72,28,58,61,69,29.0,2229,2272,230122,636019,762034,19177,48818,52212
Porticello,11,11,107,154,2004,2004,2014,2014,1103,1207,1737,1784,107,136,335,338,39,43,49,48,20.8,1593,1624,129231,451172,582914,11748,48795,63827
Reggio,11,11,120,32,1994,1994,2000,2003,672,741,576,609,67,71,40,48,14,34,11,23,28.1,2165,2207,80586,283669,368149,7326,25954,31645
Marinella Di Selinunte,11,11,56,80,2003,2003,2004,2004,616,632,650,659,73,69,75,75,16,53,44,42,14.5,1106,1127,69406,188656,236483,6310,25749,33010
Ponza,11,9,197,163,2003,2005,2010,2007,683,1015,1564,1574,106,104,138,149,10,16,11,8,22.5,1733,1767,114754,454624,555097,10432,47536,59757
Savelletri,11,11,66,64,2003,2003,2006,2007,529,722,645,572,56,91,91,142,29,50,74,83,19.0,1456,1484,139920,380567,493911,12720,37325,44247
Pozzuoli,10,9,200,238,1997,1998,1999,2001,2627,2511,2696,2609,341,362,492,493,64,280,371,421,82.1,6200,6319,590320,1323577,1538115,59032,157103,188589
Roccella Ionica,10,9,50,73,2005,2004,2010,2010,1032,833,816,808,100,76,90,89,28,58,94,96,9.5,731,745,117240,296885,388287,11724,39264,50134
Bianco,10,10,180,278,2004,2004,2005,2005,918,1220,963,886,109,116,136,131,37,35,41,41,32.6,2514,2563,119940,494366,605734,11994,63021,78579
Capraia,10,10,56,38,1997,1997,2000,2003,525,519,364,294,34,48,39,57,16,29,28,35,10.5,806,822,61347,190066,243039,6135,20372,25385
Giglio Porto,10,9,156,62,2008,2008,2009,2008,511,605,566,543,42,58,45,67,20,25,13,30,34.7,2681,2732,55056,247134,322960,5506,26469,32742
Torvaianica,10,5,165,189,2009,2009,2009,2009,753,802,828,830,56,63,63,63,34,61,62,63,27.8,2129,2170,142792,413691,456848,14279,78178,102806
Ciro Marina,10,10,103,164,2002,2002,2002,2002,919,815,943,947,92,99,97,97,43,60,89,92,20.2,1559,1589,131403,392390,466033,13140,48042,58457
Aquilia,10,10,134,162,2004,2004,2010,2009,880,1379,1909,1775,94,128,301,288,12,29,23,24,26.5,2040,2079,131156,403195,546150,13116,55620,71502
Fregene,9,9,450,799,2011,2011,2012,2012,1055,918,1008,1008,92,172,229,229,100,94,58,58,45.9,3555,3623,431541,900683,1031178,47949,121640,152087
Santa Maria Di Castellabate,9,9,58,70,1998,1998,2000,2000,812,996,879,899,59,87,74,80,20,50,27,31,16.7,1282,1307,114256,355732,447306,12695,44146,56445
Gela,9,9,73,129,1993,1993,2003,2004,638,580,451,442,67,79,58,53,24,97,136,140,13.5,1045,1065,97557,240811,301854,10840,32035,41726
Marsala,9,8,15,21,1999,2003,2009,2009,218,352,385,404,42,43,62,64,27,47,41,42,4.5,341,347,34583,99843,132511,3843,14038,17688
Caorle,9,9,243,414,1999,1999,2006,2006,884,870,1097,1145,88,110,119,105,42,46,42,45,21.2,1628,1659,240775,542755,625457,26753,69025,87539
Bordighera,9,8,8,11,1996,1998,2006,2007,194,238,209,214,26,27,24,23,25,62,23,18,3.1,234,239,15908,39081,47637,1768,5109,6207
Massa Lubrense,9,9,134,145,1995,1995,2004,2004,776,1088,1056,1200,75,111,108,125,19,19,21,20,27.1,2090,2131,148697,500027,580163,16522,58953,71970
Catanzaro,8,8,10,16,1997,1997,2002,2002,471,490,490,515,63,67,76,77,7,30,28,27,5.3,404,412,34400,98439,134525,4300,15424,20060
Sanremo,8,6,58,73,1999,1993,2004,2015,544,402,781,1172,56,63,176,226,16,18,12,13,21.1,1604,1635,93280,315537,388355,11660,41049,48745
Favignana,8,7,51,56,1991,1988,1993,1992,673,1591,1182,1228,170,222,374,387,24,30,50,55,22.4,1704,1737,167849,378170,431539,20981,47293,52788
Levanzo,8,7,51,52,2005,2006,2007,2010,524,978,547,607,71,156,106,116,26,59,25,22,13.5,1036,1056,58064,203646,270854,7258,29169,38315
Camogli,7,7,85,122,2007,2007,2006,2006,590,690,526,545,100,107,92,93,40,70,71,80,14.7,1130,1151,91937,235043,292430,13134,43344,53107
Porto Santo Stefano,7,7,67,61,2004,2004,2009,2008,1006,1817,851,1558,98,158,294,318,21,104,88,93,21.3,1636,1667,161007,471549,674627,23001,77890,110334
Lesina,7,7,70,107,2005,2005,2011,2011,1325,1430,1457,1455,120,134,134,133,12,34,17,17,17.3,1326,1351,107442,371505,475183,15349,59925,78131
Pianosa,7,7,57,79,1997,1997,2003,2004,356,551,492,792,45,72,176,197,51,45,45,49,10.2,781,796,52822,186040,254500,7546,35410,47146
Vibo Valentia Marina,7,5,31,44,2000,1997,2004,2004,439,954,737,741,53,107,144,143,6,11,11,10,8.9,683,696,66396,191464,248750,9485,33359,41551
Lerici,6,6,317,345,2008,2008,2011,2011,669,794,1040,1027,58,68,135,134,23,32,23,23,30.0,2324,2369,168943,478501,557764,28157,100251,118030
Filicudi,6,6,165,203,1996,1996,1999,1999,886,903,972,1055,94,87,103,110,31,93,25,29,15.7,1212,1235,149805,379386,444587,24968,71815,87656
Sciacca,6,6,158,275,2000,2000,2000,1999,1272,1582,1847,1891,145,204,311,320,12,56,63,58,21.8,1682,1714,150044,394853,510134,25007,89760,112519
Follonica,6,4,12,17,2000,2000,2000,2000,374,359,389,389,34,37,43,43,12,17,18,18,5.8,443,452,27425,84937,108334,4571,15719,20285
Numana,6,6,150,117,1998,1998,2002,2006,954,1188,1538,1364,73,82,72,110,94,88,93,118,37.5,2897,2953,207572,547803,665750,34595,96705,107216
Marina Grande,6,6,87,75,2008,2008,2005,2007,728,891,818,805,62,84,69,79,15,24,19,20,13.5,1036,1056,72058,268457,333782,12010,48979,62069
Castiglioncello,6,6,560,273,2014,2014,2014,2015,1778,1535,1494,1055,183,165,176,177,12,22,24,19,44.2,3408,3473,224568,809505,931744,37428,128661,142973
Cariati,6,6,19,29,1997,1997,2000,1999,799,883,908,884,88,114,161,156,47,54,62,60,5.9,449,458,65109,188698,266134,10852,39056,52666
Calasetta,5,5,78,139,2004,2004,2008,2008,1018,1114,1024,1025,139,125,123,125,46,99,94,85,9.2,705,718,60442,177863,244349,12088,51680,67567
Castelsardo,5,5,377,53,2006,2006,2008,2009,1773,1986,2338,745,213,159,197,161,14,23,6,24,94.4,7297,7437,223303,558304,702975,44661,103342,105942
Lipari,5,4,44,5,2005,2004,2000,2001,409,440,461,458,37,42,38,38,38,40,20,22,14.2,1086,1107,31902,119719,151655,6380,22063,26443
Marina Di Pisa,5,5,1973,1422,2011,2011,2012,2012,4446,3487,3577,3459,264,251,322,318,21,58,45,46,189.1,11390,11609,331335,2475553,2055638,66267,599361,931330
Porto Conte Torre Nuova,5,4,25,30,1999,2000,2006,2005,375,1237,944,1146,50,141,199,239,6,12,11,13,5.3,398,405,65633,186502,257048,13127,46456,65193
Capo D'Orlando,5,5,43,62,2000,2000,2002,2003,676,750,519,485,59,82,68,63,103,93,61,53,6.5,496,506,61758,208398,207684,12352,38547,50000
Stintino,5,5,35,34,2006,2006,2007,2007,403,478,513,615,21,38,58,65,25,37,22,26,7.0,536,546,30213,89646,103732,6043,28166,36075
Terrasini,5,4,31,41,1998,2000,2003,2004,852,1328,1286,1335,88,142,159,164,70,67,47,42,8.5,646,659,73631,218633,296722,14726,55208,71185
Cesenatico,5,3,19,24,1998,2002,2006,2007,1276,1320,1282,1279,77,218,130,117,6,226,42,12,6.8,514,524,24921,66930,92379,4984,18421,24876
Porto Ercole,4,4,126,214,2007,2007,2017,2017,1403,1220,1646,1678,117,130,241,246,31,29,34,35,10.7,826,842,145869,342665,418184,36467,101837,131740
Cervia,4,4,22,28,2008,2008,2008,2009,576,532,534,527,69,78,63,65,20,29,18,19,6.6,508,517,36629,108743,125694,9157,29183,34337
Pesaro,4,4,19,29,2007,2007,2008,2008,276,370,704,764,25,33,71,73,12,12,18,19,2.3,173,177,33909,84586,119961,8477,27940,36973
Sferracavallo,4,4,19,24,1998,1998,1999,1999,770,1072,1232,1176,95,124,170,162,18,34,60,57,4.3,329,336,47154,134895,185458,11789,45083,57192
Trappeto,4,4,7,10,1994,1994,1999,1999,504,477,545,548,62,57,72,71,32,35,48,50,1.6,125,127,20714,60314,84330,5178,19453,25529
Porto Tolle,4,4,113,53,2008,2008,2016,2013,674,586,574,699,67,74,48,67,19,23,11,35,17.9,1381,1408,22571,165633,214473,5643,43262,55482
La Maddalena,4,4,4,4,1972,1972,1989,1999,198,203,239,253,23,160,54,51,8,8,13,14,2.2,163,166,20543,42440,52589,5136,11587,14724
