Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Chioggia,101,82,74,96,1995,1997,2000,2000,158,393,261,244,22,137,232,123,62,97,90,97,54.2,4090,4168,290374,779020,1071141,2875,9310,12460
Crotone,97,75,432,531,2005,2003,2008,2007,504,532,449,555,41,62,65,71,16,43,45,50,99.9,7649,7796,755965,2205227,2946586,7793,28563,36497
Bagnoli,96,29,71,22,1989,1988,1991,1988,810,1138,919,451,43,66,148,111,15,31,40,39,75.3,5665,5774,734633,1523098,1937902,7652,17719,23589
San Cataldo,93,63,1168,1598,2002,2001,2005,2006,799,1037,1070,1124,42,64,88,94,32,76,128,153,204.9,15795,16098,1167911,3499005,4258843,12558,47335,58016
Oristano,88,61,386,592,2000,2003,2006,2007,375,575,587,590,32,44,65,66,43,85,94,95,83.7,6408,6531,516044,1496064,2045016,5864,22081,28963
Portopalo,82,65,694,1171,2002,2003,2007,2007,376,506,478,474,43,54,78,79,14,23,26,26,95.5,7362,7504,651230,1811746,2154994,7942,26697,32989
Pozzallo,81,73,574,900,2001,2001,2006,2007,363,545,582,580,34,47,86,82,25,48,64,69,99.6,7659,7806,582598,1771423,2175833,7193,26533,32629
Torre Faro,80,46,1118,583,1998,1995,2001,2002,546,824,877,664,30,58,78,72,15,32,41,38,281.4,21641,22056,1967032,4956079,6033845,24588,57895,59092
Castellammare Di Sta,80,18,63,33,1976,1994,1987,1975,480,1437,792,725,26,753,511,524,16,88,220,412,98.9,7547,7692,314524,697398,931763,3932,9486,12982
Muggia,78,48,1094,1988,2006,2007,2008,2008,161,581,488,485,101,188,286,282,33,62,32,30,279.8,21601,22015,1073322,2388356,2704804,13761,35989,45193
Giardini Naxos,75,42,785,310,2001,2001,2004,2003,358,622,441,450,16,113,53,63,10,29,18,25,187.6,14467,14745,986260,2683222,3207667,13150,33889,34332
Falconara,73,16,211,323,2005,2005,2006,2006,206,760,505,531,20,76,98,99,32,107,90,94,91.4,6961,7094,347174,1136434,1422228,4756,17538,22482
Forio,72,26,168,146,1990,1989,2002,2005,358,1229,859,853,24,112,649,236,2,21,35,55,110.2,8313,8472,1755526,3710419,4669502,24382,58237,76525
Foce Varano,71,51,254,301,1998,1997,2002,2003,453,2033,621,627,45,127,235,93,16,43,65,59,108.8,8238,8397,712137,1810361,2356861,10030,29910,38986
Taormina,70,33,642,297,1999,1998,2003,2003,358,446,465,515,17,28,29,34,9,16,13,16,131.9,10187,10382,714782,1821950,2272146,10211,25088,26026
Leuca,69,59,771,892,2002,2001,2010,2009,486,517,725,648,42,44,77,81,11,17,45,55,116.8,9022,9195,568744,1661783,2004637,8243,29906,36886
Formia,61,16,102,38,1992,1986,1989,1989,949,5939,1494,1545,37,234,390,347,50,289,379,181,154.1,11604,11827,1414064,2977379,3850863,23181,53551,72885
Meta,61,20,66,19,1989,1988,1995,1995,984,1523,760,614,55,131,224,207,7,51,32,52,58.2,4382,4466,524854,1102965,1402433,8604,20121,26770
Reggio,60,28,183,80,1998,1999,1999,2001,1017,1130,678,598,52,233,162,138,26,99,374,113,107.9,8148,8304,790614,1727415,2188233,13177,32722,42671
Bova Marina,59,50,529,709,2001,2001,2004,2004,651,575,551,542,36,43,57,64,21,20,25,26,87.0,6712,6841,612802,1853266,2221097,10386,36964,45785
Gela,56,18,489,744,2004,2003,2005,2005,538,466,527,525,48,43,58,58,54,36,60,59,136.5,10531,10733,330361,1372364,1603441,5899,28556,34619
Serrano,55,46,622,820,2001,2000,2005,2006,485,727,664,616,42,57,83,78,9,32,73,79,108.6,8371,8532,645345,1796889,2155197,11734,42029,51940
Capraia,53,34,223,159,1996,1997,2002,2007,269,300,329,295,27,46,66,41,8,17,39,21,74.4,5646,5754,473292,1121777,1417595,8930,21738,27082
Priolo Gargallo,52,33,249,310,2001,2003,2004,2003,523,603,669,615,40,46,57,65,20,44,42,32,78.6,6006,6122,282753,854381,1012168,5438,21561,26959
Portovesme,50,30,452,609,1996,2002,2002,2008,581,1151,941,747,68,153,837,305,33,102,169,183,139.3,10561,10764,658894,1683175,2146695,13178,38029,46825
Filicudi,49,25,65,56,1986,1989,1994,1997,319,699,276,195,25,57,73,51,8,12,13,17,37.5,2847,2902,396045,859732,1097467,8083,18712,23995
Melito Di Porto Salvo,49,41,315,505,2003,2003,2005,2005,391,502,308,286,39,43,89,95,15,23,24,23,58.6,4504,4590,423234,1230677,1534583,8637,30042,37835
Vasto,49,42,230,219,1998,1998,2003,2006,380,1805,909,588,29,136,1471,207,27,68,64,79,129.6,9786,9974,603431,1489367,1929119,12315,34599,46349
Otranto,47,36,263,317,2002,2001,2005,2005,431,647,554,521,32,220,159,176,11,25,24,27,65.4,4994,5090,335592,847045,1055579,7140,22213,27386
Massa Lubrense,46,29,338,228,1998,1998,2006,2006,502,1194,483,507,28,57,34,36,11,19,17,22,74.0,5659,5768,395465,985122,1184106,8597,23650,28173
Vibo Valentia Marina,46,15,229,331,2006,2002,2007,2007,416,418,691,701,26,55,195,197,18,30,36,36,82.6,6322,6443,402037,1157500,1399980,8740,28231,33735
Polignano A Mare,45,39,178,136,1999,1999,2002,2003,395,616,635,545,33,47,94,76,12,23,29,37,49.8,3809,3882,411581,1058955,1338580,9146,26018,30759
Anzio,45,15,56,56,1988,1984,2001,2000,776,954,536,803,18,52,72,87,38,83,69,84,51.7,3907,3982,619388,1293652,1616074,13764,33407,43714
Marsala,45,21,75,36,1993,1992,1989,2001,746,1079,515,547,46,77,104,113,24,25,21,18,53.5,4041,4118,576079,1225792,1543983,12802,30332,38800
"Saline, Reggio Calabria",45,38,375,437,2002,2002,2004,2005,652,1010,660,645,36,44,68,77,11,61,472,584,68.5,5280,5382,648500,1780879,2174681,14411,47914,59323
Giglio Porto,44,28,304,226,2001,2002,2006,2005,428,1223,490,567,20,113,86,90,12,43,42,43,100.7,7657,7804,600492,1546530,1973355,13648,37389,49729
Rapallo,43,24,183,21,2001,2001,2003,2004,100,145,150,130,14,16,20,20,11,11,11,11,54.2,4188,4269,93331,437237,513036,2170,8889,9544
Villafranca Tirrena,43,41,652,1106,2005,2005,2007,2008,376,566,537,557,37,176,186,177,10,33,46,49,84.9,6524,6649,672720,1608721,1870989,15645,45870,56767
Casamicciola Terme,42,12,13,2,1990,1988,1990,1984,578,603,905,663,33,50,58,75,26,22,77,55,20.1,1508,1537,152766,311948,394045,3637,8478,11188
Linosa,42,9,237,205,1990,1998,1997,2009,547,889,592,596,34,39,116,82,4,34,39,59,74.2,5621,5729,566211,1240785,1532175,13481,31165,36581
Licata,42,36,158,266,1997,2000,2005,2006,343,645,373,367,36,143,156,94,28,69,76,80,41.1,3135,3195,305577,757685,960604,7276,20998,27318
Carloforte,41,22,155,194,1989,1997,1999,2003,803,836,887,825,61,57,86,68,38,50,51,28,54.9,4168,4248,388828,995347,1241767,9484,27525,34341
Palmi,41,25,215,243,1997,2000,2002,2002,252,391,353,348,17,35,39,39,13,20,23,23,39.4,3026,3084,278170,821385,955960,6785,21738,26018
Porto Di Barletta,39,18,50,70,2004,2003,2004,2005,231,432,312,315,19,44,37,36,31,64,45,41,24.8,1885,1921,137904,403841,537269,3536,12095,15944
Porto Ponte Romano,37,27,155,238,2000,2000,2004,2005,576,659,909,952,44,61,140,143,47,57,68,64,41.3,3136,3196,238735,683883,840022,6452,21368,28095
Porto Venere,37,29,94,38,2000,2002,2011,2006,74,155,188,143,10,39,321,119,16,50,54,154,58.4,4485,4571,65986,305735,386312,1783,7828,9420
Ognina,36,35,191,299,2002,2002,2006,2007,339,485,325,302,34,49,57,56,10,47,16,15,54.6,4171,4251,266945,771246,929676,7415,24336,29514
Portici,36,20,168,237,2005,2006,2005,2005,359,526,379,368,34,49,64,60,8,27,25,25,49.0,3771,3844,147318,494810,572653,4092,19128,23831
Marina Grande,36,23,240,183,2003,2004,2010,2011,470,1381,421,476,28,138,58,65,4,8,7,8,62.0,4743,4834,225545,548019,658699,6265,17877,21291
Torre Annunziata,33,18,67,84,1986,1995,2002,2003,393,3508,523,452,35,335,555,425,40,86,238,200,79.0,5964,6078,1709775,3535263,4460941,51811,122653,161273
Scilla,32,12,289,336,2004,2000,2005,2005,407,558,604,587,18,36,54,53,12,17,12,13,54.3,4184,4264,333151,971421,1140210,10411,34366,41081
Manfredonia,31,27,40,53,1994,1994,1997,1996,394,636,414,435,29,51,70,72,18,65,97,112,33.9,2589,2639,177962,424097,559204,5741,16076,21254
Gallipoli,31,26,166,262,2004,2004,2009,2009,478,606,528,525,38,62,90,91,27,45,70,75,54.6,4196,4277,299591,798485,1030202,9664,31459,40272
Pianosa,31,23,1109,446,1998,1999,2000,2002,458,818,1566,885,25,56,432,288,9,10,15,26,265.1,20450,20843,1469014,3821559,4694144,47388,111346,109015
Zaule,30,23,281,440,2000,2001,2003,2003,677,633,717,726,70,82,116,115,39,82,47,46,76.2,5869,5981,144510,747114,901087,4817,30261,37896
Pozzillo,29,18,376,189,2004,2003,2003,2005,392,329,520,298,35,35,56,53,8,9,10,11,74.2,5734,5844,439188,1032659,1250240,15144,34806,34804
Roccella Ionica,28,25,118,172,2004,2004,2006,2006,462,557,531,519,34,44,54,53,12,20,19,19,21.5,1660,1692,181263,578354,767489,6474,27311,35364
Rio Marina,26,5,30,10,1995,1998,1996,1997,432,1603,471,444,56,279,378,389,35,22,32,31,40.2,3016,3074,214522,475999,626527,8251,18565,25198
Arbatax,25,21,317,203,1997,1996,1997,2005,326,697,549,610,22,78,177,82,8,19,15,27,69.1,5319,5421,283959,766261,934525,11358,30522,32125
Fiumicino,24,18,252,412,2000,2003,2009,2010,341,479,558,553,30,69,103,107,14,67,55,55,64.0,4948,5043,169965,598285,694640,7082,29925,37146
Pier Isab,24,18,93,155,2005,2005,2008,2008,329,412,346,347,36,56,73,57,39,56,57,45,33.9,2576,2626,160063,463330,585943,6669,22361,28920
Avola,24,23,94,113,2003,2003,2003,2003,309,400,401,363,25,33,47,44,12,23,38,44,27.7,2135,2176,115990,309603,372243,4833,17083,21206
Maiori,24,7,235,101,2005,2003,2006,2004,372,476,379,414,20,35,23,31,5,8,6,7,35.3,2731,2783,120038,248197,306643,5002,13210,15033
Monopoli,24,24,100,152,2002,2002,2006,2006,632,650,870,897,54,60,93,94,18,77,45,44,27.4,2088,2128,191238,522657,707138,7968,28202,36668
Castro Marina,23,21,177,294,2006,2006,2007,2007,400,657,473,462,37,55,55,54,12,34,29,29,29.9,2297,2341,181208,543689,715044,7879,30583,39791
Torre Cesarea,23,20,224,337,2005,2005,2006,2007,545,819,644,615,42,53,90,82,17,42,34,34,42.2,3253,3315,165643,614159,706689,7202,34803,43248
Ciro Marina,23,22,111,168,2006,2006,2008,2008,476,651,568,572,55,58,118,120,14,26,56,56,25.3,1944,1981,155852,486073,648732,6776,27730,35694
Corigliano Calabro,22,18,124,108,2007,2006,2008,2007,453,571,648,504,38,38,31,38,40,42,110,80,24.3,1868,1904,139716,376741,503691,6351,22697,28570
Porto Santo Stefano,22,13,43,26,1992,1991,1990,1985,843,1110,513,775,58,82,220,234,40,69,590,820,63.9,4798,4890,759294,1658585,2212410,34513,77863,110993
Marina Di Ragusa,21,18,70,108,2002,2002,2007,2007,223,357,256,231,37,47,56,57,13,14,15,15,14.9,1150,1172,94800,285940,359982,4514,16388,20888
Porticello,21,9,46,61,2001,2005,2000,2001,178,369,220,217,17,25,35,34,19,35,32,33,24.1,1844,1879,89929,243807,293582,4282,13003,15857
Aquilia,21,18,46,63,2004,2003,2008,2008,336,378,384,382,28,31,37,37,7,14,19,19,14.7,1123,1145,115365,324902,438508,5494,19855,25158
Lesina,20,15,67,77,1998,1995,2004,2005,225,1026,510,495,22,70,78,41,12,41,122,23,35.8,2696,2748,197891,434838,550021,9895,23984,31901
Le Grazie,20,14,27,27,2001,2004,2006,2006,97,383,219,218,42,152,131,122,22,94,101,98,15.7,1184,1206,100147,259107,326338,5007,14175,18490
Calasetta,20,11,131,143,1983,1991,1995,2004,1967,3296,1350,951,229,916,927,423,34,51,70,66,90.2,6799,6929,696064,1528595,1950400,34803,86001,111935
Bianco,19,17,153,239,2005,2005,2005,2005,673,709,571,542,55,62,70,71,9,12,13,13,28.3,2184,2226,122619,494625,613616,6454,33702,42434
Savelletri,18,17,386,135,2000,1999,1987,2000,453,1192,2125,660,36,116,993,368,12,19,18,26,89.5,6863,6995,315238,798702,993511,17513,44785,47358
Torre Del Greco,18,12,59,69,1984,1990,1999,2000,544,987,379,376,45,61,48,43,12,57,13,4,19.1,1460,1488,97976,239612,288399,5443,14977,18605
San Felice Circeo,18,14,50,50,1986,1988,2003,2003,326,1102,1522,1438,58,148,163,116,16,36,70,49,21.8,1654,1686,192356,414562,511716,10686,30201,39895
Pesaro,18,10,10,8,2006,2002,2009,2010,110,303,182,135,18,26,78,79,11,14,24,23,6.8,516,526,183101,411853,544150,10172,25243,33869
Arenzano,18,18,218,288,2007,2007,2010,2010,98,269,177,203,32,39,53,58,4,7,5,5,22.4,1738,1772,122251,396145,471553,6792,27867,33906
Mazara Del Vallo,18,17,84,143,1996,1996,2006,2006,266,703,533,551,54,188,87,79,12,40,13,11,17.0,1294,1319,114502,257840,315596,6361,16940,21740
Cariati,17,16,76,124,2003,2003,2006,2006,346,422,572,591,18,24,34,33,14,16,24,24,13.6,1049,1069,103497,279723,355115,6088,21748,27661
Camogli,16,16,580,651,2007,2007,2011,2011,152,409,955,820,48,116,858,831,10,15,26,25,59.6,4610,4698,267633,640762,817711,16727,61773,76584
Numana,16,9,62,90,2005,2002,2006,2006,1114,1017,847,871,93,118,129,128,18,26,44,45,25.7,1956,1993,212598,581420,745121,13287,41140,53214
Acciaroli,15,15,194,142,1999,1999,2008,2009,586,832,955,923,59,63,79,83,10,14,8,8,26.0,1997,2035,150827,420640,506199,10055,30722,34827
La Maddalena,15,9,72,26,1989,1983,1995,1996,562,1252,1293,755,159,600,2111,1926,33,44,121,117,69.4,5212,5312,1258234,2608659,3336309,83882,193324,259628
Catanzaro,15,14,47,62,2006,2005,2004,2004,389,493,428,406,30,42,71,68,7,10,9,9,14.5,1111,1132,85831,268472,345316,5722,21496,27513
Porto Azzurro,14,7,35,44,2006,2005,2004,2004,571,403,469,480,48,37,96,72,2,7,8,8,9.8,745,759,64644,178949,223157,4617,14759,19150
Alghero,14,11,83,8,2003,2004,2007,2006,235,246,226,231,26,27,19,23,9,12,10,10,22.8,1756,1790,27198,165299,241490,1943,10683,14468
Cefalu,14,11,21,23,1993,1995,2003,2004,247,736,110,147,24,29,21,22,14,17,14,15,9.6,725,739,121731,269683,334410,8695,22070,28356
Porto Ercole,14,13,108,59,2003,2003,2011,2010,287,1367,361,245,21,83,36,29,4,31,32,20,24.0,1835,1870,86942,250228,322292,6210,18758,24055
Terrasini,13,13,31,37,1995,1995,2000,2001,1173,5065,532,452,82,556,2023,1693,23,75,204,177,36.2,2727,2779,940201,1952461,2467316,72323,171440,226358
Molfetta,13,10,16,25,1988,1992,1992,1993,458,856,717,760,52,83,146,150,87,71,75,75,7.1,535,546,75231,214742,306288,5787,19005,26956
Sperlonga,13,11,56,78,1989,1996,2004,2006,427,2363,563,534,267,253,185,59,10,13,11,10,32.3,2436,2483,314588,645396,800213,24199,57087,74735
Porto San Giorgio,13,10,12,16,1998,1996,2000,2001,278,405,247,243,36,61,64,59,12,32,17,17,7.7,578,589,37768,103758,130960,2905,8840,11439
Santa Maria Di Castellabate,12,9,129,137,1988,1991,2009,2008,412,511,634,724,28,50,59,75,9,26,9,9,16.3,1244,1268,91148,241377,281692,7596,23507,28385
Fossacesia,12,8,59,34,1998,1998,1998,2004,878,10335,2057,937,532,801,1807,905,25,97,44,58,47.0,3533,3601,722793,1630738,2133311,60233,151020,201378
Trebisacce,12,12,15,22,1998,1998,2007,2008,262,481,416,424,28,52,94,91,12,66,41,34,5.6,427,435,43594,122071,168381,3633,13174,17161
Torre San Giovanni D'Ugento,12,12,95,120,2002,2002,2009,2008,525,541,630,586,46,54,58,60,6,12,11,12,14.4,1110,1131,88582,237045,288097,7382,25405,30683
