Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,4289,1607,99456,83763,2005,2005,2007,2007,556,1021,642,816,42,103,91,142,19,58,38,59,16211.8,1252130,1276171,68631951,210161185,252371284,16002,55059,65287
Turkey,3216,1327,98787,120214,2004,2003,2007,2007,1145,1184,1206,1230,93,121,110,127,31,74,48,59,14595.9,1127506,1149155,78071724,197559448,236957763,24276,74852,91278
France,3176,926,36450,24860,1999,2004,2005,2006,249,636,352,486,22,61,78,102,12,52,37,43,7859.7,605083,616701,28139276,85773853,103901378,8860,28683,33767
Greece,3006,978,81799,49219,2002,2001,2006,2007,690,864,848,907,52,89,91,105,12,61,34,52,15195.9,1172748,1195264,69088727,196374670,230673908,22984,66224,71260
Malta,1963,782,28260,30469,2002,2004,2007,2007,431,566,536,529,37,78,97,116,18,58,42,50,5347.7,411843,419750,23866677,64327044,74898151,12158,37283,43455
Tunisia,1374,377,12549,7301,2000,2002,2001,2002,455,611,472,528,30,70,43,71,18,60,39,54,2957.2,227630,232000,15391261,39855900,49419641,11202,29754,32376
Croatia,1338,410,10989,7432,1993,2000,2003,2005,214,491,341,387,20,59,59,78,19,55,46,56,2610.1,201193,205056,10600115,31718250,37108902,7922,24620,27654
Algeria,622,329,7407,9925,2005,2003,2007,2008,616,778,801,825,64,117,114,120,42,70,76,81,1634.3,124371,126759,6671539,20876893,24182939,10726,45433,58444
Egypt,607,365,20777,31075,2004,2005,2006,2006,1213,1372,1323,1338,108,161,148,153,35,76,63,70,3163.5,243385,248058,19292329,52715374,60836907,31783,103279,127848
Slovenia,594,253,3435,3719,2003,2004,2006,2008,109,393,273,307,15,54,70,80,21,57,66,89,701.3,53923,54958,2495118,9101232,10784477,4201,17294,20749
Libya,420,204,11387,19012,2004,2004,2008,2008,781,837,911,937,82,106,135,141,32,57,68,70,1901.6,146940,149762,10655099,25684531,28847902,25369,71665,88149
Albania,331,86,4198,1144,1986,1994,1994,1996,335,616,639,594,29,202,149,128,15,51,55,62,1115.5,85836,87484,4417266,12266085,14233694,13345,34466,34267
Gibraltar,312,295,10273,17373,2009,2009,2010,2010,1080,1236,1244,1265,102,118,130,132,74,113,150,158,1434.6,110843,112971,7374091,19298643,23873746,23635,85309,106200
Belgium,190,117,13666,14563,2007,2007,2008,2007,2369,2540,2389,2402,168,216,160,164,21,57,25,29,1928.1,148350,151198,12296559,35263322,41401112,64719,208339,247499
United States of America,189,134,47700,71240,2010,2009,2010,2010,5124,5615,5431,5587,408,479,455,488,31,103,78,88,5190.9,395291,402880,35319562,91577969,103642804,186876,588585,718024
