port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Island View - Pennington,3,2,2011,2011,2010,2010,67201535,126445264,137,236,270,269,7,533
Saldanha - Mossel Bay,7,3,1989,1989,1990,1990,41351658,24234953,2562,3173,2850,2984,11,858
Salt River - Laaiplek,3,2,1995,1999,1988,1988,10473048,8631228,2623,2393,4044,4127,9,692
Congella - East London,3,3,1997,1997,2008,2009,18375259,31590317,280,330,282,279,3,201
Congella - St Francis Bay,1,1,2015,2015,2015,2015,13317411,20785557,626,626,626,626,2,177
Sezela - Island View,1,1,1997,1997,1997,1997,213799,89553,67,67,67,67,0,35
Durban - Kenton-On-Sea,1,1,2011,2011,2011,2011,33099951,39395469,372,372,372,372,2,150
Durban - Port Alfred,2,2,2004,2004,2010,2010,33335751,37513044,332,332,337,337,3,202
Port Alfred - Port Elizabeth,4,4,1998,1998,2002,2007,18057987,19799637,325,546,140,116,3,249
Island View - Port Saint John'S,3,2,1997,2002,1990,1989,6235094,3767727,565,390,475,534,1,88
Port Saint John'S - Pennington,1,1,2017,2017,2017,2017,743051,202878,193,193,193,193,0,14
Pennington - Richards Bay,1,1,2017,2017,2017,2017,2978921,813347,773,773,773,773,1,47
Salt River - Port Saint John'S,1,1,1978,1978,1978,1978,13094199,6942792,2139,2139,2139,2139,2,178
Saldanha - St Francis Bay,1,1,1987,1987,1987,1987,5893945,3192400,3691,3691,3691,3691,3,197
St Francis Bay - Mossel Bay,1,1,1987,1987,1987,1987,389139,210774,244,244,244,244,0,18
Elands Bay - Port Nolloth,2,2,1970,1970,1969,1968,1157696,1438361,462,462,428,417,1,41
Durban - Laaiplek,1,1,2010,2010,2010,2010,30460174,52377045,922,922,922,922,2,166
Cape Town - St Francis Bay,1,1,1990,1990,1990,1990,3371201,1736181,7542,7542,7542,7542,5,380
St Francis Bay - Salt River,1,1,1990,1990,1990,1990,456214,234952,1021,1021,1021,1021,1,82
Island View - Port Alfred,1,1,2015,2015,2015,2015,10840911,19121958,312,312,312,312,1,95
Durban - Sezela,1,1,2011,2011,2011,2011,38376908,71775409,458,458,458,458,2,167
Port Elizabeth - Goudiniweg,1,1,2001,2001,2001,2001,8040081,11398981,1086,1086,1086,1086,8,625
Simon'S Town - East London,1,1,2001,2001,2001,2001,2439619,1810751,489,489,489,489,0,6
Simon'S Town - Kommetjie,2,2,1998,1998,1990,1989,3050206,1903631,2001,2001,2198,2399,3,250
Strand - Elands Bay,1,1,2007,2007,2007,2007,218354,105787,362,362,362,362,0,21
Port Saint John'S - Port Edward,2,1,1987,1987,1987,1987,3275884,2118485,353,353,353,353,1,45
Port Alfred - East London,1,1,1987,1987,1987,1987,283401,183273,61,61,61,61,0,6
Port Of Ngqura - Port Alfred,3,2,1984,1986,1989,1990,1502906,2095655,354,320,123,117,1,101
Port Nolloth - Bottelary,1,1,1986,1986,1986,1986,25103830,35915663,1160,1160,1160,1160,2,187
Bottelary - Elands Bay,1,1,1975,1975,1975,1975,1247593,1186775,1644,1644,1644,1644,1,92
Port Nolloth - Laaiplek,1,1,1975,1975,1975,1975,475448,452270,626,626,626,626,1,45
Laaiplek - Elands Bay,1,1,1975,1975,1975,1975,158205,150493,208,208,208,208,0,16
Cape Town - Knysna,1,1,2001,2001,2001,2001,132751,57244,333,333,333,333,0,22
Knysna - Port Elizabeth,1,1,2001,2001,2001,2001,223901,96549,561,561,561,561,0,34
Elands Bay - Komkans,1,1,1976,1976,1976,1976,11818554,24218982,88,88,88,88,0,0
Port Elizabeth - Southbroom,1,1,2010,2010,2010,2010,15266919,18932923,377,377,377,377,1,115
East London - Kenton-On-Sea,1,1,1980,1980,1980,1980,864112,978832,2256,2256,2256,2256,2,151
Durban - Elands Bay,1,1,1998,1998,1998,1998,51259343,54717307,984,984,984,984,7,565
Kommetjie - Port Nolloth,1,1,2010,2010,2010,2010,240038,129200,1412,1412,1412,1412,1,72
Port Nolloth - Saldanha,1,1,2010,2010,2010,2010,152573,82122,897,897,897,897,4,299
Saldanha - Kommetjie,2,2,1999,1999,1994,1994,1455516,887144,1910,1910,1526,1497,2,172
Kommetjie - Goudiniweg,2,1,2010,2010,2010,2010,345610,186024,1017,1017,1017,1017,1,105
Simon'S Town - Riviersonderend,1,1,1993,1993,1993,1993,185105692,332468605,1252,1252,1252,1252,12,963
Congella - Port Edward,1,1,2011,2011,2011,2011,9720372,16703672,294,294,294,294,1,104
Lerato - Cape Town,1,1,2011,2011,2011,2011,3101705,3152428,1268,1268,1268,1268,6,438
