port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Mersin-Free Zone - Iskenderun,401,132,2003,2001,2006,2005,1760804488,2097695888,93,101,124,124,326,25215
Diliskelesi - Bostanci,7,7,2006,2006,2008,2009,6037048,8211559,61,87,69,69,2,158
Hereke - Zeytinburnu,202,148,1989,1990,1992,1992,58850445,79747646,42,83,78,75,28,2144
Zeytinburnu - Canakkale,678,501,1996,1996,1998,1999,1671584936,2530584574,271,338,354,353,315,24086
Nemrut - Kartal,169,102,1988,1990,1989,1989,141745466,211236913,267,324,309,310,51,3865
Istanbul - Karabiga,190,169,2007,2007,2009,2009,1524265600,2792965530,130,165,178,180,197,15231
Karabiga - Nemrut,55,52,2003,2002,2009,2009,331752525,469514289,202,279,267,291,72,5502
Nemrut - Yesilkoy,135,122,2001,2001,2008,2008,448246888,713088684,248,270,289,288,72,5541
Nemrut - Tuzla,56,54,1998,1998,2000,2000,195183682,262975083,307,410,417,417,153,11638
Tuzla - Hereke,15,14,1993,1992,2003,2003,5399112,7697656,44,68,64,65,19,1411
Zeytinburnu - Yilport,172,101,1999,1993,2003,2004,36635934,55659865,39,61,63,66,54,4088
Tekirdag - Zeytinburnu,321,199,1991,1992,1995,1995,114858492,158358344,76,82,78,78,50,3747
Istanbul - Canakkale,75,73,1998,1998,2005,2006,445287313,765046546,304,340,308,306,54,4197
Sinop - Canakkale,2,2,1999,1999,2004,2003,9526706,13591526,855,855,937,935,1,114
Cesme - Datca,2,2,1982,1982,1984,1983,1061509,1707761,186,186,186,186,0,21
Tuzla - Korfez,13,11,2005,2004,2005,2004,11190842,15982243,55,84,96,96,26,2005
Korfez - Zeytinburnu,68,46,1990,1991,1995,1996,15125941,23282073,49,66,51,50,13,1001
Nemrut - Ambarli,326,136,2003,2004,2006,2006,2708378154,3231241041,263,281,285,286,387,29864
Zonguldak - Zeytinburnu,56,52,1996,1996,2007,2008,172646488,278559390,160,317,278,261,38,2896
Zeytinburnu - Nemrut,564,369,1992,1992,1996,1996,741966380,1060418598,256,301,294,291,209,15872
Iskenderun - Mersin,167,103,1996,1995,2001,2002,337097797,400926983,97,145,209,197,91,6936
Zeytinburnu - Sinop,130,106,1989,1989,1989,1989,162823197,223458373,320,369,368,366,43,3283
Istanbul - Korfez,48,37,2005,2003,2011,2011,106497762,174403491,81,87,113,114,103,7980
Zeytinburnu - Gelibolu,432,363,1996,1997,2002,2003,1157087919,1939280159,162,248,280,288,166,12791
Sile - Zeytinburnu,175,150,1998,1999,1999,1999,294174989,479052368,47,170,111,109,46,3494
Karabiga - Zeytinburnu,147,112,1996,1995,2001,2002,275773454,444311055,96,164,150,141,47,3638
Imroz - Eregli,39,30,2002,2007,2012,2012,216988415,366096784,136,179,189,194,54,4117
Eregli - Yesilkoy,176,132,2003,2003,2010,2010,521482232,945127866,100,119,137,138,122,9351
Tekirdag - Imroz,10,10,2001,2001,2008,2008,224860595,346652986,153,695,830,1030,27,2056
Eregli - Bakirkoy,212,96,2003,2001,2006,2006,224192532,385973128,60,113,112,113,109,8331
Eregli - Karabiga,18,18,2009,2009,2004,2004,202037529,337485790,72,395,402,396,32,2474
Yesilkoy - Mersin-Free Zone,14,7,2008,2005,2007,2008,195508293,233379508,759,749,750,751,35,2727
Bostanci - Bakirkoy,64,39,2007,2006,2007,2007,106133266,162749940,76,105,73,64,32,2466
Bakirkoy - Gelibolu,150,147,2003,2003,2006,2006,764982510,1295577923,109,296,262,266,126,9688
Gelibolu - Imroz,31,27,2004,2003,2007,2007,671215587,1063095804,165,1679,1252,1191,110,8418
Istanbul - Gelibolu,215,197,2004,2003,2009,2009,1356477878,2436692891,138,179,197,200,173,13360
Imroz - Korfez,85,76,2007,2007,2008,2008,678787622,1129784039,199,213,207,207,274,21234
Korfez - Yesilkoy,368,64,2007,2005,2007,2007,338784770,567224094,52,71,68,69,343,26005
Yesilkoy - Bostanci,62,53,2006,2005,2008,2008,171709982,275272907,40,226,86,79,33,2577
Iskenderun - Yilport,35,31,2001,2001,2004,2004,264570915,419836004,901,947,931,928,62,4770
Iskenderun - Bakirkoy,44,41,2000,2001,2006,2007,462288604,733411566,839,826,854,858,64,4948
Imroz - Bakirkoy,359,307,2007,2007,2009,2009,2496534756,4403738174,165,188,182,182,415,32074
Diliskelesi - Isdemir,41,29,1993,1995,1997,1997,131202457,198292819,874,890,938,942,32,2458
Borusan Fertilizer Jetty - Diliskelesi,167,91,2004,2003,2005,2004,531570355,555639862,87,77,93,93,112,8635
Diliskelesi - Izmit,8,8,2003,2003,2006,2005,2252573,2318288,37,50,28,37,4,325
Ambarli - Zeytinburnu,51,33,2000,1997,2002,2002,27362563,45993547,42,100,110,113,13,1016
Canakkale - Yesilkoy,61,61,2002,2002,2007,2008,247460659,394050859,204,302,271,266,43,3281
Imroz - Karabiga,39,39,2008,2008,2007,2007,816991692,1385216018,181,701,588,562,100,7741
Karabiga - Ambarli,435,37,2013,2003,2008,2007,571751759,1002043710,87,246,251,281,116,8842
Bandirma - Zeytinburnu,453,271,1991,1991,1994,1994,107018527,146616162,65,78,72,72,73,5466
Ambarli - Eregli,225,65,2004,1998,2007,2007,240750547,429759172,59,134,136,142,83,6272
Isdemir - Yesilkoy,39,36,2006,2006,2009,2010,1050734071,1875555695,851,867,885,887,81,6235
Eregli - Istanbul,67,58,1993,1995,2005,2005,123244809,213106731,111,152,173,176,35,2725
Trabzon - Hopa,20,12,1994,1997,2009,2008,8740223,12201016,80,157,111,104,6,477
Gorele - Mimarsinan,1,1,2004,2004,2004,2004,3317589,2365455,4808,4808,4808,4808,4,280
Fethiye - Antalya,5,5,1994,1994,2008,2011,6920206,7765428,893,1031,774,905,3,232
Mimarsinan - Sile,2,2,2003,2003,2002,2002,1590291,2391163,107,107,71,70,0,21
Sile - Trabzon,15,7,2006,2005,2008,2009,76343307,108976162,491,1814,603,580,19,1459
Trabzon - Zeytinburnu,36,24,2002,2000,2009,2009,168499805,253142376,528,719,583,576,30,2325
Haydarpasa - Canakkale,34,32,1998,1998,2000,2001,101498481,153051160,277,665,421,413,34,2620
Zeytinburnu - Yarimca,61,52,1994,1995,1998,1998,16584413,25986934,50,54,60,61,12,893
Yarimca - Gelibolu,13,8,1999,2001,2000,2001,55179689,67646115,138,185,142,143,11,864
Fethiye - Tuzla,3,3,1996,1996,1996,1996,7399259,10251444,1055,1018,781,748,5,411
Tuzla - Zeytinburnu,97,94,1997,1997,2001,2001,88502661,116521234,50,137,116,112,124,9400
Tekirdag - Bakirkoy,138,80,2000,1998,2003,2003,100651600,145476504,71,79,73,72,44,3341
Imroz - Zeytinburnu,218,196,1997,1997,2000,2001,490217793,798892394,171,209,216,214,69,5255
Zeytinburnu - Toros Gubre,41,27,1998,1999,2000,2000,282910642,426370689,839,865,869,870,50,3846
Sinop - Antalya,1,1,1992,1992,1992,1992,890501,1504601,557,557,557,557,0,28
Istanbul - Diliskelesi,11,11,1999,1999,2004,2005,5384712,8502925,77,76,86,86,6,451
Diliskelesi - Dikili,3,3,2002,2002,2006,2006,3232970,4861886,292,272,274,276,2,164
Dikili - Kartal,6,6,1989,1989,1988,1988,5938533,9609630,378,445,436,426,2,118
Kartal - Sinop,32,26,1981,1984,1984,1983,31040930,46190367,331,384,404,415,10,725
Isdemir - Antalya,20,17,1994,1996,2001,2001,48826352,80625042,292,298,299,299,9,701
Dortyol - Antalya,6,6,1983,1983,1982,1982,5233354,8015003,285,398,393,385,2,145
Konak - Kartal,9,8,1988,1989,1993,1992,6811200,9343814,312,335,328,331,3,199
Gelibolu - Izmir,43,38,1989,1989,1995,1994,42274108,59065016,179,236,215,220,20,1503
Izmir - Kartal,60,42,1986,1987,1989,1988,50828418,75546871,299,329,332,328,18,1384
Istanbul - Iskenderun,17,17,1996,1996,2002,2003,141096178,216344783,870,873,884,886,24,1856
Istanbul - Tekirdag,78,59,1992,1992,2000,2000,83701876,124451692,101,110,112,112,25,1888
Tekirdag - Izmit,3,3,2002,2002,2005,2005,1780194,2688489,133,127,123,124,2,159
Nemrut - Ayvalik,58,45,1985,1986,1994,1994,44194593,61935922,112,158,161,163,16,1191
Mersin - Izmir,41,28,2006,2004,2009,2009,448746130,581948178,593,615,618,620,84,6466
Izmir - Derince,32,25,1998,2002,2005,2002,355801931,154003894,337,363,365,369,27,2044
Imroz - Yesilkoy,454,354,2008,2008,2009,2009,3428087013,6186987564,164,172,178,178,447,34568
Eregli - Diliskelesi,77,56,2001,2000,2005,2005,80704427,131350989,116,136,111,110,48,3666
Diliskelesi - Bakirkoy,629,69,2007,2003,2006,2006,66329870,107865196,48,55,58,58,199,15000
