,exp_code_str3,exp_name,HS2,description,USD,tonne
0,096,Brunei Darussalam,27," Anthracite, not agglomerated",3864189126.48,8702242.762125
1,096,Brunei Darussalam,29, Saturated acyclic hydrocarbons,175303423.533,529405.930205
2,096,Brunei Darussalam,73, Sheet piling of iron or steel,19385650.269,13331.932258
3,096,Brunei Darussalam,72," Pig iron, non-alloy, <0.5% phosphorus",15288475.616999999,51000.44444000001
4,096,Brunei Darussalam,03," Ornamental fish, live",4280030.581,960.940817
5,096,Brunei Darussalam,84, Nuclear reactors,2793726.468,633.5249650000001
6,096,Brunei Darussalam,61," Mens, boys overcoats, etc, of wool or hair, knit",2424000.7369999997,93.241789
7,096,Brunei Darussalam,47, Mechanical wood pulp,2412909.195,13724.791835
8,096,Brunei Darussalam,85, Electric motors of an output < 37.5 watts,2241069.842,4992.360465
9,096,Brunei Darussalam,76," Aluminium unwrought, not alloyed",1896360.464,327.986892
10,096,Brunei Darussalam,87, Pedestrian controlled tractors,1799680.9740000002,411.8397140000001
11,096,Brunei Darussalam,39, Polyethylene - specific gravity <0.94 in primary form,1667748.9619999998,881.689001
12,096,Brunei Darussalam,21," Coffee extracts, essences, concentrates, preparations",1110675.812,86.557184
13,096,Brunei Darussalam,44, Fuel wood,1020064.2359999999,880.904153
14,096,Brunei Darussalam,38, Artificial graphite,787981.3060000001,585.49691
15,096,Brunei Darussalam,90," Optical fibres, except for telecommunications",648199.04,5.831252999999999
16,096,Brunei Darussalam,64," Waterproof footwear (Wellingtons etc), metal toe cap",485008.725,16.121504
17,096,Brunei Darussalam,71," Pearls natural, not permanently mounted or set",471621.26600000006,7.6354049999999996
18,096,Brunei Darussalam,62," Mens, boys overcoats of wool or hair, not knit",322802.789,9.323917
19,096,Brunei Darussalam,94," Seats, aircraft",301890.88800000004,125.254853
20,096,Brunei Darussalam,49," Brochures, leaflets and similar, in single sheets",286581.203,6.847098
21,096,Brunei Darussalam,88," Gliders, hang gliders",285223.243,1.523548
22,096,Brunei Darussalam,09," Coffee, not roasted, not decaffeinated",278707.278,124.880623
23,096,Brunei Darussalam,89," Cruise ships, excursion boats, ferry boats",275248.833,577.577127
24,096,Brunei Darussalam,23," Flour or meal, pellet of meat or offal for animal fee",188780.511,342.114821
25,096,Brunei Darussalam,48, Newsprint,160031.879,392.416681
26,096,Brunei Darussalam,74, Copper mattes,151938.27599999998,31.822284
27,096,Brunei Darussalam,34," Soaps, for toilet use, solid",131640.045,180.49124899999998
28,096,Brunei Darussalam,15," Lard, other pig fat and poultry fat, rendered",122304.743,147.671232
29,096,Brunei Darussalam,07," Potatoes seed, fresh or chilled",103274.88500000001,87.66058799999999
30,096,Brunei Darussalam,41," Bovine skins, whole, raw",102442.054,140.34863
31,096,Brunei Darussalam,63, Electric blankets of textile material,98343.528,49.315578
32,096,Brunei Darussalam,19," Infant foods of cereals, flour, starch or milk, retai",86238.3,21.566626000000003
33,096,Brunei Darussalam,32, Quebracho tanning extract,83100.12,22.850308
34,096,Brunei Darussalam,60," ""Long pile"" knit or crochet textile fabric",73804.733,20.422624
35,096,Brunei Darussalam,82, Spades and shovels,59520.795,12.372035
36,096,Brunei Darussalam,28, Chlorine,57126.912,85.614851
37,096,Brunei Darussalam,35, Casein,52416.543000000005,5.091366
38,096,Brunei Darussalam,16," Sausages, similar products of meat, meat offal & bloo",47852.906,12.325898
39,096,Brunei Darussalam,95," Rideable wheeled toys, dolls carriages",46479.94,13.665863
40,096,Brunei Darussalam,86," Rail locomotives, externally electrically powered",40353.473,15.968027
