dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Container,24,10,1994,1994,1994,1994,174265457,228855195,264,285,286,287,38,2953
General cargo,42,14,1999,1990,1997,1997,82736439,116554218,302,375,412,402,40,3000
Ro-Ro,28,2,1986,1994,1980,1981,17882988,12318592,162,125,205,201,33,2497
Oil tanker,6,3,1995,1992,1996,1996,38257482,57213972,342,478,619,625,35,2651
Bulk carrier,1,1,2002,2002,2002,2002,4352861,7109765,250,250,250,250,1,47
