Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Genenbos,2,2,1,1,2000,2000,1996,2003,168,168,129,161,22,22,19,24,48,48,47,48,0.4,33,34,4264,10665,13725,2132,5858,7710
Schilde,2,2,1,1,2006,2006,2009,2009,256,256,250,252,47,47,54,55,26,26,21,21,0.4,26,27,4152,11912,17118,2076,6767,9733
Leffinge,2,2,0,0,1999,1999,1998,1999,198,198,192,178,34,34,36,35,28,28,18,22,0.3,24,25,179,397,451,89,211,250
Herentals,2,2,3,3,1998,1998,1998,1998,682,682,693,658,99,99,125,120,22,22,16,18,1.0,78,79,10196,29250,42035,5098,16617,23900
Herstal,2,2,1,2,1998,1998,1987,1987,544,544,409,415,68,68,112,112,9,9,16,16,0.7,50,51,5270,15118,21725,2635,8588,12352
Lier,2,1,6,2,1988,1988,1988,1988,379,379,379,379,53,53,86,86,16,16,19,19,0.9,71,73,17306,38388,43643,8653,20365,24141
Kerkhove,1,1,1,1,2011,2011,2011,2011,73,73,73,73,22,22,22,22,53,53,53,53,0.6,46,47,502,1832,2705,502,3002,4099
Zwijnaarde,1,1,13,16,2011,2011,2011,2011,853,853,853,853,146,146,146,146,5,5,5,5,2.3,170,173,5890,21506,31754,5890,35241,48125
Viersel,1,1,0,0,1985,1985,1985,1985,251,251,251,251,40,40,40,40,20,20,20,20,0.2,13,13,1156,3317,4767,1156,3769,5421
Paal,1,1,0,0,2000,2000,2000,2000,22,22,22,22,6,6,6,6,0,0,0,0,0.0,1,1,189,541,778,189,615,884
Grobbendonk,1,1,0,0,1985,1985,1985,1985,240,240,240,240,44,44,44,44,22,22,22,22,0.2,12,12,1109,3182,4572,1109,3615,5199
Hoboken,1,1,1,1,2007,2007,2007,2007,219,219,219,219,30,30,30,30,13,13,13,13,0.5,38,38,2172,6726,8579,2172,7469,9638
Humbeek,1,1,1,2,2003,2003,2003,2003,407,407,407,407,134,134,134,134,28,28,28,28,0.3,25,25,4904,14067,20216,4904,15983,22988
Wellen,1,1,2,2,1999,1999,1999,1999,887,887,887,887,129,129,129,129,25,25,25,25,0.8,58,59,6347,18207,26165,6347,20687,29753
Lanaye (Ternaaien),1,1,1,1,1997,1997,1997,1997,340,340,340,340,40,40,40,40,10,10,10,10,0.2,18,19,2830,8120,11668,2830,9225,13269
Bever,1,1,0,0,2008,2008,2008,2008,83,83,83,83,13,13,13,13,809,809,809,809,1.4,108,110,756,1551,1671,756,1682,1899
Oosterlo,1,1,1,1,2003,2003,2003,2003,426,426,426,426,71,71,71,71,9,9,9,9,0.3,21,22,2369,6797,9768,2369,7723,11107
Sint-Amands,1,1,31,48,2016,2016,2016,2016,1237,1237,1237,1237,107,107,107,107,1,1,1,1,2.3,179,182,21572,42694,52954,21572,68865,80069
Kwaadmechelen,1,1,1,1,2002,2002,2002,2002,360,360,360,360,49,49,49,49,29,29,29,29,0.2,16,16,2974,8531,12259,2974,9693,13940
Lokeren,1,1,1,1,2009,2009,2009,2009,22,22,22,22,8,8,8,8,3,3,3,3,0.0,3,3,529,1047,1299,529,1690,1964
Niel,1,1,1,1,1994,1994,1994,1994,231,231,231,231,47,47,47,47,21,21,21,21,0.2,16,17,3102,8898,12787,3102,10110,14540
Wiers,1,1,2,2,2008,2008,2008,2008,272,272,272,272,29,29,29,29,12,12,12,12,0.5,35,35,3783,11097,15304,3783,15156,19110
Leopoldsburg,1,1,0,0,1973,1973,1973,1973,458,458,458,458,36,36,36,36,34,34,34,34,0.2,11,12,1941,3953,4980,1941,4514,5951
Berneau,1,1,0,0,1973,1973,1973,1973,424,424,424,424,49,49,49,49,60,60,60,60,0.2,17,17,1798,3662,4613,1798,4181,5512
Couillet,1,1,0,0,2016,2016,2016,2016,215,215,215,215,117,117,117,117,63,63,63,63,0.3,25,26,360,739,796,360,801,904
Roselies,1,1,0,0,2016,2016,2016,2016,127,127,127,127,49,49,49,49,28,28,28,28,0.2,13,13,212,436,470,212,473,534
Langerlo,1,1,2,4,2009,2009,2009,2009,443,443,443,443,41,41,41,41,20,20,20,20,0.2,13,13,25871,53081,57198,25871,57567,65001
Deurne,1,1,2,2,1999,1999,1999,1999,783,783,783,783,84,84,84,84,46,46,46,46,0.7,55,56,5602,16070,23094,5602,18259,26261
