Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Kingdom of Great Britain and Northern Ireland,6805,1508,43160,32281,2003,2006,2007,2008,210,360,252,273,21,52,44,54,11,36,32,40,7802.6,586461,597721,35466661,97976421,114958713,5212,16132,19034
Netherlands,5069,2134,13537,15499,2004,2006,2009,2008,119,171,145,147,22,53,54,63,23,52,56,68,5190.4,391443,398959,14207939,41308732,47882440,2803,9242,11159
Germany,2111,1064,30501,26168,2006,2006,2009,2009,355,390,367,378,32,49,38,39,23,39,36,36,3773.0,283125,288561,19796588,60830653,70972874,9378,31539,37034
France,2110,1013,23980,26524,2006,2006,2010,2009,275,381,300,306,28,52,59,57,20,32,27,29,3414.2,255686,260595,17076695,51056256,59133514,8093,28313,34289
Sweden,1441,382,19877,13621,2003,2005,2004,2004,557,823,646,718,40,88,58,75,10,30,18,22,3554.4,266128,271237,13581998,37673618,44688510,9425,29834,34949
Spain,950,552,23637,22188,2006,2006,2008,2009,867,1267,1299,1378,95,128,117,131,17,38,26,32,3536.7,270032,275216,17523295,55306250,67399114,18446,66815,81462
Norway,733,353,5420,6395,2004,2004,2007,2007,591,700,693,724,59,78,76,85,21,39,40,52,1190.9,89214,90927,5672485,16847327,20951720,7739,29714,38656
Russian Federation,475,324,19413,27077,2006,2007,2009,2009,1398,1496,1618,1564,123,146,159,155,49,75,69,75,2672.2,193692,197411,13306536,41945203,48580571,28014,110689,140694
Ireland,465,137,5146,3093,2005,2005,2010,2008,617,747,605,630,51,89,46,53,15,47,17,23,867.8,65834,67098,4702311,11578690,13992543,10112,27986,32839
Denmark,438,244,4697,4411,2003,2004,2006,2007,530,630,595,652,48,71,79,103,10,36,37,51,890.6,66740,68021,3619770,11863908,14770258,8264,31512,39662
Finland,432,170,8896,7715,2006,2005,2007,2007,1243,1269,1263,1284,95,156,116,133,16,56,24,35,2395.9,179864,183317,8835504,21509692,25899603,20453,59843,70380
Portugal,292,187,10482,11336,2006,2006,2008,2008,1151,1165,1180,1175,90,107,88,88,21,43,28,30,1416.6,108147,110223,8233507,22756639,27054203,28197,92384,111155
United States of America,271,221,45975,63827,2008,2009,2009,2009,4151,4544,4489,4562,371,395,391,412,40,75,65,74,5420.6,412844,420771,32761306,90854392,107936169,120890,424625,528967
Morocco,216,111,11190,8286,2007,2007,2009,2009,1449,1528,1479,1494,113,140,113,119,20,64,29,45,1185.3,90923,92669,7263980,20637853,23891441,33630,105242,121566
Italy,190,117,13666,14563,2007,2007,2008,2007,2369,2540,2389,2402,168,216,160,164,21,57,25,29,1928.1,148350,151198,12296559,35263322,41401112,64719,208339,247499
Estonia,159,129,4100,5572,2006,2006,2009,2009,1206,1227,1276,1295,113,131,121,131,9,48,31,36,644.1,48363,49291,2903382,9410470,11414159,18260,72581,89888
Turkey,154,117,13448,17741,2006,2006,2006,2006,3205,3244,3217,3226,277,303,229,240,30,84,70,81,1923.2,148220,151066,12461174,32394043,38737441,80917,257783,307965
Lithuania,128,88,2156,3322,2007,2007,2008,2008,1015,958,1053,1051,88,109,102,104,24,68,64,68,419.7,31513,32118,2152982,6902732,8290367,16820,65803,81131
