Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,61,29,806,1103,1998,2000,1999,1998,1612,1368,1411,1416,136,126,149,155,171,279,227,200,262.2,19984,20367,1248400,3906658,4808607,20466,75477,92320
Mauritania,55,18,342,434,1999,2002,2000,2000,364,461,386,385,32,79,74,72,106,91,122,124,154.1,11678,11902,418316,1484079,1700070,7606,30021,36547
Senegal,47,40,142,190,2004,2004,2007,2008,121,277,172,168,14,63,79,70,44,90,71,75,64.2,4905,4999,158924,502927,582009,3381,13256,16268
Liberia,21,7,441,539,2005,2007,2005,2005,705,750,735,740,53,118,102,113,101,97,129,131,90.0,6973,7107,425618,1533773,1672512,20268,74259,86691
Sierra Leone,18,14,185,225,2005,2005,2005,2005,507,561,510,508,40,166,39,39,94,115,172,175,54.8,4222,4304,193237,693627,772477,10735,40157,47672
Togo,16,11,195,290,2004,2007,2007,2007,1543,1473,1380,1422,174,314,211,207,83,125,146,148,78.5,5961,6076,314872,964872,1176446,19679,70898,88290
Morocco,14,10,284,351,2005,2005,2005,2005,1626,1789,1863,1839,151,175,191,188,161,161,157,158,73.7,5639,5747,459126,1485962,1770966,32795,119812,145111
Guinea,11,10,156,210,2002,2003,2003,2003,505,594,595,648,45,68,78,88,92,91,72,68,36.3,2790,2843,138444,460077,527512,12586,48170,57276
Guinea-Bissau,8,5,10,13,1997,1997,1996,1995,256,967,277,266,30,158,71,55,31,89,52,48,6.7,505,514,37505,99744,122776,4688,13311,16732
Algeria,7,4,134,206,2007,2006,2006,2006,1893,1893,1884,1883,174,177,176,178,97,110,89,91,29.6,2281,2325,102025,302810,452646,14575,69378,90474
Côte d'Ivoire,5,5,74,93,1996,1996,2002,2002,1135,1100,1112,1118,110,111,94,95,8,34,70,64,11.6,894,911,88412,308636,366882,17682,70045,85977
Cameroon,5,4,548,262,2004,2004,2003,2004,1992,2009,1998,2001,123,123,123,123,32,34,31,32,64.7,5010,5106,281407,518546,604591,56281,132282,140420
Nigeria,4,4,127,212,2008,2008,2008,2008,1849,1824,1824,1830,280,324,415,425,19,21,9,8,26.5,2041,2080,50680,312208,371997,12670,95062,118948
Cabo Verde,4,3,62,57,2004,2002,2002,2008,580,896,738,809,48,81,108,130,32,24,25,23,11.8,911,928,35470,174762,212519,8867,55752,70372
Brazil,4,4,237,384,2005,2005,2005,2005,3699,3694,3692,3691,652,620,621,622,254,282,280,282,34.3,2637,2687,154505,458741,703308,38626,192812,253442
Ghana,4,4,93,77,2008,2008,2008,2008,1461,1481,1373,1420,123,132,109,122,33,36,24,32,13.3,1024,1044,95570,239340,300542,23892,73722,89835
Gibraltar,3,3,56,90,1999,1999,2000,2000,1678,1715,1711,1709,162,166,166,166,118,157,160,162,11.1,858,874,36797,102151,158763,12266,57786,74895
France,2,2,2,2,1974,1974,1976,1977,2284,2284,2164,2103,392,392,348,313,542,542,712,843,2.7,202,206,16531,41632,57162,8266,23050,31845
Angola,2,2,158,27,2004,2004,2000,2003,2629,2629,2413,2544,366,366,160,302,143,143,22,105,47.9,3698,3769,144758,470318,476627,72379,221667,216744
Argentina,1,1,135,233,2008,2008,2008,2008,4104,4104,4104,4104,387,387,387,387,0,0,0,0,9.5,738,753,104099,206031,255545,104099,332328,386394
China,1,1,0,0,1986,1986,1986,1986,90,90,90,90,20,20,20,20,4,4,4,4,0.1,4,4,589,1306,1484,589,1385,1642
Tunisia,1,1,6,10,1986,1986,1986,1986,817,817,817,817,78,78,78,78,144,144,144,144,1.0,80,81,3929,10907,16951,3929,18509,23989
