Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,642,221,22374,16596,2007,2008,2008,2007,983,1117,998,1084,68,103,79,98,12,95,35,65,3836.5,294656,300313,12796831,50773520,60421068,19933,85238,103944
Guatemala,603,137,1646,1906,2005,2007,2006,2007,82,176,137,138,8,19,28,32,12,36,33,40,362.6,27924,28461,1793495,5914674,6634578,2974,10274,11949
Belize,134,36,2276,244,2008,2005,2009,2008,162,266,189,192,15,31,16,17,8,34,9,19,457.7,35426,36107,409740,3197356,3938146,3058,21410,25445
Costa Rica,95,47,2040,1799,2004,2004,2005,2005,733,738,696,764,43,59,60,67,11,39,26,36,365.7,28262,28805,1871905,6236949,6879308,19704,66297,75488
El Salvador,94,49,683,587,2008,2010,2009,2009,191,217,206,223,16,36,33,47,30,34,32,45,108.7,8364,8525,379619,1602952,1849084,4039,17762,20959
Mexico,86,41,3809,1730,2008,2007,2008,2010,608,907,549,930,40,83,70,111,9,51,27,64,681.8,52747,53760,1314353,6924548,7702586,15283,82484,101320
Colombia,83,40,2021,2238,2001,2004,2001,2002,1057,1052,1072,1075,82,113,99,100,16,55,32,35,358.5,27716,28248,2456065,7561809,8464834,29591,95055,110274
Cayman Islands,80,13,1938,223,2005,2005,2005,2005,348,395,366,365,22,31,23,25,7,15,8,9,460.0,35607,36291,378063,2799776,3537975,4726,32307,39852
Panama,62,31,1186,1575,2007,2006,2007,2008,816,969,887,894,71,80,82,82,20,69,49,57,214.7,16547,16865,1171795,4254485,4880097,18900,76385,92261
Jamaica,61,22,747,771,2011,2006,2009,2010,718,845,726,784,56,73,63,70,12,29,21,24,174.3,13421,13679,796967,2902372,3227463,13065,50696,59550
Cuba,30,13,454,193,2005,2005,2003,2006,600,823,835,783,53,62,62,69,30,32,19,30,98.9,7644,7791,536190,1718611,1945594,17873,56369,62202
Nicaragua,24,22,177,113,2008,2008,2009,2009,108,223,143,237,16,30,53,97,13,28,36,68,16.2,1255,1279,79205,276116,353652,3300,13263,15938
Dominican Republic,17,11,244,363,2003,2005,2005,2005,1148,1165,1173,1169,101,95,94,94,35,84,89,95,51.8,3981,4058,273778,739550,831564,16105,62201,79253
Bahamas,8,7,197,64,1994,1993,1992,1996,1058,1265,1705,1221,122,180,170,202,28,174,16,48,63.7,4853,4946,174004,579069,556292,21751,68332,71749
China,6,6,1712,2552,2009,2009,2004,2005,9186,9889,9903,10105,848,871,1209,1170,120,132,169,161,183.0,14144,14416,1070438,2841744,3884702,178406,766146,976629
Ecuador,6,6,241,298,2006,2006,2008,2007,1070,1191,1219,1200,96,141,156,177,46,60,75,80,21.6,1670,1703,148367,415831,519860,24728,90128,108145
