,exp_code_str3,exp_name,HS2,description,USD,tonne
0,092,British Virgin Islands,27," Anthracite, not agglomerated",71292796.411,337236.650863
1,092,British Virgin Islands,84, Nuclear reactors,6827773.97,3291.3757460000006
2,092,British Virgin Islands,07," Potatoes seed, fresh or chilled",452796.77999999997,2075.6738790000004
3,092,British Virgin Islands,89," Cruise ships, excursion boats, ferry boats",38372216.022,1881.093542
4,092,British Virgin Islands,40," Natural rubber latex, including prevulcanised",5291697.0,1038.20666
5,092,British Virgin Islands,28, Chlorine,1697548.094,774.833851
6,092,British Virgin Islands,29, Saturated acyclic hydrocarbons,900173.984,730.832189
7,092,British Virgin Islands,26," Iron ore, concentrate, not iron pyrites,unagglomerate",2258012.062,636.663472
8,092,British Virgin Islands,72," Pig iron, non-alloy, <0.5% phosphorus",680786.2609999999,605.454967
9,092,British Virgin Islands,73, Sheet piling of iron or steel,2639064.072,603.22274
10,092,British Virgin Islands,87, Pedestrian controlled tractors,1250334.428,597.552904
11,092,British Virgin Islands,85, Electric motors of an output < 37.5 watts,8806915.019,473.60104
12,092,British Virgin Islands,76," Aluminium unwrought, not alloyed",669843.972,429.11852999999996
13,092,British Virgin Islands,15," Lard, other pig fat and poultry fat, rendered",153273.39500000002,320.545982
14,092,British Virgin Islands,86," Rail locomotives, externally electrically powered",362183.969,260.988252
15,092,British Virgin Islands,68," Stone setts, curbstones, flagstones (except slate)",274635.879,197.166327
16,092,British Virgin Islands,32, Quebracho tanning extract,711828.01,195.60743000000002
17,092,British Virgin Islands,17," Raw sugar, cane",29704.069,166.06118899999998
18,092,British Virgin Islands,25," Salt (sodium chloride) including solution, salt water",18303.858,157.25107400000002
19,092,British Virgin Islands,38, Artificial graphite,487834.574,144.793981
20,092,British Virgin Islands,71," Pearls natural, not permanently mounted or set",14950355.865999999,141.034091
21,092,British Virgin Islands,21," Coffee extracts, essences, concentrates, preparations",174978.303,131.409694
22,092,British Virgin Islands,95," Rideable wheeled toys, dolls carriages",1715128.7829999998,114.69841399999999
23,092,British Virgin Islands,22, Mineral and aerated waters not sweetened or flavoured,317980.159,111.65734
24,092,British Virgin Islands,70," Glass cullet, waste or scrap, glass in the mass",92540.549,93.907472
25,092,British Virgin Islands,10, Durum wheat,130371.24,93.686072
26,092,British Virgin Islands,74, Copper mattes,574654.059,85.180931
27,092,British Virgin Islands,39, Polyethylene - specific gravity <0.94 in primary form,306028.545,82.13504599999999
28,092,British Virgin Islands,94," Seats, aircraft",321882.22,80.887411
29,092,British Virgin Islands,81," Powders, tungsten (wolfram)",7547.603,69.650685
30,092,British Virgin Islands,64," Waterproof footwear (Wellingtons etc), metal toe cap",1697948.232,56.729753
31,092,British Virgin Islands,44, Fuel wood,189750.686,48.356763
32,092,British Virgin Islands,03," Ornamental fish, live",129269.286,46.311164
33,092,British Virgin Islands,31," Animal or vegetable fertilizers, in packs >10 kg",11841.169,41.643242
34,092,British Virgin Islands,63, Electric blankets of textile material,173127.449,39.456473
35,092,British Virgin Islands,90," Optical fibres, except for telecommunications",2737705.9420000003,32.949865
36,092,British Virgin Islands,96," Worked ivory, articles of ivory",523298.817,30.934489000000003
37,092,British Virgin Islands,20," Cucumbers,gherkins, prepared or preserved by vinegar",43145.428,28.812298
38,092,British Virgin Islands,82, Spades and shovels,163985.76,25.720017
39,092,British Virgin Islands,62," Mens, boys overcoats of wool or hair, not knit",172548.372,22.967174
40,092,British Virgin Islands,61," Mens, boys overcoats, etc, of wool or hair, knit",705719.6869999999,21.637593
41,092,British Virgin Islands,60," ""Long pile"" knit or crochet textile fabric",99480.77399999999,15.199538
42,092,British Virgin Islands,88," Gliders, hang gliders",2742055.948,13.187704
43,092,British Virgin Islands,33, Essential oils of bergamot,108595.711,11.592278
44,092,British Virgin Islands,83, Padlocks of base metal,55282.716,10.738101
45,092,British Virgin Islands,48, Newsprint,40164.244999999995,10.735789
46,092,British Virgin Islands,34," Soaps, for toilet use, solid",65944.397,10.581607
47,092,British Virgin Islands,56," Sanitary towels, diapers and similar articles",68452.901,9.850205
48,092,British Virgin Islands,69," Bricks, blocks and ceramic goods of siliceous earths",80387.235,9.735418000000001
49,092,British Virgin Islands,30," Glands and other organs, dried, for therapeutic uses",135240.554,8.017739
50,092,British Virgin Islands,55," Filament tow of nylon, polyamides",66400.243,6.172177
51,092,British Virgin Islands,54, Sewing thread of synthetic filaments,11332.004999999997,3.408101
52,092,British Virgin Islands,18," Cocoa beans, whole or broken, raw or roasted",57206.552,2.9483800000000002
53,092,British Virgin Islands,49," Brochures, leaflets and similar, in single sheets",15105.865,2.554967
54,092,British Virgin Islands,19," Infant foods of cereals, flour, starch or milk, retai",6114.331,2.5482989999999996
55,092,British Virgin Islands,59, Gum or amylaceous covered textiles for book covers et,43862.769,2.499903
56,092,British Virgin Islands,42," Saddlery and harness, of any material",81825.468,1.987108
57,092,British Virgin Islands,46, Plaits and products of plaiting materials,4790.478,1.890357
58,092,British Virgin Islands,91," Wrist-watch, precious metal, battery, with hands",123210.9,1.649502
