Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Azerbaijan,535,103,1344,873,1999,1996,1998,2001,259,428,335,331,29,116,69,95,26,93,57,61,435.6,33286,33925,2257302,5530060,6709347,4219,10647,11842
Iran (Islamic Republic of),363,87,564,698,1994,1991,1998,1997,421,424,458,458,63,69,97,98,84,84,116,115,170.5,12835,13081,1688409,4879244,6906187,4651,16382,22384
Russian Federation,318,136,601,854,2001,1998,2001,2002,279,621,395,364,32,196,221,160,53,113,133,124,324.0,24354,24822,1906707,4678265,6159568,5996,18513,24521
Turkmenistan,121,62,239,244,1993,1992,1997,1997,293,458,511,511,45,91,82,87,60,78,156,173,65.4,4950,5045,656082,1781475,2455667,5422,17453,22954
Netherlands,2,2,0,0,2012,2012,2007,2006,1084,1084,903,1366,1448,1448,334,163,498,498,865,921,3.9,294,299,6603,15614,20906,3301,8525,11510
China,1,1,1,1,1988,1988,1988,1988,294,294,294,294,42,42,42,42,155,155,155,155,0.2,15,16,2532,7264,10440,2532,8254,11871
Turkey,1,1,1,1,2018,2018,2018,2018,244,244,244,244,29,29,29,29,30,30,30,30,0.4,31,32,2181,6397,8821,2181,8736,11015
Italy,1,1,3,4,2003,2003,2003,2003,974,974,974,974,190,190,190,190,4,4,4,4,0.7,54,55,13175,37797,54317,13175,42945,61765
Qatar,1,1,1,0,2015,2015,2015,2015,2251,2251,2251,2251,1346,1346,1346,1346,1843,1843,1843,1843,6.1,459,468,1178,2417,2605,1178,2622,2960
Serbia,1,1,1,1,1977,1977,1977,1977,219,219,219,219,42,42,42,42,31,31,31,31,0.1,9,9,2238,6421,9228,2238,7296,10493
