Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,57,10,83,116,2015,2004,2016,2016,183,270,333,334,110,63,161,162,69,69,82,83,48.4,3636,3706,200291,587388,810414,3514,14049,17736
Service - tug,42,22,18,9,2009,2007,2010,2009,293,690,833,943,380,1171,2079,2400,66,100,86,90,59.9,4496,4582,240454,568601,761325,5725,14783,19960
Service - other,2,1,0,0,1995,1995,1995,1995,610,610,610,610,467,467,809,809,276,276,87,87,3.1,230,234,366,751,809,183,407,460
Oil tanker,2,1,2,4,2005,2005,2005,2005,155,155,155,155,20,20,20,20,22,22,22,22,1.4,105,107,6078,11582,12797,3039,8221,10088
Chemical tanker,2,1,1,2,1985,1985,1985,1985,290,290,290,290,20,20,18,18,638,638,964,964,12.9,971,990,5602,14078,17354,2801,8241,10103
