Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Service - tug,41,2,1,0,1995,1998,1997,1996,81,634,137,119,26,4298,2960,2010,62,57,98,106,15.8,1184,1207,9959,23550,31532,243,627,847
General cargo,17,14,3,4,1986,1986,1988,1988,52,56,54,54,7,9,9,9,53,67,78,78,2.2,167,170,9674,27923,39677,569,1971,2724
Chemical tanker,7,6,4,6,1999,1998,2002,2001,49,123,131,138,21,47,96,98,28,29,43,43,5.8,436,444,9615,29635,37772,1374,4706,6067
Miscellaneous - fishing,6,2,1,1,2017,2017,2017,2017,144,150,210,208,43,43,42,43,13,28,178,174,1.1,83,84,3807,8444,9600,634,1493,1770
Oil tanker,4,3,18,33,2007,2007,2006,2006,74,81,96,97,34,34,41,41,22,28,24,24,7.6,585,596,17678,36620,40226,4420,10995,13782
Service - other,4,2,6,2,1994,1994,2007,1994,462,467,283,381,802,953,746,962,24,33,24,34,8.7,650,662,17379,35659,38424,4345,9668,10917
Bulk carrier,1,1,0,0,2010,2010,2010,2010,54,54,54,54,9,9,9,9,67,67,67,67,0.2,12,12,751,1704,2053,751,2265,2827
Ferry-pax only,1,1,0,0,1987,1987,1987,1987,158,158,158,158,609,609,609,609,7,7,7,7,1.0,72,73,416,846,1066,416,966,1274
Container,1,1,1,1,2008,2008,2008,2008,48,48,48,48,14,14,14,14,24,24,24,24,0.5,35,36,823,3193,3644,823,3447,4206
