Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Turkey,677,311,5234,7684,2003,2002,2006,2006,592,552,612,618,57,79,79,82,43,81,67,70,1239.7,94941,96764,6015436,18319711,22068379,8885,32463,40512
Ukraine,271,89,2824,2184,1990,1995,1990,1993,573,589,583,600,54,86,60,69,25,82,32,38,586.7,44946,45809,4685538,12681700,15372819,17290,45183,47863
Russian Federation,227,126,606,938,1998,1998,2005,2006,320,360,324,321,46,88,151,150,41,64,59,59,254.6,19406,19778,983090,2559803,3215551,4331,14019,18237
Bulgaria,124,45,983,899,1996,2003,1994,1998,622,635,622,625,58,97,89,84,30,68,39,50,258.9,19863,20244,1971035,4872798,6019750,15895,39128,41323
Romania,106,69,473,728,2007,2007,2009,2010,598,598,613,615,68,89,102,107,46,66,69,73,160.8,12207,12441,833667,2228463,2751628,7865,25813,33185
Greece,14,8,155,199,2002,2004,2001,2001,948,953,939,935,81,92,84,85,40,60,56,57,35.7,2739,2791,211080,683220,810672,15077,54455,66127
Indonesia,4,2,2,3,1996,2000,1992,1992,300,288,398,414,44,44,92,93,16,8,25,26,0.9,71,72,11688,31555,44438,2922,8861,12521
Venezuela (Bolivarian Republic of),2,2,1,1,1990,1990,1989,1989,105,105,86,91,273,273,216,252,50,50,43,47,0.7,51,52,1624,4703,6646,812,2893,3927
Cyprus,1,1,37,61,2007,2007,2007,2007,1609,1609,1609,1609,207,207,207,207,51,51,51,51,6.1,475,485,11745,86014,99173,11745,101426,124683
Israel,1,1,3,5,1994,1994,1994,1994,1389,1389,1389,1389,237,237,237,237,83,83,83,83,1.0,76,77,16140,46302,66539,16140,52608,75664
Netherlands,1,1,2,1,2012,2012,2012,2012,4280,4280,4280,4280,546,546,546,546,507,507,507,507,5.5,413,421,7059,14484,15607,7059,15708,17737
Gibraltar,1,1,22,34,2004,2004,2004,2004,2470,2470,2470,2470,233,233,233,233,129,129,129,129,5.4,417,425,12855,46938,69305,12855,76916,105036
Brazil,1,1,4,6,2003,2003,2003,2003,1033,1033,1033,1033,36,36,36,36,199,199,199,199,2.3,178,181,9196,28482,36327,9196,31627,40813
Italy,1,1,17,22,1998,1998,1998,1998,1617,1617,1617,1617,152,152,152,152,197,197,197,197,2.7,209,213,9215,25583,39760,9215,43416,56270
Morocco,1,1,21,23,2002,2002,2002,2002,2449,2449,2449,2449,181,181,181,181,191,191,191,191,7.8,596,608,17289,50088,55313,17289,94654,124473
