Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
"Korea, Republic of",13286,4030,256399,307312,2006,2007,2009,2009,564,919,726,762,56,111,170,182,22,67,79,90,36396.6,2801990,2855788,220359923,622715858,730924928,16586,55296,66429
Japan,12706,2717,244271,250828,2006,2007,2008,2008,950,1192,1048,1138,81,129,132,163,19,70,57,73,38634.8,2972045,3029109,204033607,644143853,771529671,16058,57853,70908
"Taiwan, Province of China",9657,2554,151657,186959,2005,2006,2008,2007,419,977,563,589,42,135,155,174,15,71,60,71,21647.1,1660361,1692240,133407974,364915460,431583625,13815,47336,57562
Hong Kong,7436,2781,200672,245717,2007,2007,2009,2009,402,887,783,831,41,105,207,223,18,63,81,83,22424.2,1714769,1747693,128904165,376201662,433043661,17335,61887,75147
Singapore,6988,4564,779854,1133767,2009,2009,2010,2010,2191,2301,2240,2300,188,232,296,329,40,89,71,81,71205.6,5497694,5603250,421929388,1161000858,1335373185,60379,217737,264041
Australia,6083,2205,1847115,3331244,2011,2011,2011,2011,3813,4000,3833,3806,357,384,387,392,63,83,91,93,120244.7,9057459,9231362,707088705,1772042369,1975326674,116240,393478,482355
Viet Nam,4071,1254,87205,110285,2005,2006,2007,2007,703,1286,1029,1086,65,151,181,212,12,56,53,61,12281.5,946900,965080,79614531,244692625,286228906,19557,70823,85289
Indonesia,3395,2392,368661,657681,2007,2008,2009,2009,2287,2505,2612,2638,223,275,487,504,58,90,98,99,30865.8,2372547,2418099,206746753,490745953,568145277,60897,204817,249994
Malaysia,2582,1775,361834,533638,2008,2008,2010,2010,2141,2370,2450,2569,186,248,407,470,32,76,65,73,29952.6,2287234,2331149,202243738,524320838,586702802,78328,257399,314406
Philippines,2523,1100,97284,140692,2007,2007,2009,2009,1306,1575,1559,1617,125,188,345,342,25,74,78,88,12703.2,979734,998545,81625562,236310285,274670891,32353,115062,137100
Russian Federation,1959,1000,90063,129578,2003,2004,2008,2008,1238,1725,1529,1537,137,218,307,305,44,81,72,78,10697.2,818904,834627,72506278,183324568,218691408,37012,118600,144602
Thailand,1519,741,60758,85192,2007,2007,2007,2007,1980,2319,2192,2226,167,237,247,262,16,67,71,82,9172.2,707200,720778,55894511,167705246,198168166,36797,135145,164009
