int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Puerto Busch,5,3,1989,2000,1997,2002,670220,591606,196,194,199,201,1,57
Puerto Suarez,6,2,2016,2016,2016,2016,2058266,2517084,412,499,427,404,2,179
