Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ukraine,2,2,53,91,1998,1998,2011,2011,1529,1529,1568,1568,166,166,136,136,68,68,131,132,5.0,382,390,46708,98636,126270,23354,74790,90083
Bulgaria,2,2,28,40,2001,2001,2007,2008,1224,1224,1163,1157,120,120,99,97,92,92,130,134,3.2,245,249,32295,91351,135832,16148,62799,85630
Portugal,2,2,73,114,2004,2004,2002,2002,1912,1912,2001,2012,683,683,952,977,91,91,136,140,36.1,2795,2849,25981,161018,195059,12990,101616,128163
Kuwait,1,1,74,91,2011,2011,2011,2011,4737,4737,4737,4737,333,333,333,333,45,45,45,45,17.6,1362,1388,34551,126158,186273,34551,206729,282309
"Tanzania, United Republic of",1,1,71,102,2012,2012,2012,2012,5005,5005,5005,5005,435,435,435,435,151,151,151,151,12.3,946,965,38505,140594,207588,38505,230385,314613
Senegal,1,1,17,25,2010,2010,2010,2010,3071,3071,3071,3071,287,287,287,287,187,187,187,187,4.6,354,361,42497,124659,171913,42497,170253,214669
Argentina,1,1,6,8,2000,2000,2000,2000,2866,2866,2866,2866,346,346,346,346,8,8,8,8,2.0,147,150,26472,75942,109135,26472,86286,124101
Syrian Arab Republic,1,1,9,14,1971,1971,1971,1971,3688,3688,3688,3688,352,352,352,352,69,69,69,69,3.2,247,252,42911,123103,176908,42911,139869,201168
Brazil,1,1,206,383,2015,2015,2015,2015,4915,4915,4915,4915,414,414,414,414,45,45,45,45,12.4,960,978,78015,228997,261602,78015,356494,435683
Guinea,1,1,151,280,2015,2015,2015,2015,3598,3598,3598,3598,280,280,280,280,201,201,201,201,10.3,801,816,57104,167617,191483,57104,260940,318904
Togo,1,1,122,198,2016,2016,2016,2016,5035,5035,5035,5035,471,471,471,471,78,78,78,78,16.9,1309,1334,38178,279592,322365,38178,329690,405286
