Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cres,6,5,11,9,1990,1990,1988,1994,279,626,568,689,30,182,412,309,14,29,45,56,3.1,236,241,21941,64790,94423,3657,13263,18323
Kolocep,6,4,102,13,1984,1989,1991,1991,682,626,696,694,48,71,44,44,11,11,10,10,18.0,1388,1415,69927,296437,339222,11654,43800,46453
Sobra,5,5,40,6,1982,1982,1994,1992,463,480,446,462,43,45,34,36,5,8,7,9,7.4,574,585,38796,124735,134885,7759,23105,23616
Veli Losinj,5,4,212,71,1995,1996,1993,2001,1708,1826,1383,1272,119,136,169,125,11,18,13,28,37.0,2860,2915,172517,619498,731492,34503,110441,111879
Pomena,4,4,28,48,1999,1999,1999,1999,1231,1142,1419,1455,107,109,148,150,9,11,16,16,5.8,442,450,56012,139643,173747,14003,43642,54745
Slatine,3,1,33,4,1973,1973,1973,1973,1126,1126,1070,1070,149,149,145,145,18,18,24,24,11.9,905,922,22570,55815,68485,7523,16060,14627
Silba,3,3,84,14,1985,1985,1995,1992,864,1459,938,1065,108,134,108,137,13,18,20,22,15.8,1218,1241,84749,254654,275919,28250,75795,71306
Sali,3,3,68,96,1995,1995,2002,2003,847,1260,829,846,285,266,354,451,41,30,31,39,13.4,1037,1057,104980,240198,288700,34993,83105,97277
Bozava,3,3,102,173,2001,2001,2006,2008,1159,2531,1154,1107,112,890,310,197,14,40,20,16,9.6,742,756,240755,597058,756170,80252,222460,292162
Milna,2,2,1,1,2006,2006,2006,2006,154,154,192,223,27,27,27,27,6,6,7,7,0.6,46,47,3348,7716,10091,1674,5182,6498
Supetar,2,2,1,0,2004,2004,2004,1991,324,324,209,132,30,30,31,17,5,5,5,5,0.3,23,23,3961,9106,12106,1981,5189,7084
Kaprije,2,2,41,4,2004,2004,2009,2008,336,336,439,393,40,40,34,36,4,4,4,4,10.3,794,809,22586,77729,77047,11293,35155,33141
Vrsar,2,2,2,3,2000,2000,2002,2002,61,61,64,64,7,7,6,6,0,0,0,0,0.3,23,24,2414,8340,9514,1207,4465,5313
Slano,2,2,0,0,1991,1991,2001,2001,182,182,201,205,14,14,15,15,9,9,10,10,0.3,22,22,4153,5183,5274,2076,3220,3925
Opatija,2,2,6,1,2000,2000,2014,2014,126,126,132,131,22,22,14,14,10,10,7,7,1.8,135,138,1624,12879,18193,812,5487,6984
Lopud,2,2,51,6,2006,2006,2004,2004,298,298,314,325,17,17,19,19,8,8,7,7,14.3,1106,1127,39830,138863,133644,19915,61765,55700
Brbinj,2,2,8,12,2003,2003,2004,2005,471,471,275,259,54,54,49,46,4,4,3,3,1.6,124,126,7999,30183,39090,3999,19565,24461
Prvic Sepurine,1,1,9,1,2016,2016,2016,2016,227,227,227,227,17,17,17,17,4,4,4,4,1.5,115,117,2496,20660,27551,2496,17238,20494
Vrboska,1,1,0,0,2018,2018,2018,2018,161,161,161,161,7,7,7,7,6,6,6,6,0.1,5,5,833,1696,2137,833,1937,2553
Stomorska,1,1,0,0,2018,2018,2018,2018,740,740,740,740,37,37,37,37,29,29,29,29,0.3,22,22,3838,7816,9846,3838,8925,11766
Pag,1,1,46,61,2003,2003,2003,2003,1796,1796,1796,1796,176,176,176,176,584,584,584,584,13.9,1077,1098,51022,183817,199550,51022,184280,215114
Starigrad,1,1,66,128,2016,2016,2016,2016,707,707,707,707,69,69,69,69,2,2,2,2,2.6,204,208,28756,57040,65684,28756,81478,94096
Kijevo,1,1,10,12,2008,2008,2008,2008,673,673,673,673,49,49,49,49,6,6,6,6,1.7,133,136,11470,44494,50771,11470,48027,58603
Nerezine,1,1,1,2,1981,1981,1981,1981,504,504,504,504,76,76,76,76,44,44,44,44,0.3,24,25,5288,15169,21799,5288,17235,24789
Sucurac,1,1,16,15,1993,1993,1993,1993,5255,5255,5255,5255,329,329,329,329,101,101,101,101,11.0,827,843,103978,213341,229888,103978,231369,261249
Senj,1,1,7,8,2008,2008,2008,2008,1366,1366,1366,1366,136,136,136,136,5,5,5,5,1.9,146,149,14438,42352,58407,14438,57843,72933
Sudurad,1,1,91,12,2002,2002,2002,2002,1006,1006,1006,1006,63,63,63,63,4,4,4,4,22.7,1758,1792,73813,257341,247670,73813,228926,206449
Orebic,1,1,2,1,1931,1931,1931,1931,754,754,754,754,96,96,96,96,0,0,0,0,0.5,36,37,2384,13465,29278,2384,13773,26619
Novigrad,1,1,0,0,1989,1989,1989,1989,332,332,332,332,9,9,9,9,24,24,24,24,0.1,8,8,3992,8131,10242,3992,9284,12239
Rab,1,1,7,1,2017,2017,2017,2017,170,170,170,170,13,13,13,13,7,7,7,7,1.4,112,114,1806,14950,19936,1806,12474,14830
Polace,1,1,17,20,2001,2001,2001,2001,2758,2758,2758,2758,269,269,269,269,6,6,6,6,4.7,363,370,33458,98146,135349,33458,134042,169012
Trstenik,1,1,1,2,2008,2008,2008,2008,383,383,383,383,28,28,28,28,6,6,6,6,0.3,23,24,3560,10443,14401,3560,14262,17983
Sisak,1,1,27,47,1994,1994,1994,1994,1045,1045,1045,1045,50,50,50,50,17,17,17,17,3.2,248,253,20903,41370,51313,20903,66731,77587
