Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Omisalj,36,18,21,30,1998,1997,2006,2008,255,391,188,169,120,215,351,312,18,40,31,24,41.4,3160,3221,65468,179411,228415,1819,5592,7212
Rogoznica,36,23,21,14,1988,1989,1987,1990,349,1060,583,651,28,94,94,89,28,55,64,73,21.9,1649,1681,124493,258289,331737,3458,8177,10876
Bol,36,10,23,10,1995,1996,1996,1996,664,1050,882,448,41,78,275,279,26,29,57,32,29.0,2180,2222,140165,297161,367266,3893,9411,12061
Cres,36,13,26,6,1990,1987,1988,1979,812,2073,1138,1096,30,194,309,513,32,120,150,239,29.4,2205,2247,156657,341796,443410,4352,10320,14029
Korcula,32,22,24,9,1994,1990,1990,1986,541,1410,1054,1321,42,81,264,198,14,29,40,41,17.2,1294,1319,233632,487300,613205,7301,16466,20951
Tunarica,31,14,63,89,1981,1984,1981,1981,630,1483,961,983,30,54,62,63,36,171,208,206,21.1,1601,1632,237837,642638,886185,7672,24702,34039
Sibenik,31,14,26,10,2002,1987,1995,1994,161,902,220,354,28,84,71,76,18,67,45,66,18.7,1413,1440,128926,275248,355362,4159,9744,13099
Biograd Na Moru,30,9,9,2,1976,1975,1971,1975,243,707,965,486,32,56,114,103,32,40,66,84,8.7,653,666,21031,48850,60718,701,1636,1950
Ist,29,23,72,41,1988,1989,1989,1997,342,1227,976,991,29,92,237,216,10,75,281,237,28.7,2169,2211,165727,434941,551160,5715,15419,17255
Brioni,28,19,29,18,1990,1992,1996,2000,397,1225,835,1090,41,366,421,624,16,33,33,53,29.3,2213,2255,78746,212215,266378,2812,8294,10275
Silba,28,17,52,31,1989,1987,1985,1993,276,1300,1232,564,30,112,601,443,20,50,130,102,25.7,1935,1972,124884,311656,379275,4460,10350,10476
Lastovo,28,13,65,59,1992,1994,1995,1990,439,419,592,746,32,38,193,281,10,11,9,10,19.0,1447,1474,178250,431912,542683,6366,17799,21772
Komiza,26,17,209,73,1994,1994,1998,1998,486,881,2543,1426,48,82,278,249,17,22,19,19,54.8,4211,4291,399828,1003320,1253856,15378,34814,34085
Sustjepan,26,16,319,32,2003,2004,2003,2003,184,195,214,208,16,17,20,19,9,15,9,9,74.5,5768,5879,154258,702861,782375,5933,23443,23772
Viganj,26,19,38,45,1996,1999,2006,2009,285,431,342,390,21,33,26,16,10,13,20,22,12.3,937,955,80169,195122,249493,3083,8668,11043
Pucisca,25,13,18,9,1987,1991,1987,1990,488,2242,971,571,34,226,665,445,9,34,39,40,26.4,1981,2019,161641,365012,483881,6466,15394,21148
Sobra,24,14,104,117,1987,1986,1987,1984,755,3539,2538,7620,52,162,950,1129,14,180,1611,1973,56.8,4265,4347,913968,2163486,2673782,38082,83124,84739
Bozava,23,15,44,13,1988,1990,2002,1991,366,1606,466,473,41,159,93,173,11,151,52,110,25.6,1938,1976,80452,204385,233804,3498,9096,10163
Opatija,23,6,14,1,2004,2006,1997,1999,241,229,213,216,29,89,54,61,12,19,18,20,12.0,908,925,22049,62095,91583,959,2862,4095
Rab,22,6,40,11,2008,1995,2002,1996,60,2734,1358,2086,8,517,1687,1249,18,59,138,134,27.0,2032,2071,106783,248076,310742,4854,10773,12042
Valbiska,22,8,176,78,2001,1999,2009,2008,1333,2333,3444,5212,134,272,1033,1568,29,45,166,103,75.2,5652,5761,2003873,4380291,5782628,91085,203453,281462
Brbinj,22,17,59,17,1987,1987,2013,2009,269,1275,5358,1697,23,144,1771,1590,18,32,121,110,12.0,905,923,105281,257504,316906,4786,10556,10365
Rabac,21,9,3,2,2000,1993,1994,1981,276,500,498,633,25,64,306,359,16,18,83,39,6.7,503,512,17835,38873,48124,849,2059,2652
Preko,21,13,38,12,1989,1991,1995,2001,159,1520,966,276,22,195,352,246,16,48,69,50,22.0,1652,1683,51513,128641,157092,2453,5666,5728
Obonjan,20,11,19,7,1988,1987,1980,1982,325,853,352,335,31,55,43,42,10,53,183,168,19.2,1445,1473,95650,226166,302567,4782,11649,16351
Martinscica,19,10,12,8,1992,1995,1989,1986,332,674,675,407,31,77,195,164,7,50,136,291,10.4,780,795,58493,134018,176476,3079,8253,11024
Sumartin,19,16,113,38,1989,1991,2002,2002,632,3678,5903,3462,54,430,3702,3763,37,106,124,105,73.3,5507,5613,329723,767790,961514,17354,37710,41597
Lokrum,19,13,90,10,1999,2000,2004,2003,214,233,201,200,18,25,18,18,12,20,12,12,27.5,2116,2157,29949,212874,289759,1576,9555,11733
Vrsar,18,10,1,1,1986,1993,1998,2006,173,198,164,142,44,69,53,37,7,9,18,17,3.4,255,260,5828,13519,16554,324,832,1056
Koromacno,18,11,9,14,1989,1992,1989,1988,313,434,588,649,64,91,140,143,13,26,74,78,6.0,455,464,33498,84117,105608,1861,5613,7213
Sucuraj,18,15,95,36,2002,2001,2010,2008,501,3277,3131,1272,26,388,3179,2125,21,290,423,430,70.3,5280,5381,324289,723439,911477,18016,40383,48531
Pomena,17,11,17,10,1991,1989,1995,1989,246,853,442,966,30,88,140,264,8,19,12,9,10.8,810,826,43250,111014,164419,2544,7600,10862
Slatine,17,13,30,4,1986,1984,1980,1984,620,1614,1124,319,51,73,188,178,42,113,70,72,19.8,1495,1523,93964,183788,226780,5527,11901,14933
Dubrovnik,16,8,60,6,2006,2004,2006,2006,131,988,147,142,26,94,34,29,10,20,13,14,21.8,1677,1709,69033,196395,217003,4315,11987,13157
Lopar,16,6,137,40,2008,2006,2013,2012,633,2023,3849,4103,34,268,1240,1266,11,17,270,229,40.3,3029,3087,525469,1193870,1535899,32842,72230,89553
Stomorska,16,11,4,3,1988,1990,1994,1999,486,414,288,387,52,63,89,52,8,15,14,21,6.0,450,459,32372,70258,87816,2023,4924,6284
Vrboska,16,5,10,1,2003,1996,1999,1999,457,1691,1240,1624,35,202,292,311,4,95,21,34,11.1,836,852,77779,131133,154381,4861,9617,12326
Tribunj,15,7,4,1,1991,1993,1988,1988,66,415,1069,579,17,74,126,158,32,57,136,107,4.1,307,313,28906,62708,82033,1927,4327,6049
Merag,15,9,94,32,2003,1998,2011,2007,1662,1616,2465,1737,155,309,429,337,54,131,186,161,47.2,3542,3610,460683,1039519,1348178,30712,67774,86678
Trpanj,15,12,44,28,1999,1999,2009,2008,348,1124,548,291,30,86,348,148,33,179,1037,426,23.5,1774,1808,72122,187357,225290,4808,12216,13199
Kaprije,15,12,4,3,1989,1987,2000,2005,222,241,331,370,20,54,67,47,10,47,21,23,7.6,573,584,18410,39379,45357,1227,2725,3192
Vrgada,14,12,7,6,1988,1984,1989,1990,563,1379,618,433,46,342,759,471,20,24,29,22,10.3,775,790,49550,113222,143901,3539,8971,11682
Jadrija,14,11,49,7,1987,1992,1991,1991,523,1179,244,292,46,68,76,83,13,19,18,21,22.4,1704,1737,82910,213257,254746,5922,14975,17601
Bibinje,12,4,1,1,1972,1974,1974,1975,139,296,493,501,24,24,224,228,17,103,68,66,3.6,271,276,8669,19942,24992,722,1793,2297
Lopud,12,8,12,8,1994,1994,1995,1987,1108,1249,683,1660,38,71,135,235,40,54,56,67,9.1,684,697,64864,152819,202144,5405,14337,19423
Primosten,12,12,5,4,1994,1994,1998,1987,604,714,495,422,33,240,171,149,18,24,21,20,8.7,656,668,21556,47899,58594,1796,4353,5377
Prapratno,12,10,29,5,1996,1995,1990,1990,661,1726,2827,2553,60,95,173,166,38,86,259,271,18.9,1423,1450,123913,264246,342285,10326,22930,30855
Veli Losinj,11,9,12,7,1984,1985,1989,1976,159,970,629,406,11,99,166,259,19,168,159,92,13.3,1000,1019,25454,65675,85991,2314,6281,7638
Kolocep,10,9,35,5,1980,1982,1990,1990,794,1489,466,630,48,62,38,55,120,240,157,203,15.7,1190,1213,64503,155927,192093,6450,15978,20602
Nerezine,10,8,12,17,1985,1984,1999,2000,421,396,337,317,26,95,28,19,19,17,12,10,3.6,273,278,14145,47067,57102,1414,5339,6494
Makarska,10,6,21,6,1991,1990,1996,1997,608,1497,408,617,30,154,213,218,32,57,70,81,17.4,1314,1339,75715,183540,238435,7572,18636,24429
Trstenik,10,8,91,77,1987,1986,1985,1983,1225,4093,5336,6687,70,485,1815,2354,96,96,185,155,57.1,4300,4383,560084,1352201,1682434,56008,120978,122516
Porec,8,4,1,0,1998,1993,2006,2001,349,517,437,353,60,74,72,68,26,27,42,36,2.3,169,172,23500,47897,60278,2937,6832,8998
Sudurad,8,7,30,5,1978,1980,1977,1983,3553,7452,7234,7485,106,670,1959,1623,79,209,275,247,34.2,2567,2616,108857,235870,307258,13607,31320,43224
Orebic,8,8,45,19,1996,1996,2002,2005,686,2645,2343,1250,50,195,301,207,22,261,911,721,29.8,2241,2284,141646,322123,412146,17706,39786,48318
Tkon,8,7,5,1,1978,1979,1980,1981,535,883,462,249,56,76,72,61,22,20,17,13,2.8,215,219,13993,32455,41744,1749,4306,5423
Malinska,7,3,12,2,1990,1994,1992,1992,304,1650,3037,3083,50,127,625,625,12,14,20,21,9.9,746,760,193108,393291,495232,27587,64145,84533
Sucurac,6,4,4,1,1990,1998,1979,1993,137,105,406,120,23,28,295,203,96,140,429,276,7.8,582,593,6294,13377,15259,1049,2475,2952
Sukosan,6,6,2,2,1985,1985,1992,1986,258,457,275,302,17,29,24,22,18,40,30,26,1.1,86,88,8055,20821,27615,1342,3747,4927
Starigrad,6,3,6,8,2008,2001,1990,1987,390,863,885,1093,38,79,131,142,6,36,72,80,2.5,189,193,53832,129353,159397,8972,20129,20563
Misnjak,6,5,2,1,1996,1991,2006,1999,291,419,379,312,16,117,189,129,28,48,108,78,7.5,565,576,18710,40129,52244,3118,7086,9798
Turanj,5,4,14,3,1978,1984,1991,1992,1280,2457,2238,1986,101,240,511,516,31,54,126,128,5.6,421,429,85809,187053,247567,17162,38287,53635
Pasman,5,4,1,0,1973,1974,1975,1977,508,747,599,622,109,132,127,131,31,40,42,45,1.2,93,95,4237,9805,12476,847,2121,2751
Krk,4,3,34,10,2006,2003,2009,2005,3171,2185,3399,3315,209,174,295,276,62,63,69,77,9.2,688,701,62946,155658,190992,15736,33592,30596
Zigljen,4,3,3,2,2004,2004,2009,2013,603,1214,559,888,184,139,185,211,24,23,23,23,5.4,408,416,18541,39007,44370,4635,10356,11836
Polace,4,4,2,3,1997,1997,1981,1978,322,556,412,392,31,29,34,33,10,8,8,7,0.8,62,63,12509,27051,33506,3127,8228,10564
Maslenica,4,4,1,1,2009,2009,2007,2006,266,238,194,114,27,28,24,30,14,23,41,36,0.8,57,58,4935,11094,13752,1234,2925,3465
Karlobag,4,1,1,0,2015,2015,2015,2015,358,358,384,384,42,42,48,48,6,6,6,6,0.5,34,35,10790,21976,27683,2698,6273,8270
Zlarin,4,3,9,5,1976,1978,1985,1978,869,771,606,534,78,94,68,60,50,103,71,170,4.9,367,374,24893,57064,71959,6223,14964,18217
Cavtat,4,4,5,2,1994,1994,2009,1996,324,309,321,324,14,17,17,23,13,15,13,10,1.9,143,145,6116,20496,26103,1529,5320,6582
Murter,4,3,4,1,1984,1986,1992,1991,304,346,372,349,36,40,35,35,8,780,426,416,11.2,839,855,11721,26903,34306,2930,6437,7756
Skradin,3,3,5,6,2001,2001,1989,1985,558,756,954,1300,69,94,157,182,64,51,69,66,2.3,171,175,36295,89158,109488,12098,25912,24032
Novigrad,3,1,3,1,1975,1975,1975,1975,159,159,1247,1247,33,33,530,530,60,60,58,58,2.8,210,214,3890,7982,8602,1297,2886,3258
Pag,3,3,0,0,1979,1979,1972,1973,88,242,383,323,22,24,13,14,6,20,47,45,0.4,34,34,3613,7821,10355,1204,2692,3818
Tisno,3,3,3,0,1988,1988,1971,1971,158,509,1107,913,19,62,18,19,61,42,66,65,2.1,154,157,2862,7033,8596,954,2042,1883
Vodice,3,3,5,1,1977,1977,1982,1984,543,812,865,830,24,25,29,28,42,42,48,48,2.4,179,182,4741,11735,14414,1580,3383,3096
Ston,2,2,1,0,1992,1992,1998,1988,1821,1821,1467,1890,139,139,110,158,50,50,22,68,2.7,199,203,8895,18379,22756,4447,10363,13434
Sveti Juraj,2,2,4,6,1994,1994,1983,1983,813,813,815,798,94,94,164,164,34,34,57,57,1.6,117,119,34050,84219,103343,17025,36510,33447
Zaliv Rasa,2,2,1,1,1968,1968,1966,1966,145,145,132,117,13,13,16,16,21,21,28,27,0.2,14,14,1755,5035,7236,878,2860,4114
Prizna,2,1,22,8,2005,2005,2005,2005,4387,4387,4387,4387,82,82,108,108,1743,1743,3343,3343,22.0,1654,1685,46606,115253,141416,23303,49743,45305
Dugi Rat,2,2,2,2,1969,1969,1979,1983,873,873,874,875,100,100,100,100,21,21,20,20,0.5,39,40,4877,13992,20107,2439,7949,11432
Moscenicka Draga,2,2,0,0,2009,2009,2009,2009,173,173,159,140,76,76,75,61,25,25,25,19,0.4,27,27,185,411,467,93,218,258
Umag,2,2,0,0,1966,1966,1978,1973,216,216,226,221,26,26,26,26,2,2,1,1,0.2,17,17,3013,6159,7723,1506,3505,4600
Slano,2,1,0,0,2011,2011,2011,2011,304,304,304,304,7,7,7,7,8,8,8,8,0.2,17,17,1749,3561,4486,874,2033,2681
Punat,2,2,4,0,1996,1996,1991,1992,4853,4853,7154,3862,46,46,49,48,182,182,316,288,4.3,326,332,24607,50166,63116,12303,28615,37680
Antenal,2,2,0,0,1992,1992,1980,1975,115,115,81,75,20,20,14,11,16,16,5,1,0.2,14,14,421,953,1143,211,624,776
Prvic Sepurine,2,2,3,0,1962,1962,1965,1967,2570,2570,1130,974,263,263,225,193,22,22,18,15,1.5,114,116,1948,4897,6130,974,2193,2171
Fazana,2,2,0,0,1980,1980,1971,1968,121,121,126,163,16,16,17,17,94,94,144,164,0.4,29,30,172,382,434,86,203,240
Prvic,1,1,1,0,2014,2014,2014,2014,204,204,204,204,20,20,20,20,4,4,4,4,0.2,14,15,1206,2981,3658,1206,2573,2344
Senj,1,1,0,0,2009,2009,2009,2009,318,318,318,318,124,124,124,124,9,9,9,9,0.3,20,20,69,154,175,69,163,193
Vrbnik,1,1,1,2,1983,1983,1983,1983,595,595,595,595,49,49,49,49,35,35,35,35,0.6,42,43,12556,31049,38098,12556,26802,24411
Klimno,1,1,1,1,1983,1983,1983,1983,248,248,248,248,10,10,10,10,25,25,25,25,0.3,19,20,5232,12937,15874,5232,11167,10171
Porozina,1,1,0,0,2015,2015,2015,2015,170,170,170,170,18,18,18,18,10,10,10,10,0.1,4,4,1195,2435,3067,1195,2780,3665
Baska,1,1,0,0,2015,2015,2015,2015,204,204,204,204,66,66,66,66,5,5,5,5,0.1,9,9,1434,2921,3680,1434,3336,4398
Silo,1,1,0,0,1975,1975,1975,1975,94,94,94,94,13,13,13,13,8,8,8,8,0.1,4,4,98,202,217,98,219,247
