dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Miscellaneous - fishing,3,3,1991,1991,1990,1990,764316,298035,229,340,394,357,1,56
Liquefied gas tanker,2,1,2005,2005,2005,2005,69593867,60430655,357,357,357,357,9,533
