int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Liquefied gas tanker,1,1,2005,2005,2005,2005,50613721,43949567,519,519,519,519,7,388
Miscellaneous - fishing,104,39,1990,1989,1991,1992,119957833,77618490,240,1717,1615,1869,93,7014
General cargo,6,6,1990,1990,1996,1996,17805949,23902785,475,572,599,632,4,275
Service - tug,5,3,2017,2017,2016,2016,10925676,6462877,176,121,517,506,8,637
Chemical tanker,6,3,2001,1998,2011,2011,29242255,42338327,482,352,1454,1448,23,1757
Oil tanker,4,4,1992,1992,2004,2004,414625707,689484946,2062,2685,5544,5589,51,3959
Container,1,1,2019,2019,2019,2019,55249325,53534035,365,365,365,365,1,88
Bulk carrier,1,1,2016,2016,2016,2016,33520555,64475892,357,357,357,357,1,102
