Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Brazil,66,19,1192,1305,2011,2009,2011,2011,624,1063,823,815,61,93,83,86,28,37,31,32,213.6,16486,16803,1078337,3983971,4579959,16338,63503,76778
Suriname,64,17,138,185,2004,2006,2006,2005,263,270,261,260,20,87,59,68,20,26,22,24,58.8,4472,4558,211111,738138,872860,3299,12963,15967
Trinidad and Tobago,29,7,243,137,2010,2008,2010,2010,764,809,756,780,64,76,68,79,24,256,56,106,67.3,5159,5258,230760,608750,726887,7957,25683,30830
Martinique,18,5,101,120,2003,2005,2001,2002,898,839,944,957,132,91,134,140,46,35,47,51,48.3,3696,3767,229856,308914,320350,12770,42495,55676
Guyana,10,6,43,58,2009,2010,2009,2009,470,460,503,504,42,42,48,48,45,55,61,62,10.8,825,841,29963,95973,134803,2996,15182,20379
Guadeloupe,9,3,74,79,2003,2006,2004,2003,1000,986,1009,1041,154,118,135,149,21,12,23,27,26.1,2002,2040,124148,185325,189122,13794,48312,63041
Saint Lucia,8,5,34,48,2008,2007,2007,2006,810,884,899,893,107,108,141,141,22,21,28,29,19.1,1455,1483,100368,236773,282653,12546,39153,48381
"Bonaire, Sint Eustatius and Saba",6,1,34,54,2007,2007,2007,2007,1041,1041,1104,1104,68,68,82,82,38,38,51,51,16.5,1262,1287,87360,270557,345086,14560,50072,64616
Spain,3,3,61,39,2010,2010,2010,2011,2541,2759,2661,2848,200,229,222,250,12,25,20,33,12.7,964,982,94808,435183,369611,31603,96193,132453
Mexico,2,2,49,60,2010,2010,2009,2010,3364,3364,3364,3324,390,390,394,389,212,212,224,208,13.7,1050,1070,62001,190280,266576,31000,135772,174862
Curaçao,2,2,12,6,2002,2002,2012,2008,1180,1180,1231,1213,160,160,203,189,54,54,57,56,4.4,328,334,39278,84278,95471,19639,46035,54254
Puerto Rico,2,1,24,33,2009,2009,2009,2009,1272,1272,1272,1272,96,96,95,95,80,80,79,79,5.7,433,442,12445,45440,67092,6222,37230,50841
France,2,2,69,32,1998,1998,1997,1997,3799,3799,3799,3800,302,302,302,301,22,22,21,21,17.6,1340,1365,116129,895312,422490,58065,141702,202002
Germany,2,2,77,36,1998,1998,1997,1997,4234,4234,4234,4234,302,302,303,303,14,14,14,14,19.4,1471,1499,129410,997700,470805,64705,157907,225103
Grenada,2,1,30,8,2010,2010,2010,2010,739,739,739,739,54,54,54,54,2,2,2,2,5.5,422,430,8226,36270,42004,4113,15634,16826
Russian Federation,1,1,48,22,1995,1995,1995,1995,5278,5278,5278,5278,362,362,362,362,48,48,48,48,12.6,966,985,81438,627852,296278,81438,198742,283314
Virgin Islands (U.S.),1,1,8,13,2007,2007,2007,2007,1096,1096,1096,1096,87,87,87,87,30,30,30,30,2.4,184,188,15279,43417,51428,15279,47891,56142
United States of America,1,1,23,10,2000,2000,2000,2000,2514,2514,2514,2514,411,411,411,411,92,92,92,92,6.7,503,513,38050,293351,138430,38050,92858,132373
Bermuda,1,1,7,7,2011,2011,2011,2011,1799,1799,1799,1799,148,148,148,148,16,16,16,16,3.2,245,250,5147,14913,16469,5147,28182,37060
Barbados,1,1,3,3,2011,2011,2011,2011,704,704,704,704,53,53,53,53,10,10,10,10,1.3,101,103,2013,5833,6442,2013,11023,14496
