Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Trinidad and Tobago,54,12,862,950,2012,2010,2012,2012,730,743,734,734,51,60,54,54,83,74,86,86,187.3,14442,14719,833265,3069120,3408903,15431,59070,70359
Guyana,47,9,191,259,2006,2006,2005,2005,421,408,419,418,40,40,45,44,35,37,38,39,51.6,3923,3998,258554,958305,1123326,5501,22971,28222
Suriname,21,10,32,43,2000,2004,2008,2008,285,343,286,282,29,80,63,65,34,472,60,50,21.2,1599,1630,69243,201890,232346,3297,11071,13454
Martinique,19,7,122,151,2003,2007,2004,2003,878,926,918,889,93,199,179,127,39,44,42,42,42.7,3261,3323,267247,447792,481108,14066,45699,58367
Guadeloupe,17,3,131,112,2004,2007,2006,2003,958,923,937,957,94,85,95,103,35,36,35,36,42.2,3238,3300,175589,252571,255897,10329,36491,47620
Saint Lucia,17,4,63,70,2010,2010,2010,2010,826,807,835,849,93,84,92,93,33,24,28,32,21.0,1609,1640,208901,537802,659126,12288,36847,44987
Colombia,8,6,114,157,2010,2010,2009,2009,1627,1625,1632,1632,176,207,188,190,112,113,126,126,27.5,2100,2140,81681,260332,367482,10210,50921,68324
Brazil,5,5,44,62,2009,2009,2011,2010,585,635,585,575,45,48,45,45,47,36,28,23,7.8,595,607,39606,131597,181586,7921,33983,44555
France,5,3,195,76,2000,2001,2001,1999,3811,3723,3729,3751,257,271,269,263,94,71,74,83,48.9,3708,3780,276944,2135129,1007547,55389,135172,192693
Grenada,4,1,62,17,2010,2010,2010,2010,765,765,762,762,66,66,66,66,17,17,19,19,9.8,758,772,16956,74760,86579,4239,16113,17341
Virgin Islands (U.S.),4,1,24,37,2007,2007,2007,2007,1120,1120,1135,1135,98,98,99,99,35,35,37,37,10.3,786,801,59830,185295,236338,14958,51439,66380
Dominica,3,1,51,14,2010,2010,2010,2010,848,848,845,845,70,70,70,70,21,21,18,18,8.7,674,687,14098,62156,71983,4699,17862,19223
"Bonaire, Sint Eustatius and Saba",3,1,16,26,2007,2007,2007,2007,1042,1042,1042,1042,91,91,94,94,46,46,57,57,7.3,562,573,41221,127662,162828,13740,47253,60978
Spain,3,3,58,78,2012,2012,2009,2009,2674,2843,2987,2994,278,268,262,262,109,124,161,163,15.1,1152,1174,40825,134219,194422,13608,68341,93174
Sint Maarten (Dutch part),3,3,76,84,2010,2010,2011,2010,1055,1055,1055,1055,65,77,74,77,61,58,61,59,14.0,1083,1103,73234,270705,299218,24411,92930,110313
Cabo Verde,2,2,3,3,2003,2003,1999,1995,1867,1867,1808,1767,229,229,231,233,220,220,173,128,4.0,304,309,21836,55128,75763,10918,30538,42227
Barbados,2,2,41,23,2012,2012,2012,2014,686,686,686,688,51,51,52,46,46,46,43,76,8.2,635,647,24297,119195,143298,12149,55035,64747
Gabon,2,1,179,91,2013,2013,2013,2013,3786,3786,3786,3786,292,292,293,293,40,40,40,40,28.2,2181,2223,97744,180112,209999,48872,114868,121934
Côte d'Ivoire,2,2,98,73,2010,2010,2012,2010,2961,2961,2952,2962,232,232,234,232,84,84,68,85,16.6,1280,1304,52245,122122,158594,26123,87360,105736
Saint Vincent and the Grenadines,1,1,15,4,2010,2010,2010,2010,739,739,739,739,58,58,58,58,23,23,23,23,2.8,213,217,4111,18126,20992,4111,15627,16818
Ireland,1,1,22,28,2008,2008,2008,2008,3605,3605,3605,3605,308,308,308,308,29,29,29,29,4.4,337,344,47824,140287,193465,47824,191597,241582
China,1,1,15,19,2008,2008,2008,2008,1539,1539,1539,1539,140,140,140,140,71,71,71,71,3.2,243,247,7367,26901,39719,7367,44081,60197
Germany,1,1,39,18,1995,1995,1995,1995,4268,4268,4268,4268,294,294,294,294,73,73,73,73,10.4,799,815,65860,507758,239606,65860,160727,229123
Netherlands,1,1,12,15,2007,2007,2007,2007,3988,3988,3988,3988,263,263,263,263,71,71,71,71,4.6,359,365,46778,134196,192850,46778,152474,219296
Gibraltar,1,1,30,41,2009,2009,2009,2009,3189,3189,3189,3189,273,273,273,273,83,83,83,83,6.7,515,524,15561,56819,83894,15561,93107,127147
Dominican Republic,1,1,14,18,2009,2009,2009,2009,1428,1428,1428,1428,143,143,143,143,109,109,109,109,3.1,233,238,6968,25444,37568,6968,41694,56937
Senegal,1,1,22,3,2018,2018,2018,2018,2170,2170,2170,2170,172,172,172,172,24,24,24,24,4.7,356,363,11782,66540,144683,11782,68064,131547
Curaçao,1,1,14,5,1995,1995,1995,1995,1128,1128,1128,1128,100,100,100,100,76,76,76,76,3.4,262,267,35324,72476,78098,35324,78601,88752
United Kingdom of Great Britain and Northern Ireland,1,1,33,16,1995,1995,1995,1995,3658,3658,3658,3658,243,243,243,243,133,133,133,133,9.9,763,778,56440,435131,205334,56440,137737,196350
Russian Federation,1,1,48,22,2000,2000,2000,2000,5302,5302,5302,5302,380,380,380,380,102,102,102,102,13.5,1013,1033,80237,618597,291910,80237,195812,279138
United States of America,1,1,46,59,1994,1994,1994,1994,3015,3015,3015,3015,175,175,175,175,19,19,19,19,12.3,950,968,30396,86791,187121,30396,105304,170161
