int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Puerto Patache,61,58,2011,2012,2011,2011,1352956615,2287040599,669,779,758,751,132,10210
Puerto Williams,30,16,1999,1996,2005,2000,194276030,31605123,634,672,712,655,128,9609
Talcahuano,36,34,2004,2004,2004,2005,2703064639,4334486385,1629,3814,3007,3073,518,39924
Pecket,7,7,2010,2010,2011,2011,1944126707,3776825176,2622,4123,5564,5606,103,7939
Llanquihue,1,1,1969,1969,1969,1969,47549,77294,107,107,107,107,2,115
Los Vilos,8,8,2006,2006,2013,2014,385556078,700651301,1287,1824,1525,1548,37,2826
Isla Guarello,14,14,2007,2007,2012,2013,1582627488,2680630766,1778,2836,3098,3279,122,9412
Puerto Cisnes,5,5,2002,2002,2006,2007,384201,403137,51,62,56,64,0,14
Saavedra,1,1,1994,1994,1994,1994,226620,181956,154,154,154,154,0,9
Mejillones,28,27,2009,2008,2012,2011,4533378201,5680132465,2609,3315,3852,3823,492,33518
Achao,1,1,2003,2003,2003,2003,117,151,0,0,0,0,0,0
Queilen,7,3,2004,2002,2005,2005,1025724,1206612,232,160,212,218,1,43
Puerto De Corral,2,2,2012,2012,2012,2012,1061925271,1369116682,10182,10182,10181,10181,64,4977
Chonchi,2,2,2013,2013,2013,2013,478277,590882,152,152,152,142,0,35
Puerto Yartou,2,2,1986,1986,1974,1974,43696734,75766379,25748,25748,15130,17204,78,5821
Ancud,5,5,1998,1998,2011,2011,95830072,27799390,139,465,1757,1620,6,443
Penco,11,11,2011,2011,2011,2011,1329893294,2087305798,4316,4682,5186,5243,145,11219
Quellon Viejo,15,12,2002,2004,2012,2012,276839233,514097459,248,691,5044,5537,25,1901
Dalcahue,3,2,1984,1984,1983,1982,468227,388217,242,248,246,259,0,28
Melinka,2,2,1988,1988,1976,1976,1521303,2125336,1337,1337,1426,1941,1,77
Chacao,5,4,2003,2000,2010,2010,1236645,923050,285,336,439,443,4,277
Ventanas,3,3,2008,2008,2010,2010,675880000,1247147831,6278,5815,6017,6080,59,4582
Caleta Patillos,15,13,2013,2013,2014,2015,421632930,723147165,811,1005,1145,1153,38,2923
Puerto Eden,8,8,2007,2007,2012,2012,193833183,312501457,1670,1457,1813,1881,37,2820
Quinchao,4,2,2005,2005,2005,2005,663007,783636,199,269,230,229,0,31
Puerto Castro,2,2,1974,1974,1973,1973,32306893,7439939,1066,1066,1112,1102,11,832
Pisagua,1,1,2011,2011,2011,2011,40541191,15003248,671,671,671,671,2,173
Concon,5,5,2009,2009,2008,2008,349885891,599421713,1980,2309,2411,2390,36,2815
Port San Juan De La Juan,3,3,2005,2005,2011,2011,125578909,239639784,869,1042,1429,1448,11,850
Cabo Negro,6,5,2011,2012,2010,2010,161606641,240580112,1892,2036,2332,2324,32,2461
Puerto Quemchi,3,3,1993,1993,1999,2005,221593,197945,46,82,78,57,0,15
Vina Del Mar,3,3,2010,2010,2014,2013,62963601,106907749,983,793,570,538,6,449
Pargua,5,5,1991,1991,2000,2000,65404706,100579607,2497,2291,2491,2519,11,840
Juan Fernandez,1,1,1972,1972,1972,1972,244401,319004,338,338,338,338,0,11
Chacabuco,1,1,1988,1988,1988,1988,158065,29683,104,104,104,104,1,48
Puerto Chanaral,2,2,2003,2003,2011,2012,1118765,1633289,288,288,46,44,2,164
Lota,1,1,1996,1996,1996,1996,3016615,4048521,3595,3595,3595,3595,3,259
Caleta Clarencia,1,1,2009,2009,2009,2009,478023,161290,3951,3951,3951,3951,5,368
Llico,1,1,2010,2010,2010,2010,2652585,4632774,63,63,63,63,1,50
