port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Arica - Tocopilla,2,2,2004,2004,2016,2017,5886640,9202885,233,233,229,229,1,114
Tocopilla - Michilla,3,2,1997,2001,2010,2010,766058,1323997,59,48,23,22,0,21
Michilla - Iquique,2,1,1990,1990,1990,1990,185160,247947,200,200,200,200,0,32
Puerto Angamos - Caleta Patillos,5,3,2008,2005,2013,2013,29951205,55467285,203,235,198,197,4,328
Puerto Angamos - Taltal,2,1,1990,1990,1990,1990,325420,435768,351,351,351,351,1,54
Iquique - Mejillones,7,6,2011,2010,2014,2014,86217484,98334922,177,176,178,178,6,480
Puerto Angamos - Arica,36,22,2009,2008,2011,2011,206026108,302189379,292,306,297,296,44,3379
Puerto Angamos - Pisagua,1,1,1990,1990,1990,1990,161494,216256,349,349,349,349,0,28
Iquique - Coloso,3,2,1993,1994,1999,1999,22049581,26454380,387,326,237,237,3,220
Mejillones - Valparaiso,15,12,2007,2007,2010,2010,518705099,607793288,645,713,659,657,63,4833
Coquimbo - Puerto Patache,4,4,2010,2010,2010,2010,57867177,93902263,572,579,583,585,6,463
Mejillones - Patillos,2,2,2014,2014,2014,2014,10650915,18989825,157,157,156,156,1,100
Mejillones - Antofagasta,6,6,2012,2012,2012,2012,22548979,28165157,77,129,86,85,7,570
Quintero - Lirquen,37,16,2012,2011,2013,2013,470112041,856070642,266,277,278,278,153,11865
Puerto Yartou - Punta Arenas,48,4,2012,2004,2012,2012,28708842,4524079,129,104,132,127,10,780
Arica - Patillos,3,3,2010,2010,2012,2012,9714551,15193894,153,168,171,172,2,117
Valparaiso - Coquimbo,26,24,1997,1998,1997,2000,89448059,75832574,212,218,229,214,54,4107
Los Vilos - Puerto Angamos,10,8,2012,2012,2012,2012,212255527,336080010,570,595,594,597,24,1875
Coquimbo - Los Vilos,10,6,2003,2007,2015,2015,18580610,30094012,151,170,168,167,5,407
Punta Arenas - Puerto Sara,34,7,2009,2009,2012,2012,15081564,24239062,59,99,69,67,32,2486
Punta Arenas - Tres Puentes,90,18,2001,2004,1997,1997,99727009,74825552,640,1854,1265,1322,235,17651
Tres Puentes - Cabo Negro,9,3,2011,2010,2012,2012,406682,382695,64,68,106,108,2,141
Cabo Negro - Punta Arenas,2,2,2006,2006,2002,2003,1473008,1106123,290,290,102,106,1,96
Tres Puentes - Puerto Sara,55,8,2008,2007,2006,2007,5537456,4393766,136,443,234,222,34,2564
Puerto Natales - Punta Arenas,5,5,1991,1991,1991,1994,7027412,1851043,394,637,386,523,7,557
Tres Puentes - Port San Juan De La Juan,27,4,1994,1996,1985,1984,11147434,9546575,273,425,710,835,35,2611
San Antonio - Pargua,3,3,2009,2009,2010,2010,64784685,53703747,581,578,575,574,6,439
Barquito - Mejillones,3,3,2009,2009,2009,2009,7024858,8500787,246,314,314,314,2,133
Valparaiso - Penco,2,2,2012,2012,2010,2010,1951361,2344151,169,169,246,252,1,61
Valparaiso - Huasco,12,12,2009,2009,2011,2011,82752605,139182607,294,374,300,299,11,876
Huasco - Barquito,2,2,2007,2007,2010,2010,1122782,1334889,223,223,146,144,1,70
Valparaiso - Puerto Chanaral,5,2,2010,2010,2010,2010,16672348,20185377,437,438,447,447,4,305
Puerto Angamos - Coloso,54,16,2007,2011,2011,2011,70016858,120923919,130,159,168,167,38,2867
Antofagasta - Quintero,18,9,2013,2014,2014,2014,291675678,486615013,574,583,579,579,64,4973
Iquique - Quintero,10,9,2011,2011,2011,2011,233973491,391796404,792,790,789,789,45,3458
Quintero - Talcahuano,44,23,2009,2009,2010,2010,345258622,615287952,272,294,282,281,209,16166
Quintero - Guayacan,43,13,2010,2009,2011,2011,315230712,532304355,208,247,263,263,125,9655
Guayacan - Antofagasta,10,4,2013,2014,2013,2013,120277511,201812112,399,414,404,404,22,1727
Guayacan - Iquique,4,3,2013,2013,2013,2013,72100395,120776301,607,603,604,604,11,827
Lirquen - Guayacan,1,1,2013,2013,2013,2013,13084382,22017242,440,440,440,440,2,178
Guayacan - Puerto Angamos,5,4,2010,2009,2010,2010,67939714,116477364,453,456,455,455,12,935
San Vicente - Puerto Chanaral,2,2,2013,2013,2013,2013,38836294,65048992,651,651,651,651,7,529
Puerto Chanaral - Antofagasta,7,6,2007,2006,2010,2013,32967153,39827051,179,187,189,194,13,982
Guayacan - San Vicente,15,6,2010,2009,2011,2011,189124043,318267286,454,450,465,465,44,3406
Antofagasta - Caldera,10,6,2008,2010,2010,2011,59020262,94326298,223,237,229,230,14,1043
San Vicente - Caldera,15,4,2002,2011,2007,2007,132791137,224487439,624,682,662,664,33,2565
San Vicente - Puerto Angamos,16,13,2007,2008,2005,2006,442035480,629051258,875,916,974,958,63,4834
Patillos - Talcahuano,14,7,2007,2007,2009,2009,245193831,375463872,989,985,981,981,41,3111
Talcahuano - Puerto Angamos,10,5,2006,2008,2007,2007,92750494,134794298,885,883,885,884,46,3552
Iquique - Puerto Montt,4,2,2004,2004,2004,2004,54762674,77373908,1412,1413,1411,1411,11,871
Puerto Montt - San Vicente,7,4,2005,2006,2006,2006,32001703,46280044,455,447,445,444,8,621
Puerto Montt - Talcahuano,15,12,2006,2005,2009,2009,61546721,83570151,428,458,429,430,17,1317
Patillos - San Antonio,25,18,2011,2012,2012,2012,461444857,730687903,799,812,808,808,54,4163
San Antonio - Tocopilla,9,8,2009,2010,2011,2012,116171947,176905590,733,729,730,730,18,1416
Coronel - Constitucion,6,3,1997,1997,1997,1997,6918369,8365385,606,723,682,730,10,766
Patillos - Puerto Montt,7,4,2011,2011,2011,2011,207882584,310325592,1376,1375,1375,1375,26,2044
