int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Icoarachi,19,19,2008,2008,2010,2011,1284178749,1714838304,1941,3441,2896,3404,168,12991
Salvaterra,4,4,2013,2013,2013,2013,906501326,1707328104,4171,5409,5482,5516,70,5431
Acu Pt/Sao Joao Da Barra,93,84,2011,2011,2011,2011,36016089827,69525456238,3802,4426,6303,6407,2631,203183
Porto De Mucuripe,95,71,2007,2008,2008,2009,4936117215,6901568026,2562,2586,2729,2650,923,71151
Portocel,213,97,2005,2006,2005,2005,41804841653,62231074341,4971,5582,5945,5991,4080,314407
Macapa,54,52,2009,2009,2009,2009,6198134852,11140129238,3493,3323,3333,3361,566,43770
Vera Cruz,44,41,2010,2010,2011,2011,7787637542,12306415830,2929,3551,3961,4076,716,52826
Ilha Grande,30,20,2011,2011,2011,2012,2967496922,3924753058,1018,1495,1274,1560,368,28492
Macae,63,63,2008,2008,2010,2010,876945948,1316780409,1612,2538,3365,3494,377,28480
Cabedelo,16,16,2011,2011,2011,2011,839837035,1386286691,2492,2589,2387,2355,105,8059
Ponta Da Madeira,485,365,2010,2010,2009,2009,532613383269,1038523031116,9635,7561,9295,9332,24020,1860314
Forno,3,3,2004,2004,2001,2000,59544212,54422570,1075,2412,2522,1847,14,1052
Madre De Deus,43,42,2010,2009,2012,2011,8660739016,9200673965,2974,3324,3492,3404,921,61702
Tramandai,59,46,2009,2009,2007,2007,9811620213,17108182734,4224,3574,3810,3824,803,62123
Ponta Ubu,26,25,2013,2012,2014,2014,2821519811,5028549805,3425,3043,3389,3396,252,19433
Juruti,25,16,2011,2010,2011,2012,2110265735,3773165318,1677,2124,1962,1995,192,14864
Recife,27,25,2003,2003,2000,1998,3141677061,3946440767,2365,2789,3456,4472,375,29006
Porto Alegre,51,49,2011,2011,2011,2011,979067292,1616149828,817,822,814,814,89,6838
Santa Rita,14,12,2012,2011,2011,2011,7078010954,13660573664,1704,4120,4177,4229,470,36388
Angra Dos Reis,75,41,2013,2012,2011,2011,37146465059,70994286903,1421,5475,4684,4790,2378,184153
Tefe,3,3,1997,1997,1997,2002,11953837,4351474,416,378,376,287,5,356
Lauro De Freitas,2,2,2010,2010,2011,2011,171323388,303707250,2442,2442,2678,2731,17,1330
Guamare,5,5,2005,2005,2007,2007,91657025,155838328,413,1058,1031,1066,16,1241
Fortaleza,13,13,2010,2010,2013,2013,1764446356,3357829162,2298,3322,7463,8032,151,11647
Natal,48,12,2012,2010,2012,2012,3495188216,3887377909,3044,3210,2963,2982,710,54938
Munguba,5,5,2007,2007,2010,2010,170454078,239797914,3499,2902,2617,2562,30,2312
Regencia Terminal/Linhares,2,2,2007,2007,2005,2005,203447735,340085646,3953,3953,3971,3974,20,1512
Guaratuba,2,2,2008,2008,2001,2005,247118167,104953850,2515,2515,3135,1846,16,1269
Paraty,9,9,2013,2013,2013,2013,9801094556,18912627527,9440,6898,7402,7516,615,47649
Porto De Moz,2,2,1985,1985,2003,2003,28625998,18535444,13765,13765,23104,22092,41,3056
Balneario Barra Sul,2,2,2016,2016,2017,2017,19474687,29330325,415,415,644,668,2,157
Barra Dos Coqueiros,11,11,2010,2010,2011,2011,199348381,312325607,1952,1216,1213,1218,29,2196
Itaipava,1,1,2010,2010,2010,2010,4192872,2709157,1657,1657,1657,1657,1,57
Itanhaem,1,1,2002,2002,2002,2002,47068172,16549714,966,966,966,966,4,298
Soure,2,2,2005,2005,2007,2007,440339384,800893977,6647,6647,6276,6164,34,2600
Buzios,3,3,2006,2006,2008,2010,134096543,69761498,1028,747,864,1021,23,1762
Anil,9,6,2010,2005,2005,2005,127401854,154356899,68,607,569,600,18,1384
Itajai,7,7,2007,2007,1998,2000,301343569,128268323,648,1179,2968,1665,29,2261
Coari,3,3,2014,2014,2012,2012,73340763,119730527,1335,1319,1357,1363,16,1251
Fernando De Noronha,3,3,1999,1999,1997,1978,67138559,27874245,2157,1973,1978,2097,25,1855
Ilha Bela,15,7,2011,2010,2009,2006,2035823431,1697705973,929,2386,1283,3639,364,28190
Ubatuba,1,1,2012,2012,2012,2012,22563244,39889253,711,711,711,711,3,233
Antonina,12,8,2013,2012,2014,2014,1068895635,1602851864,5510,4146,4441,4384,103,7964
Pelotas,1,1,2012,2012,2012,2012,20179982,29299998,865,865,865,865,1,112
Cananeia,1,1,2014,2014,2014,2014,21511419,34790956,872,872,872,872,2,133
Laguna,1,1,2014,2014,2014,2014,93267,36214,58,58,58,58,0,3
Aracaju,5,5,2006,2006,2009,2008,14573184,15147302,90,170,220,216,5,389
Capivari Do Sul,1,1,2014,2014,2014,2014,1700902,660422,1052,1052,1052,1052,1,54
Cabo Frio,1,1,2008,2008,2008,2008,12645938,1156448,92,92,92,92,2,190
