port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Itaqui - Belem,25,21,2008,2008,2008,2008,286156953,470656261,440,447,450,450,74,5714
Rio De Janeiro - Santos,901,282,2008,2008,2009,2010,12835428946,13655716311,237,325,252,257,2052,158074
Santos - Navegantes,470,113,2009,2009,2010,2010,6442211469,7373271540,231,255,235,235,760,58852
Rio Grande - Navegantes,317,86,2011,2010,2012,2012,10352043596,11939161397,425,434,432,432,904,70001
Navegantes - Paranagua,365,93,2012,2010,2013,2013,2616213465,3075342805,109,125,114,114,366,28305
Paranagua - Santos,1026,403,2011,2010,2012,2012,12437362600,14156351688,183,250,191,195,1803,139460
Rio De Janeiro - Salvador,238,75,2009,2008,2010,2010,13879760325,14657189472,772,792,776,777,1483,114877
Salvador - Pecem,126,41,2010,2010,2011,2011,6131154447,7057203939,846,858,848,848,668,51748
Porto De Suape - Santos,91,48,2009,2008,2009,2008,3668371796,5117535546,1350,1350,1375,1385,691,53388
Paranagua - Aratu,29,22,2009,2009,2010,2011,673870407,974161977,1137,1156,1142,1149,115,8848
Aratu - Porto De Mucuripe,27,8,2001,2009,2012,2013,107088853,171574194,70,910,996,1021,29,2196
Porto De Mucuripe - Itaqui,20,17,2007,2007,2007,2007,257703963,430136234,453,489,526,527,56,4363
Itaqui - Salvador,2,2,2012,2012,2014,2014,46048721,72747437,1234,1234,1234,1234,5,376
Salvador - Santos,194,61,2009,2008,2010,2010,9076941264,10342574355,964,1022,979,983,1058,81873
Aratu - Santos,282,101,2005,2008,2007,2006,5472544354,6310023510,988,1078,1018,1035,1079,83033
Rio De Janeiro - Niteroi,409,115,2012,2010,2012,2012,3355990957,3480484746,1243,1957,1416,1290,2092,157467
Rio De Janeiro - Macae,116,60,2009,2009,2008,2008,576089063,614757536,849,1406,1279,1289,384,28862
Niteroi - Ilha Grande,2,2,2011,2011,2010,2010,1074957,1496393,111,111,113,118,1,74
Ilha Grande - Portocel,1,1,2013,2013,2013,2013,1799442,1898641,420,420,420,420,1,71
Portocel - Niteroi,7,7,2009,2009,2006,2004,37080124,35090580,328,863,598,480,18,1354
Niteroi - Gebig,38,18,2010,2009,2011,2010,1039082295,1850423707,297,648,648,652,253,19574
Gebig - Rio De Janeiro,51,28,2006,2008,2007,2007,697422792,1171122412,225,558,362,350,307,23727
Macae - Niteroi,238,100,2009,2008,2009,2009,1130490568,1188412902,1028,1552,1592,1417,824,61971
Niteroi - Santos,87,57,2006,2006,2006,2006,674262334,912468969,257,379,309,318,187,14322
Santos - Itapoa,379,67,2012,2011,2013,2013,5055166237,5822070169,202,234,206,207,590,45688
Suape - Salvador,198,45,2011,2009,2012,2012,4582459466,5415815028,391,443,394,395,599,46345
Paranagua - Itapoa,153,44,2011,2011,2011,2011,952385699,1050813446,70,102,73,73,147,11421
Sao Sebastiao - Paranagua,45,31,2007,2007,2007,2007,321959592,518019748,241,303,252,252,139,10716
Madre De Deus - Santos,36,25,2006,2006,2004,2004,1051423545,1757831607,1029,1082,1075,1076,194,14983
Icoarachi - Madre De Deus,1,1,1995,1995,1995,1995,16784230,28016507,1605,1605,1605,1605,5,354
Icoarachi - Santos,5,5,2009,2009,2010,2009,210078002,308513346,2474,2483,2501,2499,36,2762
Sao Luis - Santana,15,12,2009,2010,2008,2008,415699358,698144014,688,871,941,943,53,4125
Santana - Porto Trombetas,144,101,2010,2011,2011,2011,2624838881,4811035137,441,448,447,447,210,16276
Pecem - Santana,20,18,2012,2012,2012,2012,687732732,1164030523,894,1022,985,985,68,5261
Porto Trombetas - Alumar,110,18,2007,2008,2008,2008,4740310238,8874910705,1069,1084,1074,1074,399,30920
Alumar - Santana,19,11,2008,2009,2008,2008,469665775,877500599,602,630,617,617,33,2581
Santos - Rio Grande,229,145,2009,2008,2009,2009,4995619059,6550473081,627,671,644,652,702,54260
Porto Alegre - Rio Grande,327,77,2012,2010,2011,2010,764541293,1081568853,184,197,192,191,252,19070
Rio De Janeiro - Vitoria,174,71,2007,2008,2007,2009,2314002189,1592727149,298,674,447,431,548,41588
Vitoria - Aratu,32,12,2007,2007,2005,2008,293484735,308833936,514,524,525,530,66,5021
Rio Grande - Rio De Janeiro,52,43,2008,2008,2008,2008,947200605,1030256978,780,1003,867,874,211,16173
Rio De Janeiro - Aratu,95,32,2007,2009,2007,2008,1043101363,1093382718,813,871,851,865,262,20103
Santana - Santos,5,5,2013,2013,2013,2013,690509713,1258389074,3814,3650,3690,3700,63,4907
Santana - Manaus,172,85,2006,2008,2006,2006,3766828877,5143686418,728,750,742,745,694,53711
Manaus - Vitoria,42,12,2008,2008,2008,2008,4302940978,5163467526,2837,2846,2851,2850,702,54356
Vitoria - Navegantes,23,13,2008,2009,2008,2008,500985562,579855790,654,822,715,692,97,7439
Macapa - Manaus,40,33,2010,2010,2009,2009,704063650,1032160487,728,739,740,741,137,10552
Vitoria - Santos,226,66,2006,2007,2006,2006,3284127347,3594067313,491,528,505,505,502,38728
Tubarao - Suape,22,21,2010,2011,2010,2010,409664044,662704718,821,837,832,831,46,3532
Sao Luis - Macapa,3,3,2003,2003,2003,2003,65248273,117168018,682,668,669,669,7,568
Macapa - Porto Trombetas,106,56,2009,2009,2009,2009,1974891451,3624765165,452,453,456,456,164,12732
Porto De Mucuripe - Tubarao,15,14,2006,2006,2007,2007,396463943,624053332,1297,1292,1296,1296,59,4547
Santana - Santarem,108,101,2008,2008,2008,2009,1171208538,1807697457,312,340,336,339,164,12685
Niteroi - Navegantes,23,19,2010,2010,2012,2011,115307814,121078634,1078,1219,1205,1217,74,5578
Navegantes - Rio De Janeiro,32,28,2008,2008,2009,2010,279705177,203836750,427,846,522,533,115,8652
Rio Grande - Paranagua,198,157,2009,2010,2009,2010,3419493822,4609630072,529,543,536,542,455,35106
Recife - Salvador,18,17,2003,2004,2002,2005,289483333,129939757,412,414,413,416,66,5070
Salvador - Usiba Pt.,10,10,2009,2009,2010,2010,21711874,35448834,54,81,84,84,14,1106
Usiba Pt. - Rio Grande,3,3,2014,2014,2014,2014,128085971,207244208,1506,1519,1517,1516,13,994
Pecem - Porto Trombetas,4,4,2012,2012,2012,2013,218647575,399360412,1322,1321,1321,1321,19,1481
Sao Luis - Porto De Suape,99,51,2009,2008,2008,2008,1532243129,2294558656,870,999,1048,1074,397,30624
Sao Luis - Vila Do Conde,60,52,2011,2011,2011,2011,796901919,1322362923,481,497,495,495,142,10968
Vitoria - Ilheus,2,2,2010,2010,2011,2011,15760589,22969656,412,412,411,411,2,163
Vitoria - Salvador,18,18,2008,2008,2008,2008,195359745,274966326,513,537,530,532,34,2615
Salvador - Aratu,130,57,2007,2009,2011,2011,89005249,131104786,101,137,78,69,118,8984
Sao Francisco Do Sul - Itajai,3,2,2006,2004,2000,1999,895755,940537,193,1138,506,660,4,331
Itajai - Niteroi,12,11,2010,2010,2010,2010,44258164,54861300,778,990,788,763,30,2277
Tubarao - Rio De Janeiro,41,37,2010,2011,2010,2010,442340618,746510351,326,372,371,373,86,6622
Usiba Pt. - Paranagua,6,6,2012,2012,2012,2012,167066117,260972104,1177,1200,1196,1196,22,1693
Rio Grande - Sao Vicente,16,16,2009,2009,2010,2010,299116960,507272711,670,673,680,681,33,2546
Ilha Guaiba - Vitoria,3,3,2007,2007,2008,2008,37543621,66199465,378,392,385,384,5,356
Recife - Sao Luis,18,14,2010,2011,2011,2011,431379637,713333962,834,924,955,971,45,3507
Sao Luis - Icoarachi,14,10,2009,2010,2009,2009,125982537,194735779,431,433,427,428,20,1546
Vitoria - Tubarao,227,16,2008,2007,2007,2006,55683210,58494319,109,140,90,69,138,10594
Acu Pt/Sao Joao Da Barra - Macae,373,64,2011,2011,2012,2012,1794238609,2346888459,839,1168,1217,1146,1046,78530
Madre De Deus - Rio De Janeiro,62,38,2007,2007,2009,2009,3600343447,5923168276,874,1203,1407,1404,565,43720
Gebig - Itapoa,16,12,2005,2004,2007,2007,949134927,1751901768,540,742,816,819,129,10025
Sao Sebastiao - Niteroi,32,27,2007,2006,2009,2009,1200845261,2060017689,529,665,704,696,242,18672
Rio De Janeiro - Porto De Suape,65,42,2008,2007,2008,2008,2159261138,3504321810,1138,1181,1235,1237,469,36258
Itapoa - Navegantes,134,45,2010,2011,2011,2011,711061068,797832822,69,129,72,72,108,8357
Santarem - Macapa,34,33,2009,2009,2010,2010,386721671,653785235,326,362,368,374,49,3806
Macae - Porto Belo,9,5,2016,2016,2016,2015,37796863,46539417,534,924,976,973,26,1928
Pecem - Suape,219,33,2012,2011,2013,2013,4027606616,4966256769,466,516,484,484,563,43599
Vila Do Conde - Salvaterra,4,4,2013,2013,2013,2013,8058175,15008116,47,49,49,48,1,55
Porto De Mucuripe - Vila Do Conde,51,26,2009,2010,2010,2009,877060487,1068591279,746,763,757,759,172,13314
Portocel - Buzios,3,3,2009,2009,2006,2007,50097980,39712227,9894,15777,809,665,113,8560
Buzios - Niteroi,8,7,2007,2006,2007,2013,59829497,19884606,366,464,271,521,20,1506
Santana - Obidos,2,2,2013,2013,2014,2014,43082348,78817050,616,616,671,684,6,476
Obidos - Macapa,1,1,2014,2014,2014,2014,16819425,31688081,411,411,411,411,2,119
Vila Do Conde - Santana,25,23,2009,2009,2006,2007,688905901,1083648549,423,891,808,741,81,6302
Vitoria - Niteroi,62,36,2005,2006,2009,2009,525787025,418957468,575,1332,809,736,221,16604
