int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Aktau,897,161,1995,1994,1998,1999,2460306463,2948692515,476,551,595,594,777,58528
Kuryk,412,98,2002,1997,2001,2003,1081742013,694397887,306,448,349,343,338,25909
Bautino,85,65,2002,2001,2005,2002,105427863,87846405,345,1131,803,639,166,12444
