dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
General cargo,57,10,2015,2004,2016,2016,82825100,116168607,183,270,333,334,48,3636
Service - tug,42,22,2009,2007,2010,2009,17766945,9400636,293,690,833,943,60,4496
Offshore,1,1,1984,1984,1984,1984,967230,971058,1276,1276,1276,1276,2,177
Chemical tanker,2,1,1985,1985,1985,1985,1108601,1563857,290,290,290,290,13,971
Service - other,2,1,1995,1995,1995,1995,288909,52418,610,610,610,610,3,230
Oil tanker,2,1,2005,2005,2005,2005,2237388,3827779,155,155,155,155,1,105
