port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Kuryk - Bautino,76,20,2014,2006,2016,2016,83985010,113290533,186,462,353,347,80,6024
Bautino - Aktau,29,18,2005,2003,2005,2003,20551317,18517016,286,571,398,298,45,3362
Kuryk - Aktau,1,1,2012,2012,2012,2012,657845,176806,1593,1593,1593,1593,3,228
